rank,player_name,nation,position,squad,competition,age,birth_year,nineties_played,passes_completed,passes_attempted,pass_completion_pct,total_distance,progressive_distance,assists,expected_assists,expected_assists_minus_xag,key_passes,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,expected_assists_xa,season,table_type,processed_at
82,Mohamed Amoura,ALG,FW,Wolfsburg,Bundesliga,0.0,2000.0,4.3,74,108,68.5,1201,153,1,1.6,-0.6,9,3,5,1,8,0.6,2025-2026,stats_passing,2025-10-18 04:36:54.414223
83,Ethan Ampadu,WAL,MF,Leeds United,Premier League,0.0,2000.0,4.9,253,307,82.4,4812,1275,0,0.0,0.0,1,26,2,2,16,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
84,Sofyan Amrabat,MAR,MF,Betis,La Liga,0.0,1996.0,2.2,110,120,91.7,2005,514,0,0.1,-0.1,1,5,1,0,13,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
85,Joachim Andersen,DEN,DF,Fulham,Premier League,0.0,1996.0,7.0,377,447,84.3,8057,2927,0,0.7,-0.7,2,45,4,0,28,0.7,2025-2026,stats_passing,2025-10-18 04:36:54.414223
86,Elliot Anderson,ENG,MF,Nott'ham Forest,Premier League,0.0,2002.0,7.0,513,600,85.5,8680,2430,1,1.3,-0.3,8,64,10,4,63,0.8,2025-2026,stats_passing,2025-10-18 04:36:54.414223
87,André,BRA,MF,Wolves,Premier League,0.0,2001.0,4.9,201,221,91.0,3372,948,0,0.0,0.0,0,20,0,0,18,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
88,Benjamin André,FRA,MF,Lille,Ligue 1,0.0,1990.0,5.0,199,246,80.9,3410,929,1,0.7,0.3,5,21,7,2,28,0.7,2025-2026,stats_passing,2025-10-18 04:36:54.414223
89,Robert Andrich,GER,MF,Leverkusen,Bundesliga,0.0,1994.0,3.4,148,171,86.5,2308,541,0,0.0,0.0,0,10,1,0,4,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
90,Miguel Ángel Rubio,ESP,DF,Espanyol,La Liga,0.0,1998.0,1.4,36,44,81.8,536,215,0,0.0,0.0,0,1,0,0,1,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
91,Angeliño,ESP,"DF,MF",Roma,Serie A,0.0,1997.0,4.3,183,244,75.0,3214,1065,0,0.1,-0.1,3,13,9,2,25,0.6,2025-2026,stats_passing,2025-10-18 04:36:54.414223
92,Samuele Angori,ITA,DF,Pisa,Serie A,0.0,2003.0,3.1,43,71,60.6,871,337,1,1.3,-0.3,5,4,1,1,4,1.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
93,Faustino Anjorin,ENG,"MF,FW",Torino,Serie A,0.0,2001.0,0.3,7,10,70.0,119,44,0,0.0,0.0,0,2,0,0,2,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
94,Ilyas Ansah,GER,"MF,FW",Union Berlin,Bundesliga,0.0,2004.0,4.5,49,67,73.1,708,140,0,0.3,-0.3,4,4,2,0,10,0.3,2025-2026,stats_passing,2025-10-18 04:36:54.414223
95,Aaron Anselmino,ARG,DF,Dortmund,Bundesliga,0.0,2005.0,0.8,73,78,93.6,1202,465,0,0.0,0.0,0,5,1,0,10,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
96,Jaidon Anthony,ENG,"MF,FW",Burnley,Premier League,0.0,1999.0,6.5,115,175,65.7,1716,454,1,0.3,0.7,7,10,6,3,11,0.6,2025-2026,stats_passing,2025-10-18 04:36:54.414223
97,Waldemar Anton,GER,DF,Dortmund,Bundesliga,0.0,1996.0,6.0,529,566,93.5,10141,3249,0,0.0,0.0,1,41,3,1,32,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
98,Antoniu,ESP,FW,Espanyol,La Liga,0.0,2002.0,0.2,11,13,84.6,172,37,0,0.0,0.0,1,0,1,1,0,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
99,Antony,BRA,FW,Betis,La Liga,0.0,2000.0,3.6,122,168,72.6,1737,504,0,0.4,-0.4,7,8,7,2,14,0.6,2025-2026,stats_passing,2025-10-18 04:36:54.414223
100,Youssef El-Arabi,MAR,"FW,MF",Nantes,Ligue 1,0.0,1987.0,0.3,7,14,50.0,151,65,0,0.0,0.0,1,0,1,0,1,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
101,Mauro Arambarri,URU,MF,Getafe,La Liga,0.0,1995.0,7.8,150,194,77.3,2431,588,0,0.1,-0.1,1,13,1,0,26,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
102,Jon Aramburu,VEN,DF,Real Sociedad,La Liga,0.0,2002.0,6.2,297,395,75.2,4846,1916,0,0.2,-0.2,5,38,3,3,38,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
103,Ronald Araújo,URU,DF,Barcelona,La Liga,0.0,1999.0,4.4,271,296,91.6,4581,1689,0,0.0,0.0,1,21,0,0,19,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
104,Carlens Arcus,HAI,DF,Angers,Ligue 1,0.0,1996.0,6.9,315,364,86.5,5622,2199,0,0.2,-0.2,3,20,1,1,22,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
105,Alphonse Areola,FRA,GK,West Ham,Premier League,0.0,1993.0,3.0,68,106,64.2,1703,1091,0,0.0,0.0,0,4,0,0,0,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
106,Jesús Areso,ESP,DF,Athletic Club,La Liga,0.0,1999.0,6.5,250,337,74.2,4355,1311,1,0.5,0.5,6,14,7,5,18,0.5,2025-2026,stats_passing,2025-10-18 04:36:54.414223
107,Jhon Arias,COL,FW,Wolves,Premier League,0.0,1997.0,4.0,130,158,82.3,2176,412,0,0.3,-0.3,7,8,4,1,12,0.3,2025-2026,stats_passing,2025-10-18 04:36:54.414223
108,Harrison Armstrong,ENG,FW,Everton,Premier League,0.0,2007.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
109,Hákon Arnar Haraldsson,ISL,"MF,FW",Lille,Ligue 1,0.0,2003.0,5.3,198,245,80.8,3306,951,0,0.7,-0.7,11,13,7,0,27,0.9,2025-2026,stats_passing,2025-10-18 04:36:54.414223
110,Maximilian Arnold,GER,MF,Wolfsburg,Bundesliga,0.0,1994.0,6.0,274,332,82.5,5829,1814,2,2.0,0.0,18,19,5,1,19,2.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
111,Tolu Arokodare,NGA,FW,Wolves,Premier League,0.0,2000.0,1.8,11,22,50.0,127,11,0,0.1,-0.1,1,1,0,0,0,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
112,Kervin Arriaga,HON,MF,Levante,La Liga,0.0,1998.0,2.2,88,107,82.2,1503,439,0,0.0,0.0,0,12,0,0,7,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
113,Arthur,BRA,DF,Leverkusen,Bundesliga,0.0,2003.0,1.0,39,46,84.8,500,88,0,0.1,-0.1,1,0,3,0,4,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
114,Takuma Asano,JPN,FW,Mallorca,La Liga,0.0,1994.0,2.8,30,46,65.2,322,72,0,0.0,0.0,0,2,1,0,2,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
115,Raúl Asencio,ESP,DF,Real Madrid,La Liga,0.0,2003.0,2.8,170,176,96.6,2915,725,0,0.0,0.0,0,19,1,0,14,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
116,Fisnik Asllani,KVX,"FW,MF",Hoffenheim,Bundesliga,0.0,2002.0,5.1,75,117,64.1,975,330,1,0.7,0.3,7,9,5,1,11,0.5,2025-2026,stats_passing,2025-10-18 04:36:54.414223
117,Kristjan Asllani,ALB,MF,Torino,Serie A,0.0,2002.0,4.5,193,239,80.8,4175,1334,0,0.4,-0.4,4,23,3,0,21,0.5,2025-2026,stats_passing,2025-10-18 04:36:54.414223
118,Iago Aspas,ESP,"FW,MF",Celta Vigo,La Liga,0.0,1987.0,3.9,181,232,78.0,3205,1035,0,0.8,-0.8,12,21,17,3,46,1.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
119,Yaser Asprilla,COL,FW,Girona,La Liga,0.0,2003.0,4.5,87,121,71.9,1777,503,0,1.1,-1.1,4,6,9,1,17,1.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
120,Lorenz Assignon,TOG,DF,Stuttgart,Bundesliga,0.0,2000.0,2.2,79,96,82.3,1181,413,0,0.1,-0.1,1,4,1,1,6,0.4,2025-2026,stats_passing,2025-10-18 04:36:54.414223
121,Dehmaine Assoumani,FRA,MF,Nantes,Ligue 1,0.0,2005.0,2.1,65,87,74.7,1175,316,0,0.3,-0.3,4,7,1,0,7,0.4,2025-2026,stats_passing,2025-10-18 04:36:54.414223
122,Otavio Ataide,BRA,DF,Paris FC,Ligue 1,0.0,2002.0,4.9,291,325,89.5,6293,1911,0,0.0,0.0,1,13,0,0,17,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
123,Zachary Athekame,SUI,DF,Milan,Serie A,0.0,2004.0,0.4,16,18,88.9,311,105,0,0.0,0.0,0,1,0,0,0,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
124,Arthur Atta,FRA,MF,Udinese,Serie A,0.0,2003.0,5.8,173,217,79.7,2695,793,0,0.4,-0.4,12,20,5,2,27,0.5,2025-2026,stats_passing,2025-10-18 04:36:54.414223
125,Noah Atubolu,GER,GK,Freiburg,Bundesliga,0.0,2002.0,6.0,182,265,68.7,6211,4779,0,0.0,0.0,0,13,1,0,3,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
126,Pierre-Emerick Aubameyang,GAB,FW,Marseille,Ligue 1,0.0,1989.0,2.8,49,67,73.1,619,157,0,0.4,-0.4,2,5,2,0,5,0.5,2025-2026,stats_passing,2025-10-18 04:36:54.414223
127,Emil Audero,IDN,GK,Cremonese,Serie A,0.0,1997.0,4.0,111,174,63.8,3024,2168,0,0.0,0.0,0,1,0,0,0,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
128,Carlos Augusto,BRA,DF,Inter,Serie A,0.0,1999.0,2.9,134,154,87.0,2121,599,1,0.2,0.8,2,8,2,1,16,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
129,Yann Aurel Bisseck,GER,DF,Inter,Serie A,0.0,2000.0,1.0,54,60,90.0,1047,297,0,0.0,0.0,0,3,0,0,4,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
130,Leon Avdullahu,KVX,MF,Hoffenheim,Bundesliga,0.0,2004.0,5.4,272,316,86.1,4839,1693,1,0.5,0.5,6,26,3,1,27,0.4,2025-2026,stats_passing,2025-10-18 04:36:54.414223
131,Ezequiel Ávila,ARG,"FW,MF",Betis,La Liga,0.0,1994.0,0.5,10,13,76.9,130,48,0,0.0,0.0,0,1,1,0,1,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
132,Arthur Avom,CMR,MF,Lorient,Ligue 1,0.0,2004.0,6.1,240,292,82.2,4274,1297,1,0.9,0.1,9,27,9,1,37,1.3,2025-2026,stats_passing,2025-10-18 04:36:54.414223
133,Chidozie Awaziem,NGA,DF,Nantes,Ligue 1,0.0,1997.0,7.0,425,489,86.9,8831,3147,0,0.1,-0.1,2,17,2,0,13,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
134,Yasin Ayari,SWE,MF,Brighton,Premier League,0.0,2003.0,6.0,211,254,83.1,3615,956,0,0.2,-0.2,5,12,4,1,21,0.4,2025-2026,stats_passing,2025-10-18 04:36:54.414223
135,Neil El Aynaoui,MAR,MF,Roma,Serie A,0.0,2001.0,1.1,30,36,83.3,384,54,0,0.1,-0.1,1,2,0,0,3,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
136,César Azpilicueta,ESP,DF,Sevilla,La Liga,0.0,1989.0,5.0,257,304,84.5,4256,1695,0,0.0,0.0,1,19,2,1,11,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
137,Oussama El Azzouzi,MAR,DF,Auxerre,Ligue 1,0.0,2001.0,0.2,17,18,94.4,339,45,0,0.0,0.0,0,2,0,0,2,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
138,Mio Backhaus,GER,GK,Werder Bremen,Bundesliga,0.0,2004.0,4.0,135,153,88.2,3186,1967,0,0.0,0.0,0,0,0,0,0,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
139,Loïc Bade,FRA,DF,Leverkusen,Bundesliga,0.0,2000.0,3.9,280,311,90.0,4844,2175,0,0.1,-0.1,2,17,0,0,13,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
140,Benoît Badiashile,FRA,DF,Chelsea,Premier League,0.0,2001.0,0.7,53,57,93.0,989,427,0,0.0,0.0,0,6,1,0,4,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
141,Alex Baena,ESP,MF,Atlético Madrid,La Liga,0.0,2001.0,0.9,30,38,78.9,537,158,1,1.0,0.0,5,2,5,0,6,0.3,2025-2026,stats_passing,2025-10-18 04:36:54.414223
142,Samson Baidoo,AUT,DF,Lens,Ligue 1,0.0,2004.0,5.5,190,204,93.1,3465,1007,0,0.0,0.0,0,11,0,0,11,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
143,Eric Bailly,CIV,DF,Oviedo,La Liga,0.0,1994.0,2.0,68,80,85.0,1377,534,0,0.0,0.0,0,3,0,0,5,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
144,Theo Bair,CAN,"MF,FW",Auxerre,Ligue 1,0.0,1999.0,0.1,3,4,75.0,41,10,0,0.0,0.0,0,1,0,0,0,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
145,Cédric Bakambu,COD,FW,Betis,La Liga,0.0,1991.0,0.6,9,15,60.0,105,10,0,0.0,0.0,0,1,0,0,0,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
146,Johan Bakayoko,BEL,FW,RB Leipzig,Bundesliga,0.0,2003.0,5.1,130,158,82.3,1689,270,0,0.4,-0.4,5,5,6,2,11,0.6,2025-2026,stats_passing,2025-10-18 04:36:54.414223
147,Darryl Bakola,FRA,MF,Marseille,Ligue 1,0.0,2007.0,0.1,10,11,90.9,175,72,0,0.0,0.0,0,2,0,0,3,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
148,Ridle Baku,GER,DF,RB Leipzig,Bundesliga,0.0,1998.0,5.9,324,393,82.4,6186,2464,1,1.3,-0.3,9,30,6,0,47,1.5,2025-2026,stats_passing,2025-10-18 04:36:54.414223
149,Dilane Bakwa,FRA,"FW,MF",Nott'ham Forest,Premier League,0.0,2002.0,1.9,72,96,75.0,1034,267,0,0.4,-0.4,5,3,2,1,9,0.3,2025-2026,stats_passing,2025-10-18 04:36:54.414223
150,Dilane Bakwa,FRA,"DF,MF",Strasbourg,Ligue 1,0.0,2002.0,1.2,40,50,80.0,712,151,2,0.4,1.6,3,2,2,0,6,0.8,2025-2026,stats_passing,2025-10-18 04:36:54.414223
151,Tommaso Baldanzi,ITA,"MF,FW",Roma,Serie A,0.0,2003.0,1.3,35,45,77.8,468,106,0,0.4,-0.4,4,0,2,1,3,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
152,Alejandro Balde,ESP,DF,Barcelona,La Liga,0.0,2003.0,2.9,149,163,91.4,2091,331,0,0.4,-0.4,4,4,3,1,9,0.8,2025-2026,stats_passing,2025-10-18 04:36:54.414223
153,Fabio Baldé,POR,"FW,MF",Hamburger SV,Bundesliga,0.0,2005.0,0.6,4,8,50.0,48,0,0,0.0,0.0,0,0,0,0,0,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
154,Carlos Baleba,CMR,MF,Brighton,Premier League,0.0,2004.0,3.9,100,127,78.7,1801,318,0,0.0,0.0,2,10,1,0,6,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
155,Leonardo Balerdi,ARG,DF,Marseille,Ligue 1,0.0,1999.0,5.3,339,361,93.9,5746,1827,0,0.0,0.0,1,24,2,0,16,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
156,Daniel Ballard,NIR,DF,Sunderland,Premier League,0.0,1999.0,2.5,61,72,84.7,1217,502,0,0.4,-0.4,2,5,0,0,5,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
157,Iván Balliu,ALB,DF,Rayo Vallecano,La Liga,0.0,1992.0,1.3,73,85,85.9,1309,553,0,0.0,0.0,0,7,0,0,15,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
158,Fodé Ballo-Touré,SEN,DF,Metz,Ligue 1,0.0,1997.0,1.7,71,82,86.6,980,200,0,0.2,-0.2,1,1,2,1,4,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
159,Folarin Balogun,USA,FW,Monaco,Ligue 1,0.0,2001.0,3.7,53,79,67.1,629,89,1,0.4,0.6,2,2,1,0,5,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
160,Aladji Bamba,FRA,MF,Monaco,Ligue 1,0.0,2006.0,1.4,108,117,92.3,1708,414,0,0.0,0.0,0,11,1,0,9,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
161,Mohamed Bamba,CIV,FW,Lorient,Ligue 1,0.0,2001.0,3.7,40,58,69.0,629,66,1,0.8,0.2,2,1,1,0,3,0.5,2025-2026,stats_passing,2025-10-18 04:36:54.414223
162,Lameck Banda,ZAM,"FW,MF",Lecce,Serie A,0.0,2001.0,1.1,17,27,63.0,222,28,0,0.1,-0.1,1,0,2,0,2,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
163,Noahkai Banks,USA,DF,Augsburg,Bundesliga,0.0,2006.0,1.3,66,75,88.0,1275,394,0,0.0,0.0,0,10,0,0,8,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
164,Ezechiel Banzuzi,NED,MF,RB Leipzig,Bundesliga,0.0,2005.0,2.6,78,101,77.2,1085,334,1,0.2,0.8,3,5,1,0,8,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
165,Tommaso Barbieri,ITA,DF,Cremonese,Serie A,0.0,2002.0,0.2,2,4,50.0,19,0,0,0.0,0.0,1,0,0,0,0,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
166,Valentín Barco,ARG,"MF,DF",Strasbourg,Ligue 1,0.0,2004.0,6.3,334,404,82.7,5411,1744,1,1.8,-0.8,8,25,15,1,45,1.7,2025-2026,stats_passing,2025-10-18 04:36:54.414223
167,Bradley Barcola,FRA,FW,Paris S-G,Ligue 1,0.0,2002.0,4.5,138,161,85.7,1948,386,0,0.7,-0.7,8,6,8,0,15,0.8,2025-2026,stats_passing,2025-10-18 04:36:54.414223
168,Melvin Bard,FRA,DF,Nice,Ligue 1,0.0,2000.0,6.5,290,374,77.5,4890,1505,0,0.4,-0.4,6,30,9,8,29,0.5,2025-2026,stats_passing,2025-10-18 04:36:54.414223
169,Roony Bardghji,SWE,FW,Barcelona,La Liga,0.0,2005.0,1.5,62,75,82.7,1002,179,0,0.3,-0.3,4,1,3,1,6,0.3,2025-2026,stats_passing,2025-10-18 04:36:54.414223
170,Nicolò Barella,ITA,MF,Inter,Serie A,0.0,1997.0,5.3,350,421,83.1,6382,1795,1,1.0,0.0,11,42,16,2,49,1.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
171,Kike Barja,ESP,"MF,FW",Osasuna,La Liga,0.0,1997.0,0.3,6,16,37.5,90,4,0,0.1,-0.1,1,1,0,0,0,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
172,Ross Barkley,ENG,MF,Aston Villa,Premier League,0.0,1993.0,0.1,2,2,100.0,36,3,0,0.0,0.0,0,0,0,0,1,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
173,Harvey Barnes,ENG,"FW,MF",Newcastle Utd,Premier League,0.0,1997.0,3.5,71,95,74.7,1076,363,0,0.7,-0.7,5,6,8,3,16,0.8,2025-2026,stats_passing,2025-10-18 04:36:54.414223
174,Ander Barrenetxea,ESP,"MF,FW",Real Sociedad,La Liga,0.0,2001.0,7.2,223,301,74.1,3719,1105,3,2.8,0.2,20,10,13,3,33,2.6,2025-2026,stats_passing,2025-10-18 04:36:54.414223
175,Pablo Barrios,ESP,MF,Atlético Madrid,La Liga,0.0,2003.0,7.2,377,451,83.6,5884,1549,0,0.2,-0.2,5,48,11,3,53,0.4,2025-2026,stats_passing,2025-10-18 04:36:54.414223
176,Thierno Barry,FRA,FW,Everton,Premier League,0.0,2002.0,2.3,27,41,65.9,328,27,0,0.0,0.0,1,0,0,0,2,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
177,Davide Bartesaghi,ITA,DF,Milan,Serie A,0.0,2005.0,1.4,41,51,80.4,583,101,0,0.0,0.0,0,3,0,0,2,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
178,Marc Bartra,ESP,DF,Betis,La Liga,0.0,1991.0,4.5,198,226,87.6,4132,1439,0,0.0,0.0,1,14,0,0,8,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
179,Federico Baschirotto,ITA,DF,Cremonese,Serie A,0.0,1996.0,6.0,229,260,88.1,4412,1548,0,0.0,0.0,0,6,0,0,9,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
180,Toma Bašić,CRO,MF,Lazio,Serie A,0.0,1996.0,1.7,41,52,78.8,670,130,1,0.2,0.8,1,5,0,0,2,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
181,Calvin Bassey,NGA,DF,Fulham,Premier League,0.0,1999.0,7.0,377,428,88.1,6800,2363,0,0.0,0.0,1,32,2,0,19,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
182,Alessandro Bastoni,ITA,DF,Inter,Serie A,0.0,1999.0,4.6,349,411,84.9,6988,2062,2,0.4,1.6,4,38,11,4,34,0.7,2025-2026,stats_passing,2025-10-18 04:36:54.414223
183,Augusto Batalla,ARG,GK,Rayo Vallecano,La Liga,0.0,1996.0,8.0,202,303,66.7,6228,4997,0,0.0,0.0,1,11,2,0,0,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
184,Michy Batshuayi,BEL,FW,Eint Frankfurt,Bundesliga,0.0,1993.0,0.6,13,17,76.5,197,47,0,0.0,0.0,0,2,0,0,0,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
185,Martin Baturina,CRO,"FW,MF",Como,Serie A,0.0,2003.0,0.9,26,31,83.9,394,112,0,0.2,-0.2,4,0,0,0,0,0.3,2025-2026,stats_passing,2025-10-18 04:36:54.414223
186,Oliver Baumann,GER,GK,Hoffenheim,Bundesliga,0.0,1990.0,6.0,144,196,73.5,3821,2897,0,0.0,0.0,0,11,0,0,1,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
187,Christoph Baumgartner,AUT,MF,RB Leipzig,Bundesliga,0.0,1999.0,5.1,122,160,76.3,1876,526,0,0.5,-0.5,8,9,7,0,23,0.4,2025-2026,stats_passing,2025-10-18 04:36:54.414223
188,Altay Bayındır,TUR,GK,Manchester Utd,Premier League,0.0,1998.0,6.0,122,192,63.5,3438,2646,0,0.2,-0.2,1,8,1,0,0,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
189,Vakoun Bayo,CIV,FW,Udinese,Serie A,0.0,1997.0,1.2,23,35,65.7,324,45,0,0.1,-0.1,1,2,1,0,2,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
190,Ihlas Bebou,TOG,FW,Hoffenheim,Bundesliga,0.0,1994.0,0.5,4,5,80.0,61,22,0,0.6,-0.6,1,1,0,0,1,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
191,Samu Becerra,ESP,"DF,MF",Rayo Vallecano,La Liga,0.0,2006.0,0.1,12,14,85.7,157,46,0,0.0,0.0,1,0,1,1,0,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
192,Adrian Beck,GER,"MF,FW",Heidenheim,Bundesliga,0.0,1997.0,1.6,56,66,84.8,855,132,0,0.1,-0.1,3,1,3,0,9,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
193,Sheraldo Becker,SUR,MF,Osasuna,La Liga,0.0,1995.0,0.9,14,24,58.3,283,126,0,0.3,-0.3,2,2,2,1,2,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
194,Donny van de Beek,NED,MF,Girona,La Liga,0.0,1997.0,0.5,13,14,92.9,198,47,0,0.0,0.0,0,2,0,0,2,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
195,Maximilian Beier,GER,"MF,FW",Dortmund,Bundesliga,0.0,2002.0,4.2,80,111,72.1,1079,183,1,0.6,0.4,2,0,7,0,7,1.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
196,Ismael Bekhoucha,MAR,DF,Getafe,La Liga,0.0,2004.0,1.2,14,24,58.3,263,142,1,1.0,0.0,1,2,0,0,2,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
197,Reda Belahyane,MAR,MF,Lazio,Serie A,0.0,2004.0,1.7,55,63,87.3,746,165,1,1.1,-0.1,3,6,2,0,6,0.7,2025-2026,stats_passing,2025-10-18 04:36:54.414223
198,Rafik Belghali,ALG,"DF,FW",Hellas Verona,Serie A,0.0,2002.0,4.3,93,123,75.6,1392,469,0,0.4,-0.4,8,6,4,2,10,0.7,2025-2026,stats_passing,2025-10-18 04:36:54.414223
199,Haris Belkebla,ALG,MF,Angers,Ligue 1,0.0,1994.0,6.9,214,237,90.3,3493,815,0,0.0,0.0,0,11,1,0,14,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
200,Yassin Belkhdim,FRA,MF,Angers,Ligue 1,0.0,2002.0,6.7,207,250,82.8,3486,1064,1,0.8,0.2,6,14,4,2,22,0.6,2025-2026,stats_passing,2025-10-18 04:36:54.414223
201,Stefan Bell,GER,DF,Mainz 05,Bundesliga,0.0,1991.0,2.0,70,95,73.7,1365,594,0,0.3,-0.3,2,6,0,0,6,0.3,2025-2026,stats_passing,2025-10-18 04:36:54.414223
202,Armel Bella Kotchap,GER,DF,Hellas Verona,Serie A,0.0,2001.0,0.8,36,39,92.3,579,247,0,0.1,-0.1,1,1,0,0,3,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
203,Raoul Bellanova,ITA,DF,Atalanta,Serie A,0.0,2000.0,4.9,164,210,78.1,2664,689,0,0.7,-0.7,10,4,7,4,12,0.6,2025-2026,stats_passing,2025-10-18 04:36:54.414223
204,Jean-Ricner Bellegarde,HAI,"MF,FW",Wolves,Premier League,0.0,1998.0,2.8,76,101,75.2,1431,357,0,0.3,-0.3,3,2,6,0,17,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
205,Héctor Bellerín,ESP,DF,Betis,La Liga,0.0,1995.0,6.9,321,382,84.0,4940,1912,1,1.0,0.0,9,24,8,3,35,1.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
206,Jobe Bellingham,ENG,MF,Dortmund,Bundesliga,0.0,2005.0,2.1,113,132,85.6,1880,423,0,0.2,-0.2,2,13,2,0,17,0.3,2025-2026,stats_passing,2025-10-18 04:36:54.414223
207,Jude Bellingham,ENG,MF,Real Madrid,La Liga,0.0,2003.0,1.3,74,83,89.2,1327,276,0,0.2,-0.2,3,8,2,0,8,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
