rank,player_name,nation,position,squad,competition,age,birth_year,nineties_played,goals,shots,shots_on_target,shots_on_target_pct,shots_per_90,shots_on_target_per_90,goals_per_shot,goals_per_shot_on_target,avg_distance,free_kicks,penalty_goals,penalty_attempts,expected_goals,non_penalty_xg,npxg_per_shot,goals_minus_xg,non_penalty_goals_minus_xg,shot_creating_actions_shot,passes_free_kick,season,table_type,processed_at
1687,Diego Rico,ESP,DF,Getafe,La Liga,0.0,1993.0,6.9,0,0,1,33.3,0.44,0.15,0.0,0.0,31.3,0,0,0,0.0,0.0,0.01,0.0,0.0,3,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1688,Clemens Riedel,GER,DF,Espanyol,La Liga,0.0,2003.0,3.0,0,0,1,50.0,0.67,0.33,0.0,0.0,21.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1689,Fabian Rieder,SUI,MF,Rennes,Ligue 1,0.0,2002.0,1.5,0,0,0,0.0,0.68,0.0,0.0,0.0,28.7,0,0,0,0.0,0.0,0.01,0.0,0.0,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1690,Fabian Rieder,SUI,MF,Augsburg,Bundesliga,0.0,2002.0,3.9,1,0,3,42.9,1.78,0.76,0.14,0.33,19.4,0,0,0,0.9,0.9,0.13,0.1,0.1,7,1,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1691,Lasse Rieß,GER,GK,Mainz 05,Bundesliga,0.0,2001.0,1.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1692,Chris Rigg,ENG,MF,Sunderland,Premier League,0.0,2007.0,1.1,0,0,0,0.0,1.87,0.0,0.0,0.0,18.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1693,Hugo Rincón,ESP,"DF,MF",Girona,La Liga,0.0,2003.0,4.6,0,0,0,0.0,0.43,0.0,0.0,0.0,7.4,0,0,0,0.4,0.4,0.22,-0.4,-0.4,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1694,Luis Rioja,ESP,"MF,FW",Valencia,La Liga,0.0,1993.0,6.6,0,0,1,11.1,1.36,0.15,0.0,0.0,18.7,0,0,0,0.5,0.5,0.06,-0.5,-0.5,9,1,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1695,Rodrigo Riquelme,ESP,"FW,MF",Betis,La Liga,0.0,2000.0,4.3,0,0,1,11.1,2.11,0.23,0.0,0.0,18.1,0,0,0,0.7,0.7,0.08,-0.7,-0.7,9,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1696,Robin Risser,FRA,GK,Lens,Ligue 1,0.0,2004.0,7.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1697,Mihailo Ristić,SRB,"DF,MF",Celta Vigo,La Liga,0.0,1995.0,2.1,0,0,0,0.0,0.47,0.0,0.0,0.0,33.7,0,0,0,0.0,0.0,0.02,0.0,0.0,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1698,Lars Ritzka,GER,DF,St. Pauli,Bundesliga,0.0,1998.0,1.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1699,Sergi Roberto,ESP,MF,Como,Serie A,0.0,1992.0,2.0,0,0,1,20.0,2.45,0.49,0.0,0.0,19.3,0,0,0,0.4,0.4,0.07,-0.4,-0.4,5,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1700,Patrick Roberts,ENG,"MF,FW",Sunderland,Premier League,0.0,1997.0,0.3,0,0,0,0.0,3.21,0.0,0.0,0.0,16.5,0,0,0,0.0,0.0,0.03,0.0,0.0,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1701,Andrew Robertson,SCO,DF,Liverpool,Premier League,0.0,1994.0,1.3,0,0,1,50.0,1.5,0.75,0.0,0.0,13.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1702,Antonee Robinson,USA,DF,Fulham,Premier League,0.0,1997.0,0.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1703,Joel Roca,ESP,"FW,MF",Girona,La Liga,0.0,2005.0,4.1,1,0,2,20.0,2.45,0.49,0.1,0.5,20.2,0,0,0,0.5,0.5,0.05,0.5,0.5,10,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1704,Marc Roca,ESP,MF,Betis,La Liga,0.0,1996.0,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1705,Joe Rodon,WAL,DF,Leeds United,Premier League,0.0,1997.0,7.0,1,0,2,33.3,0.86,0.29,0.17,0.5,7.9,0,0,0,0.4,0.4,0.07,0.6,0.6,6,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1706,Rodri,ESP,MF,Manchester City,Premier League,0.0,1996.0,3.2,0,0,1,33.3,0.92,0.31,0.0,0.0,19.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1,3,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1707,Álvaro Rodríguez,URU,FW,Elche,La Liga,0.0,2004.0,4.9,0,0,5,41.7,2.47,1.03,0.0,0.0,10.7,0,0,0,1.4,1.4,0.11,-1.4,-1.4,12,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1708,Damián Rodríguez,ESP,MF,Celta Vigo,La Liga,0.0,2003.0,1.0,0,0,0,0.0,3.0,0.0,0.0,0.0,29.0,0,0,0,0.1,0.1,0.02,-0.1,-0.1,3,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1709,Dani Rodríguez,ESP,MF,Mallorca,La Liga,0.0,1988.0,0.8,0,0,0,0.0,1.32,0.0,0.0,0.0,27.8,0,0,0,0.0,0.0,0.02,0.0,0.0,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1710,Guido Rodríguez,ARG,MF,West Ham,Premier League,0.0,1994.0,0.8,0,0,0,0.0,1.29,0.0,0.0,0.0,23.7,0,0,0,0.0,0.0,0.03,0.0,0.0,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1711,Javi Rodríguez,ESP,DF,Celta Vigo,La Liga,0.0,2003.0,5.4,0,0,0,0.0,0.37,0.0,0.0,0.0,9.7,0,0,0,0.2,0.2,0.1,-0.2,-0.2,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1712,Jesus Rodríguez,ESP,FW,Como,Serie A,0.0,2005.0,4.3,0,0,2,20.0,2.31,0.46,0.0,0.0,17.3,0,0,0,0.8,0.8,0.08,-0.8,-0.8,10,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1713,Ricardo Rodríguez,SUI,DF,Betis,La Liga,0.0,1992.0,4.2,0,0,0,0.0,0.24,0.0,0.0,0.0,9.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1714,Rodrygo,BRA,FW,Real Madrid,La Liga,0.0,2001.0,1.5,0,0,2,33.3,4.06,1.35,0.0,0.0,16.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3,6,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1715,Robin Roefs,NED,GK,Sunderland,Premier League,0.0,2003.0,7.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1716,Morgan Rogers,ENG,"FW,MF",Aston Villa,Premier League,0.0,2002.0,6.9,0,0,4,57.1,1.01,0.58,0.0,0.0,17.6,0,0,0,0.5,0.5,0.07,-0.5,-0.5,7,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1717,Merlin Röhl,GER,MF,Everton,Premier League,0.0,2002.0,0.3,0,0,0,0.0,3.6,0.0,0.0,0.0,31.0,0,0,0,0.0,0.0,0.03,0.0,0.0,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1718,Merlin Röhl,GER,"FW,MF",Freiburg,Bundesliga,0.0,2002.0,0.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1719,Filippo Romagna,ITA,DF,Sassuolo,Serie A,0.0,1997.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1720,Alessio Romagnoli,ITA,DF,Lazio,Serie A,0.0,1995.0,4.0,0,0,0,0.0,0.25,0.0,0.0,0.0,11.9,0,0,0,0.0,0.0,0.03,0.0,0.0,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1721,Leo Román,ESP,GK,Mallorca,La Liga,0.0,2000.0,8.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1722,Miguel Román,ESP,MF,Celta Vigo,La Liga,0.0,2002.0,1.8,0,0,0,0.0,1.13,0.0,0.0,0.0,21.4,0,0,0,0.5,0.5,0.23,-0.5,-0.5,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1723,Carlos Romero,ESP,DF,Espanyol,La Liga,0.0,2001.0,7.9,1,0,1,12.5,1.01,0.13,0.13,1.0,22.9,0,0,0,0.3,0.3,0.03,0.7,0.7,8,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1724,Cristian Romero,ARG,DF,Tottenham,Premier League,0.0,1998.0,7.0,0,0,1,50.0,0.29,0.14,0.0,0.0,19.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1725,Isaac Romero,ESP,FW,Sevilla,La Liga,0.0,2000.0,4.6,3,0,4,30.8,2.83,0.87,0.23,0.75,16.3,0,0,0,2.1,2.1,0.16,0.9,0.9,13,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1726,Iván Romero,ESP,FW,Levante,La Liga,0.0,2001.0,6.7,4,0,6,31.6,2.82,0.89,0.21,0.67,15.3,0,0,0,3.2,3.2,0.17,0.8,0.8,19,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1727,Rômulo,BRA,FW,RB Leipzig,Bundesliga,0.0,2002.0,5.3,2,0,5,38.5,2.46,0.95,0.15,0.4,10.5,0,0,0,2.6,2.6,0.2,-0.6,-0.6,13,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1728,Salomón Rondón,VEN,FW,Oviedo,La Liga,0.0,1989.0,4.6,1,0,2,18.2,2.39,0.43,0.09,0.5,15.2,0,0,1,2.3,1.5,0.14,-1.3,-0.5,11,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1729,Valentin Rongier,FRA,MF,Rennes,Ligue 1,0.0,1994.0,5.5,0,0,1,33.3,0.55,0.18,0.0,0.0,23.5,0,0,0,0.2,0.2,0.06,-0.2,-0.2,3,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1730,Marten de Roon,NED,MF,Atalanta,Serie A,0.0,1991.0,4.7,0,0,1,20.0,1.07,0.21,0.0,0.0,22.7,0,0,0,0.2,0.2,0.04,-0.2,-0.2,5,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1731,Pablo Rosario,DOM,MF,Nice,Ligue 1,0.0,1997.0,0.3,0,0,1,50.0,6.43,3.21,0.0,0.0,21.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1732,Max Rosenfelder,GER,DF,Freiburg,Bundesliga,0.0,2003.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1733,Valentin Rosier,FRA,"DF,MF",Osasuna,La Liga,0.0,1996.0,6.3,0,0,0,0.0,0.47,0.0,0.0,0.0,25.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,3,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1734,Tom Rothe,GER,DF,Union Berlin,Bundesliga,0.0,2004.0,3.2,1,0,2,40.0,1.54,0.62,0.2,0.5,10.3,0,0,0,0.5,0.5,0.1,0.5,0.5,5,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1735,Anthony Rouault,FRA,DF,Rennes,Ligue 1,0.0,2001.0,6.0,1,0,1,50.0,0.33,0.17,0.5,1.0,8.5,0,0,0,0.5,0.5,0.25,0.5,0.5,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1736,Nicolò Rovella,ITA,MF,Lazio,Serie A,0.0,2001.0,2.2,0,0,0,0.0,0.45,0.0,0.0,0.0,30.2,0,0,0,0.0,0.0,0.03,0.0,0.0,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1737,Jonathan Rowe,ENG,"FW,MF",Bologna,Serie A,0.0,2003.0,1.3,0,0,1,16.7,4.54,0.76,0.0,0.0,15.1,0,0,0,1.4,1.4,0.24,-1.4,-1.4,6,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1738,Jonathan Rowe,ENG,FW,Marseille,Ligue 1,0.0,2003.0,0.7,0,0,0,0.0,7.26,0.0,0.0,0.0,15.8,0,0,0,0.2,0.2,0.05,-0.2,-0.2,5,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1739,Amir Rrahmani,KVX,DF,Napoli,Serie A,0.0,1994.0,2.0,0,0,0,0.0,1.0,0.0,0.0,0.0,9.7,0,0,0,0.2,0.2,0.11,-0.2,-0.2,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1740,Rubén,ESP,DF,Espanyol,La Liga,0.0,2001.0,0.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1741,Antonio Rüdiger,GER,DF,Real Madrid,La Liga,0.0,1993.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,15.4,0,0,0,0.0,0.0,0.03,0.0,0.0,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1742,Javier Rueda Garcia,ESP,"DF,MF",Celta Vigo,La Liga,0.0,2002.0,3.8,1,0,1,25.0,1.06,0.26,0.25,1.0,17.7,0,0,0,0.4,0.4,0.1,0.6,0.6,4,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1743,Daniele Rugani,ITA,DF,Juventus,Serie A,0.0,1994.0,0.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1744,Matteo Ruggeri,ITA,DF,Atlético Madrid,La Liga,0.0,2002.0,3.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1745,Aitor Ruibal,ESP,FW,Betis,La Liga,0.0,1996.0,2.9,1,0,3,42.9,2.41,1.03,0.14,0.33,13.0,0,0,0,1.6,1.6,0.23,-0.6,-0.6,7,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1746,Fabián Ruiz Peña,ESP,MF,Paris S-G,Ligue 1,0.0,1996.0,3.9,1,0,2,33.3,1.54,0.51,0.17,0.5,18.0,0,0,0,0.6,0.6,0.1,0.4,0.4,6,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1747,Gerónimo Rulli,ARG,GK,Marseille,Ligue 1,0.0,1992.0,6.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1748,Georginio Rutter,FRA,"FW,MF",Brighton,Premier League,0.0,2002.0,4.1,0,0,3,50.0,1.47,0.74,0.0,0.0,17.1,0,0,0,0.3,0.3,0.05,-0.3,-0.3,6,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1749,Mathew Ryan,AUS,GK,Levante,La Liga,0.0,1992.0,6.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1750,Julian Ryerson,NOR,"DF,MF",Dortmund,Bundesliga,0.0,1997.0,2.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1751,Frederik Rønnow,DEN,GK,Union Berlin,Bundesliga,0.0,1992.0,6.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1752,Alexander Røssing-Lelesiit,NOR,"FW,MF",Hamburger SV,Bundesliga,0.0,2007.0,2.2,0,0,1,100.0,0.46,0.46,0.0,0.0,22.2,0,0,0,0.0,0.0,0.04,0.0,0.0,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1753,José Sá,POR,GK,Wolves,Premier League,0.0,1993.0,4.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1754,Elias Saad,TUN,"MF,FW",Augsburg,Bundesliga,0.0,1999.0,3.6,0,0,2,40.0,1.39,0.56,0.0,0.0,20.6,0,0,0,0.5,0.5,0.1,-0.5,-0.5,5,1,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1755,Stefano Sabelli,ITA,DF,Genoa,Serie A,0.0,1993.0,1.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1756,Marcel Sabitzer,AUT,MF,Dortmund,Bundesliga,0.0,1994.0,4.8,0,0,0,0.0,1.26,0.0,0.0,0.0,18.1,0,0,0,0.3,0.3,0.06,-0.3,-0.3,6,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1757,Noah Sadiki,COD,MF,Sunderland,Premier League,0.0,2004.0,6.9,0,0,0,0.0,0.29,0.0,0.0,0.0,16.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1758,Umar Sadiq,NGA,FW,Real Sociedad,La Liga,0.0,1997.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1759,Alexis Saelemaekers,BEL,"DF,MF",Milan,Serie A,0.0,1999.0,5.6,1,0,3,37.5,1.43,0.54,0.13,0.33,16.0,0,0,0,0.6,0.6,0.08,0.4,0.4,8,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1760,Emir Sahiti,KVX,FW,Hamburger SV,Bundesliga,0.0,1998.0,1.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1761,Osame Sahraoui,MAR,"FW,MF",Lille,Ligue 1,0.0,2001.0,1.1,1,0,2,33.3,5.24,1.75,0.17,0.5,13.2,0,0,0,0.4,0.4,0.06,0.6,0.6,6,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1762,Wesley Saïd,FRA,MF,Lens,Ligue 1,0.0,1995.0,5.4,2,0,4,36.4,2.04,0.74,0.09,0.25,14.9,0,1,1,2.6,1.8,0.17,-0.6,-0.8,11,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1763,Bukayo Saka,ENG,FW,Arsenal,Premier League,0.0,2001.0,3.8,2,0,2,25.0,2.08,0.52,0.13,0.5,19.6,0,1,1,1.2,0.4,0.05,0.8,0.6,8,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1764,Mathis Saka,FRA,MF,Toulouse,Ligue 1,0.0,2006.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1765,Álex Sala,ESP,MF,Lecce,Serie A,0.0,2001.0,1.2,0,0,0,0.0,1.73,0.0,0.0,0.0,22.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1766,Ibrahim Salah,MAR,FW,Rennes,Ligue 1,0.0,2001.0,0.4,0,0,0,0.0,2.57,0.0,0.0,0.0,14.1,0,0,0,0.0,0.0,0.02,0.0,0.0,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1767,Mohamed Salah,EGY,FW,Liverpool,Premier League,0.0,1992.0,7.0,2,0,4,36.4,1.57,0.57,0.09,0.25,16.9,0,1,1,2.0,1.2,0.11,0.0,-0.2,11,1,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1768,Jan Salas,ESP,MF,Mallorca,La Liga,0.0,2005.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1769,Kike Salas,ESP,DF,Sevilla,La Liga,0.0,2002.0,4.0,0,0,0,0.0,0.5,0.0,0.0,0.0,10.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1770,Manolis Saliakas,GRE,DF,St. Pauli,Bundesliga,0.0,1996.0,3.1,0,0,1,25.0,1.29,0.32,0.0,0.0,19.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,4,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1771,William Saliba,FRA,DF,Arsenal,Premier League,0.0,2001.0,4.5,0,0,0,0.0,0.22,0.0,0.0,0.0,8.5,0,0,0,0.1,0.1,0.1,-0.1,-0.1,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1772,José Salinas,ESP,"FW,DF",Espanyol,La Liga,0.0,2000.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1773,Mohammed Salisu,GHA,DF,Monaco,Ligue 1,0.0,1999.0,2.0,0,0,0,0.0,0.5,0.0,0.0,0.0,34.8,0,0,0,0.0,0.0,0.02,0.0,0.0,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1774,Lazar Samardzic,SRB,MF,Atalanta,Serie A,0.0,2002.0,2.8,1,0,1,25.0,1.45,0.36,0.25,1.0,19.8,0,0,0,0.5,0.5,0.13,0.5,0.5,4,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1775,Mbwana Samatta,TAN,FW,Le Havre,Ligue 1,0.0,1992.0,4.6,0,0,3,25.0,2.6,0.65,0.0,0.0,14.8,0,0,0,0.8,0.8,0.07,-0.8,-0.8,12,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1776,Mama Samba Baldé,GNB,FW,Brest,Ligue 1,0.0,1995.0,3.2,1,0,2,14.3,4.33,0.62,0.07,0.5,14.3,0,0,0,1.5,1.5,0.11,-0.5,-0.5,14,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1777,Brice Samba,FRA,GK,Rennes,Ligue 1,0.0,1994.0,7.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1778,Albert Sambi Lokonga,BEL,MF,Hamburger SV,Bundesliga,0.0,1999.0,1.0,1,0,1,50.0,1.94,0.97,0.5,1.0,13.1,0,0,0,0.3,0.3,0.14,0.7,0.7,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1779,Antonio Sanabria,PAR,FW,Cremonese,Serie A,0.0,1996.0,3.7,0,0,1,33.3,0.82,0.27,0.0,0.0,5.7,0,0,0,1.0,1.0,0.34,-1.0,-1.0,3,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1780,Oihan Sancet,ESP,MF,Athletic Club,La Liga,0.0,2000.0,4.8,1,0,3,25.0,2.49,0.62,0.0,0.0,18.2,0,1,1,2.0,1.2,0.1,-1.0,-1.2,12,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1781,Alexis Sánchez,CHI,"FW,MF",Sevilla,La Liga,0.0,1988.0,3.6,2,0,1,33.3,0.84,0.28,0.33,1.0,23.4,0,1,1,1.0,0.2,0.05,1.0,0.8,3,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1782,Antonio Sánchez,ESP,"MF,DF",Mallorca,La Liga,0.0,1997.0,3.0,0,0,1,50.0,0.66,0.33,0.0,0.0,14.7,0,0,0,0.0,0.0,0.02,0.0,0.0,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1783,Juanlu Sánchez,ESP,"DF,FW",Sevilla,La Liga,0.0,2003.0,4.4,0,0,0,0.0,0.68,0.0,0.0,0.0,13.1,0,0,0,0.2,0.2,0.08,-0.2,-0.2,3,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1784,Borja Sánchez Laborde,ESP,MF,Oviedo,La Liga,0.0,1996.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1785,Manu Sánchez,ESP,DF,Levante,La Liga,0.0,2000.0,6.6,0,0,0,0.0,0.45,0.0,0.0,0.0,21.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,3,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1786,Robert Sánchez,ESP,GK,Chelsea,Premier League,0.0,1997.0,6.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1787,Jadon Sancho,ENG,FW,Aston Villa,Premier League,0.0,2000.0,0.1,0,0,0,0.0,10.0,0.0,0.0,0.0,18.3,0,0,0,0.0,0.0,0.02,0.0,0.0,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
1788,Álex Sancris,ESP,"FW,MF",Getafe,La Liga,0.0,1997.0,2.0,0,0,1,50.0,1.0,0.5,0.0,0.0,24.4,0,0,0,0.0,0.0,0.02,0.0,0.0,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
