Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Comp,Unnamed: 6_level_0_Age,Unnamed: 7_level_0_Born,Unnamed: 8_level_0_90s,Unnamed: 9_level_0_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Unnamed: 24_level_0_Matches
1218,Alexander Isak,se SWE,FW,Newcastle Utd,eng Premier League,24,1999,30.6,689,606,77,0,6,3,16,9,3,0,0,0,519,6,24,Matches
1219,Gustav Isaksen,dk DEN,FW,Lazio,it Serie A,23,2001,24.6,796,721,71,12,2,5,110,9,50,41,2,0,610,4,32,Matches
1220,Isco,es ESP,MF,Betis,es La Liga,32,1992,17.2,1173,1027,143,60,6,27,92,5,72,28,28,0,957,3,24,Matches
1221,Ismaily,br BRA,DF,Lille,fr Ligue 1,34,1990,10.0,632,540,90,11,1,0,16,75,4,0,4,0,552,2,11,Matches
1222,Ardian Ismajli,al ALB,DF,Empoli,it Serie A,27,1996,27.9,1005,940,64,53,0,2,0,1,0,0,0,0,872,1,4,Matches
1223,Yanis Issoufou,fr FRA,"MF,FW",Montpellier,fr Ligue 1,17,2006,0.9,20,19,0,0,0,0,3,0,0,0,0,0,10,1,3,Matches
1224,Ko Itakura,jp JPN,DF,Gladbach,de Bundesliga,27,1997,31.0,1817,1759,53,28,1,3,9,2,0,0,0,0,1617,5,11,Matches
1225,Hiroki Ito,jp JPN,DF,Bayern Munich,de Bundesliga,25,1999,2.8,211,190,21,5,1,1,2,16,0,0,0,0,183,0,3,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
1226,Junya Ito,jp JPN,"FW,MF",Reims,fr Ligue 1,31,1993,29.9,1214,1048,160,44,7,6,234,19,92,27,52,0,811,6,40,Matches
1227,Diego Iturralde,es ESP,FW,Sevilla,es La Liga,21,2003,0.4,7,7,0,0,0,0,0,0,0,0,0,0,5,0,1,Matches
1228,Marko Ivezić,rs SRB,DF,Holstein Kiel,de Bundesliga,22,2001,18.4,934,906,27,22,1,2,1,3,0,0,0,0,803,1,10,Matches
1229,Alex Iwobi,ng NGA,"FW,MF",Fulham,eng Premier League,28,1996,33.1,1532,1487,39,7,15,21,126,24,2,0,1,0,1150,6,52,Matches
1230,Armando Izzo,it ITA,DF,Monza,it Serie A,32,1992,27.1,1485,1361,123,75,2,7,8,26,0,0,0,0,1305,1,12,Matches
1231,Fellipe Jack,br BRA,DF,Como,it Serie A,18,2006,1.9,98,88,10,4,0,1,0,5,0,0,0,0,77,0,8,Matches
1232,Nicolas Jackson,sn SEN,FW,Chelsea,eng Premier League,23,2001,24.7,399,385,12,1,1,0,3,4,0,0,0,0,303,2,15,Matches
1233,Jérémy Jacquet,fr FRA,DF,Rennes,fr Ligue 1,19,2005,10.3,508,471,35,23,1,4,3,12,0,0,0,0,424,2,10,Matches
1234,Lee Jae-sung,kr KOR,MF,Mainz 05,de Bundesliga,31,1992,29.4,1049,1025,15,10,4,4,31,5,0,0,0,0,813,9,38,Matches
1235,Ivan Jaime Pajuelo,es ESP,MF,Valencia,es La Liga,23,2000,3.3,106,98,6,2,0,2,6,0,4,1,0,0,80,2,4,Matches
1236,Kristijan Jakić,hr CRO,MF,Augsburg,de Bundesliga,27,1997,25.6,1085,1062,22,15,4,11,13,7,0,0,0,0,900,1,29,Matches
1237,Karl Jakob Hein,ee EST,GK,Valladolid,es La Liga,22,2002,31.0,1167,841,324,100,0,1,0,0,0,0,0,0,856,2,0,Matches
1238,Ismail Jakobs,sn SEN,DF,Monaco,fr Ligue 1,24,1999,2.0,105,87,18,5,0,0,14,13,0,0,0,0,85,0,2,Matches
1239,Jordan James,wls WAL,MF,Rennes,fr Ligue 1,20,2004,13.1,574,526,47,16,1,9,34,2,29,6,10,0,483,1,8,Matches
1240,Reece James,eng ENG,"DF,MF",Chelsea,eng Premier League,24,1999,11.8,854,731,119,36,4,2,43,64,19,11,5,1,717,4,10,Matches
1241,Vitaly Janelt,de GER,MF,Brentford,eng Premier League,26,1998,25.0,1057,1033,18,12,3,6,30,6,0,0,0,0,872,6,16,Matches
1242,Adnan Januzaj,be BEL,"MF,FW",Las Palmas,es La Liga,29,1995,6.6,350,288,61,13,8,8,65,11,30,15,6,1,242,1,19,Matches
1243,Luca Jaquez,ch SUI,DF,Stuttgart,de Bundesliga,21,2003,2.8,212,206,6,5,0,2,1,1,0,0,0,0,194,0,1,Matches
1244,Vitezslav Jaros,cz CZE,GK,Liverpool,eng Premier League,23,2001,0.1,8,7,1,0,0,0,0,0,0,0,0,0,6,0,0,Matches
1245,Ali Jasim,iq IRQ,"FW,DF",Como,it Serie A,20,2004,0.1,9,9,0,0,0,0,1,0,0,0,0,0,7,0,0,Matches
1246,Mikel Jauregizar,es ESP,MF,Athletic Club,es La Liga,20,2003,24.9,1121,1074,42,24,5,13,27,0,18,2,11,0,904,5,13,Matches
1247,Dominik Javorček,sk SVK,"DF,MF",Holstein Kiel,de Bundesliga,21,2002,4.3,163,121,40,4,1,0,20,27,9,5,4,0,115,2,7,Matches
1248,Gaby Jean,fr FRA,DF,Lecce,it Serie A,24,2000,15.4,862,773,87,29,0,4,1,12,0,0,0,0,727,2,10,Matches
1249,Daniel Jebbison,ca CAN,FW,Bournemouth,eng Premier League,20,2003,1.3,42,42,0,0,0,0,3,0,0,0,0,0,33,0,1,Matches
1250,Finn Jeltsch,de GER,DF,Stuttgart,de Bundesliga,18,2006,8.7,639,603,36,9,3,0,3,24,0,0,0,0,582,0,4,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
1251,Malcolm Jeng,se SWE,DF,Reims,fr Ligue 1,19,2005,1.2,41,39,2,1,0,0,0,0,0,0,0,0,35,0,0,Matches
1252,Fredrik Jensen,fi FIN,MF,Augsburg,de Bundesliga,26,1997,8.5,226,221,4,0,0,1,20,2,2,1,1,0,157,1,17,Matches
1253,Mathias Jensen,dk DEN,MF,Brentford,eng Premier League,28,1996,9.6,486,404,78,15,2,5,33,44,14,11,0,0,363,4,7,Matches
1254,Moritz Jenz,de GER,DF,Mainz 05,de Bundesliga,25,1999,17.8,845,825,19,12,0,1,0,1,0,0,0,0,712,1,1,Matches
1255,Gabriel Jesus,br BRA,FW,Arsenal,eng Premier League,27,1997,6.8,203,197,3,0,1,0,7,3,0,0,0,0,156,3,12,Matches
1256,Juan Jesus,br BRA,DF,Napoli,it Serie A,33,1991,11.9,853,800,51,40,1,0,0,3,0,0,0,0,764,2,10,Matches
1257,Álex Jiménez,es ESP,"DF,FW",Milan,it Serie A,19,2005,14.1,564,496,68,10,3,3,37,58,0,0,0,0,452,0,21,Matches
1258,Raúl Jiménez,mx MEX,FW,Fulham,eng Premier League,33,1991,27.7,643,635,7,3,3,5,23,4,0,0,0,0,458,1,28,Matches
1259,Kim Jisoo,kr KOR,DF,Brentford,eng Premier League,19,2004,0.3,28,27,1,1,0,0,0,0,0,0,0,0,25,0,0,Matches
1260,João Pedro,br BRA,"FW,MF",Brighton,eng Premier League,22,2001,21.6,661,631,26,5,10,3,22,9,4,0,0,0,482,4,20,Matches
1261,John Joe,ie IRL,"MF,FW",Getafe,es La Liga,20,2003,0.5,20,20,0,0,0,0,0,0,0,0,0,0,16,0,1,Matches
1262,John Joe,ie IRL,MF,Reims,fr Ligue 1,20,2003,6.1,223,215,5,4,0,1,5,0,0,0,0,0,165,3,9,Matches
1263,Joelinton,br BRA,"MF,FW",Newcastle Utd,eng Premier League,27,1996,26.6,1043,1014,26,11,7,2,16,14,0,0,0,0,863,3,23,Matches
1264,Jofre,es ESP,"MF,FW",Espanyol,es La Liga,23,2001,24.1,525,508,14,1,2,2,54,11,2,0,2,0,352,3,26,Matches
1265,Þórir Jóhann Helgason,is ISL,MF,Lecce,it Serie A,23,2000,12.8,395,315,79,19,0,3,71,2,52,13,34,0,255,1,10,Matches
1266,Carl Johansson,se SWE,DF,Holstein Kiel,de Bundesliga,30,1994,6.3,305,290,14,6,0,0,0,1,0,0,0,0,268,1,0,Matches
1267,Ben Johnson,eng ENG,"DF,FW",Ipswich Town,eng Premier League,24,2000,15.0,416,333,82,11,2,4,37,58,13,11,1,0,298,1,23,Matches
1268,Brennan Johnson,wls WAL,FW,Tottenham,eng Premier League,23,2001,24.2,638,624,12,0,0,1,53,12,0,0,0,0,449,2,41,Matches
1269,Karl-Johan Johnsson,se SWE,GK,Strasbourg,fr Ligue 1,34,1990,3.0,129,118,11,4,0,0,0,0,0,0,0,0,107,0,0,Matches
1270,Sam Johnstone,eng ENG,GK,Wolves,eng Premier League,31,1993,7.0,278,230,47,22,0,0,0,0,0,0,0,0,184,1,2,Matches
1271,Paul Joly,fr FRA,DF,Auxerre,fr Ligue 1,24,2000,11.2,617,514,100,12,2,9,55,88,0,0,0,0,424,3,19,Matches
1272,Curtis Jones,eng ENG,"MF,DF",Liverpool,eng Premier League,23,2001,19.0,1097,1037,58,11,2,2,8,28,1,0,0,0,1021,2,10,Matches
1273,Frenkie de Jong,nl NED,MF,Barcelona,es La Liga,27,1997,12.7,1148,1120,26,24,4,2,6,2,0,0,0,0,1084,2,11,Matches
1274,Joan Jordán,es ESP,MF,Alavés,es La Liga,30,1994,15.7,915,761,151,66,0,18,106,3,63,26,31,1,685,3,16,Matches
1275,Jorginho,it ITA,MF,Arsenal,eng Premier League,32,1991,7.8,474,466,8,7,4,1,1,0,0,0,0,0,411,0,5,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
1276,Jesse Joronen,fi FIN,GK,Venezia,it Serie A,31,1993,7.8,302,241,60,19,0,0,0,0,0,0,0,0,223,1,2,Matches
1277,Jota,pt POR,"FW,MF",Rennes,fr Ligue 1,25,1999,3.7,132,124,8,1,1,1,16,4,3,1,0,0,95,0,4,Matches
1278,Diogo Jota,pt POR,FW,Liverpool,eng Premier League,27,1996,13.3,310,305,3,0,1,2,8,1,0,0,0,0,216,2,15,Matches
1279,Antoine Joujou,fr FRA,"MF,FW",Le Havre,fr Ligue 1,21,2003,10.5,261,258,3,0,1,1,37,2,1,1,0,0,169,0,14,Matches
1280,Luka Jović,rs SRB,"FW,MF",Milan,it Serie A,26,1997,6.2,141,128,12,0,3,1,2,1,0,0,0,0,115,1,1,Matches
1281,Juanmi,es ESP,"FW,MF",Getafe,es La Liga,31,1993,7.7,137,131,6,0,0,0,0,3,0,0,0,0,105,0,10,Matches
1282,Juanmi,es ESP,"FW,MF",Betis,es La Liga,31,1993,2.7,70,67,3,1,0,0,1,2,0,0,0,0,58,0,5,Matches
1283,Juanpe,es ESP,DF,Girona,es La Liga,33,1991,8.1,581,543,37,30,0,11,1,5,0,0,0,0,507,1,5,Matches
1284,Jubal,br BRA,DF,Auxerre,fr Ligue 1,30,1993,29.3,1057,980,75,56,0,10,0,0,0,0,0,0,918,2,5,Matches
1285,Abdulai Juma Bah,sl SLE,DF,Valladolid,es La Liga,18,2006,9.6,407,393,12,11,0,1,0,0,0,0,0,0,330,2,3,Matches
1286,Abdulai Juma Bah,sl SLE,DF,Lens,fr Ligue 1,18,2006,7.6,378,358,18,9,0,1,0,0,0,0,0,0,353,2,1,Matches
1287,Anthony Jung,de GER,DF,Werder Bremen,de Bundesliga,32,1991,21.1,1512,1388,121,49,0,0,4,11,0,0,0,0,1354,3,11,Matches
1288,Luiz Lúcio Reis Júnior,br BRA,GK,Villarreal,es La Liga,23,2001,16.2,491,352,139,40,0,1,0,0,0,0,0,0,359,0,1,Matches
1289,Hamed Junior Traorè,ci CIV,MF,Auxerre,fr Ligue 1,24,2000,23.3,640,587,46,13,9,7,42,13,11,5,3,0,474,7,16,Matches
1290,Vinicius Júnior,br BRA,FW,Real Madrid,es La Liga,24,2000,25.0,901,862,29,9,15,16,56,10,8,0,0,0,673,10,45,Matches
1291,Josip Juranović,hr CRO,"DF,MF",Union Berlin,de Bundesliga,28,1995,12.9,588,416,168,21,0,3,78,120,27,14,10,2,379,4,15,Matches
1292,David Jurásek,cz CZE,DF,Hoffenheim,de Bundesliga,23,2000,6.9,439,362,74,1,1,2,55,73,0,0,0,0,307,3,17,Matches
1293,Stanko Jurić,hr CRO,MF,Valladolid,es La Liga,27,1996,19.2,755,734,20,19,1,1,0,1,0,0,0,0,636,1,14,Matches
1294,James Justin,eng ENG,DF,Leicester City,eng Premier League,26,1998,32.4,1541,1268,270,22,1,2,57,248,0,0,0,0,1205,3,40,Matches
1295,Filip Jørgensen,dk DEN,GK,Chelsea,eng Premier League,22,2002,6.0,189,169,20,2,0,0,0,0,0,0,0,0,158,0,0,Matches
1296,Mohamed Kaba,fr FRA,MF,Lecce,it Serie A,22,2001,5.0,172,169,3,3,1,1,1,0,0,0,0,0,139,0,4,Matches
1297,Yusuf Kabadayı,de GER,"FW,MF",Augsburg,de Bundesliga,20,2004,0.8,25,24,1,0,0,0,1,1,0,0,0,0,16,0,1,Matches
1298,Almugera Kabar,de GER,DF,Dortmund,de Bundesliga,18,2006,1.5,98,84,14,0,0,0,1,14,0,0,0,0,89,0,0,Matches
1299,Christian Kabasele,be BEL,DF,Udinese,it Serie A,33,1991,12.9,564,536,28,16,0,5,2,6,0,0,0,0,481,0,3,Matches
1300,Issa Kaboré,bf BFA,"DF,FW",Werder Bremen,de Bundesliga,23,2001,3.4,180,137,43,2,0,1,19,41,0,0,0,0,142,0,5,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
1301,Yaya Kader Fofana,ml MLI,"MF,FW",Reims,fr Ligue 1,20,2004,7.0,232,228,4,3,3,0,6,0,1,0,0,0,177,0,5,Matches
1302,Pavel Kadeřábek,cz CZE,DF,Hoffenheim,de Bundesliga,32,1992,17.5,869,692,171,10,1,1,74,161,0,0,0,0,609,6,16,Matches
1303,Tino Kadewere,zw ZIM,"MF,FW",Nantes,fr Ligue 1,28,1996,5.7,173,169,3,1,1,0,2,2,0,0,0,0,130,1,7,Matches
1304,Ferdi Kadioglu,tr TUR,"DF,MF",Brighton,eng Premier League,24,1999,4.3,175,157,17,2,1,0,9,15,0,0,0,0,144,1,1,Matches
1305,Arnaud Kalimuendo,fr FRA,"FW,MF",Rennes,fr Ligue 1,22,2002,28.6,605,549,53,4,3,5,13,1,0,0,0,0,477,3,24,Matches
1306,Pierre Kalulu,fr FRA,DF,Juventus,it Serie A,24,2000,26.0,2076,1967,107,44,2,4,22,27,0,0,0,0,1932,2,11,Matches
1307,Justin-Noël Kalumba,fr FRA,"FW,MF",Angers,fr Ligue 1,19,2004,0.3,11,11,0,0,0,0,1,0,0,0,0,0,9,0,0,Matches
1308,Daichi Kamada,jp JPN,MF,Crystal Palace,eng Premier League,27,1996,17.4,752,720,31,11,4,5,31,2,16,11,1,0,603,1,18,Matches
1309,Warren Kamanzi,no NOR,"DF,MF",Toulouse,fr Ligue 1,23,2000,11.4,481,403,78,7,1,0,16,71,0,0,0,0,399,0,20,Matches
1310,Boubacar Kamara,fr FRA,MF,Aston Villa,eng Premier League,24,1999,19.2,931,904,27,25,5,0,1,0,0,0,0,0,825,0,8,Matches
1311,Glen Kamara,fi FIN,MF,Rennes,fr Ligue 1,28,1995,7.4,412,400,10,9,1,0,0,1,0,0,0,0,372,2,3,Matches
1312,Hassane Kamara,ci CIV,DF,Udinese,it Serie A,30,1994,22.2,1031,829,200,21,0,6,106,164,15,11,0,1,780,2,29,Matches
1313,Noham Kamara,fr FRA,DF,Paris S-G,fr Ligue 1,17,2007,0.8,79,74,5,0,1,0,0,5,0,0,0,0,74,0,0,Matches
1314,Willy Kambwala,fr FRA,DF,Villarreal,es La Liga,19,2004,12.4,594,538,52,24,0,2,0,13,0,0,0,0,521,4,5,Matches
1315,Jakub Kamiński,pl POL,"DF,MF",Wolfsburg,de Bundesliga,22,2002,12.6,466,379,86,7,0,2,50,59,20,12,7,0,328,1,17,Matches
1316,Kevin Kampl,si SVN,MF,RB Leipzig,de Bundesliga,33,1990,17.7,1175,1105,63,38,4,1,29,8,17,6,6,0,1046,7,19,Matches
1317,Nordine Kandil,fr FRA,MF,Strasbourg,fr Ligue 1,22,2001,0.1,6,6,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
1318,Harry Kane,eng ENG,FW,Bayern Munich,de Bundesliga,31,1993,26.5,645,621,18,1,17,14,13,9,1,0,0,0,509,6,21,Matches
1319,Lee Kang-in,kr KOR,"FW,MF",Paris S-G,fr Ligue 1,23,2001,18.5,1268,1149,114,15,13,10,94,7,84,24,32,0,1110,5,16,Matches
1320,Yann Karamoh,fr FRA,"MF,FW",Torino,it Serie A,26,1998,11.6,282,274,6,0,2,1,23,4,0,0,0,0,189,2,18,Matches
1321,Atakan Karazor,tr TUR,MF,Stuttgart,de Bundesliga,27,1996,29.1,1857,1736,115,112,6,5,4,3,0,0,0,0,1608,6,24,Matches
1322,Jesper Karlsson,se SWE,FW,Bologna,it Serie A,26,1998,3.3,96,91,5,3,0,0,4,2,0,0,0,0,72,0,6,Matches
1323,Jesper Karlsson,se SWE,FW,Lecce,it Serie A,26,1998,5.5,158,137,20,4,0,2,28,1,15,7,4,0,109,1,7,Matches
1324,Jesper Karlström,se SWE,MF,Udinese,it Serie A,29,1995,35.4,1600,1520,78,72,0,5,15,4,0,0,0,0,1331,2,20,Matches
1325,Lior Kasa,il ISR,"MF,FW",Genoa,it Serie A,18,2005,2.6,72,69,3,1,0,2,2,0,2,1,1,0,62,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
1326,Grigoris Kastanos,cy CYP,"MF,FW",Hellas Verona,it Serie A,26,1998,9.7,323,293,29,8,3,3,23,5,15,6,7,1,224,1,8,Matches
1327,Mikkel Kaufmann,dk DEN,FW,Heidenheim,de Bundesliga,23,2001,4.1,91,87,3,1,1,1,1,1,0,0,0,0,45,1,4,Matches
1328,Joachim Kayi Sanda,fr FRA,DF,Southampton,eng Premier League,17,2006,0.2,15,15,0,0,0,0,0,0,0,0,0,0,15,0,0,Matches
1329,Michael Kayode,it ITA,DF,Brentford,eng Premier League,20,2004,5.9,241,183,58,0,0,0,10,58,0,0,0,0,184,0,3,Matches
1330,Michael Kayode,it ITA,"DF,FW",Fiorentina,it Serie A,20,2004,1.4,68,52,16,1,0,0,6,15,0,0,0,0,43,0,4,Matches
1331,Moise Kean,it ITA,FW,Fiorentina,it Serie A,24,2000,30.0,326,295,29,1,1,5,9,3,1,0,0,0,228,2,15,Matches
1332,Michael Keane,eng ENG,DF,Everton,eng Premier League,31,1993,11.7,377,365,8,4,0,12,1,0,0,0,0,0,312,4,7,Matches
1333,Yassine Kechta,ma MAR,"MF,FW",Le Havre,fr Ligue 1,22,2002,23.3,756,705,45,9,2,8,36,3,11,10,1,0,599,6,15,Matches
1334,Thilo Kehrer,de GER,DF,Monaco,fr Ligue 1,27,1996,26.5,1804,1715,86,76,1,7,2,1,0,0,0,0,1622,3,7,Matches
1335,Abdoulaye Keita,es ESP,"FW,MF",Getafe,es La Liga,21,2002,1.1,27,26,1,0,0,1,1,1,0,0,0,0,15,0,1,Matches
1336,Mandela Keita,be BEL,MF,Parma,it Serie A,22,2002,20.3,729,710,19,18,2,2,0,1,0,0,0,0,660,0,6,Matches
1337,Yannik Keitel,de GER,MF,Stuttgart,de Bundesliga,24,2000,3.0,190,186,4,4,0,1,2,0,0,0,0,0,156,0,5,Matches
1338,Andu Kelati,de GER,"MF,DF",Holstein Kiel,de Bundesliga,21,2002,3.2,123,122,1,0,1,0,6,0,0,0,0,0,95,0,5,Matches
1339,Caoimhín Kelleher,ie IRL,GK,Liverpool,eng Premier League,25,1998,10.0,382,344,38,20,0,0,0,0,0,0,0,0,289,0,1,Matches
1340,Thomas Keller,de GER,"DF,MF",Heidenheim,de Bundesliga,24,1999,1.6,89,84,5,2,0,0,0,3,0,0,0,0,71,0,0,Matches
1341,Lloyd Kelly,eng ENG,DF,Newcastle Utd,eng Premier League,25,1998,3.4,181,159,22,7,0,0,1,15,0,0,0,0,146,0,5,Matches
1342,Lloyd Kelly,eng ENG,DF,Juventus,it Serie A,25,1998,11.3,673,626,47,16,1,2,14,16,0,0,0,0,559,0,13,Matches
1343,Aljoscha Kemlein,de GER,MF,Union Berlin,de Bundesliga,19,2004,10.2,465,445,16,3,0,4,5,1,3,2,0,1,351,4,8,Matches
1344,Marc-Oliver Kempf,de GER,DF,Como,it Serie A,29,1995,29.1,1718,1582,127,59,3,14,4,12,0,0,0,0,1498,9,12,Matches
1345,Kenedy,br BRA,"MF,FW",Valladolid,es La Liga,28,1996,0.1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
1346,Luca Kerber,de GER,"MF,DF",Heidenheim,de Bundesliga,22,2002,8.7,247,238,6,2,1,1,3,3,0,0,0,0,182,3,3,Matches
1347,Milos Kerkez,hu HUN,DF,Bournemouth,eng Premier League,20,2003,37.1,1776,1466,305,18,2,3,142,279,7,5,1,0,1346,5,55,Matches
1348,Reda Khadra,de GER,"MF,FW",Reims,fr Ligue 1,23,2001,0.9,30,27,3,3,1,0,3,0,0,0,0,0,22,0,0,Matches
1349,Bilal El Khannouss,ma MAR,"MF,FW",Leicester City,eng Premier League,20,2004,24.2,1063,928,130,28,11,8,89,14,36,19,10,1,798,5,26,Matches
1350,Wahbi Khazri,tn TUN,"FW,MF",Montpellier,fr Ligue 1,33,1991,12.4,337,288,48,9,3,5,48,5,20,5,11,0,229,1,13,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
1351,Rani Khedira,de GER,MF,Union Berlin,de Bundesliga,30,1994,30.3,950,916,23,11,1,1,22,0,0,0,0,0,700,11,23,Matches
1352,Abdukodir Khusanov,uz UZB,DF,Manchester City,eng Premier League,20,2004,5.6,395,385,10,6,0,1,1,3,0,0,0,0,360,0,3,Matches
1353,Abdukodir Khusanov,uz UZB,DF,Lens,fr Ligue 1,20,2004,10.8,548,521,26,13,0,3,5,8,0,0,0,0,483,1,3,Matches
1354,Kialonda,ao ANG,DF,Lecce,it Serie A,26,1997,23.8,926,883,41,35,0,5,3,4,0,0,0,0,801,2,5,Matches
1355,Kiké,es ESP,FW,Alavés,es La Liga,34,1989,28.2,588,571,14,2,4,6,13,1,0,0,0,0,384,3,18,Matches
1356,Max Kilman,eng ENG,DF,West Ham,eng Premier League,27,1997,37.2,1958,1916,37,25,0,12,4,1,0,0,0,0,1697,5,9,Matches
1357,Joshua Kimmich,de GER,MF,Bayern Munich,de Bundesliga,29,1995,31.6,3652,3354,291,125,21,42,176,44,117,73,21,1,3269,7,30,Matches
1358,Presnel Kimpembe,fr FRA,DF,Paris S-G,fr Ligue 1,28,1995,0.3,18,18,0,0,0,0,0,0,0,0,0,0,18,0,0,Matches
1359,Joshua King,eng ENG,MF,Fulham,eng Premier League,17,2007,1.4,64,63,1,0,0,1,2,0,0,0,0,0,54,0,3,Matches
1360,Joshua King,no NOR,"FW,MF",Toulouse,fr Ligue 1,32,1992,18.6,358,332,23,1,0,1,9,5,0,0,0,0,253,3,8,Matches
1361,Tom King,wls WAL,GK,Wolves,eng Premier League,29,1995,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1362,Antonín Kinský,cz CZE,GK,Tottenham,eng Premier League,21,2003,6.0,217,177,39,9,0,0,0,0,0,0,0,0,167,1,1,Matches
1363,Cédric Kipré,ci CIV,DF,Reims,fr Ligue 1,27,1996,24.3,1292,1230,59,45,3,5,12,3,0,0,0,0,1148,3,2,Matches
1364,Jakub Kiwior,pl POL,DF,Arsenal,eng Premier League,24,2000,12.5,736,704,31,10,3,1,2,4,0,0,0,0,673,1,1,Matches
1365,Tim Kleindienst,de GER,FW,Gladbach,de Bundesliga,28,1995,30.4,765,713,46,0,7,6,16,14,0,0,0,0,466,6,43,Matches
1366,Lukas Klostermann,de GER,DF,RB Leipzig,de Bundesliga,28,1996,20.4,1211,1162,46,19,0,1,11,26,0,0,0,0,1071,3,18,Matches
1367,Justin Kluivert,nl NED,MF,Bournemouth,eng Premier League,25,1999,26.0,782,683,92,8,5,6,85,10,35,30,0,0,582,7,18,Matches
1368,Ansgar Knauff,de GER,"MF,DF",Eint Frankfurt,de Bundesliga,22,2002,17.7,544,517,26,1,4,0,32,25,0,0,0,0,363,1,21,Matches
1369,Magnus Knudsen,no NOR,MF,Holstein Kiel,de Bundesliga,23,2001,20.6,781,768,11,9,1,1,8,1,1,1,0,0,656,2,13,Matches
1370,Gregor Kobel,ch SUI,GK,Dortmund,de Bundesliga,26,1997,32.0,1241,1043,195,74,0,0,0,0,0,0,0,0,993,3,0,Matches
1371,Robin Koch,de GER,DF,Eint Frankfurt,de Bundesliga,28,1996,28.7,1799,1690,107,46,0,6,1,3,0,0,0,0,1631,2,16,Matches
1372,Hervé Koffi,bf BFA,GK,Lens,fr Ligue 1,27,1996,5.0,135,111,23,4,0,0,0,0,0,0,0,0,98,1,0,Matches
1373,Magnus Kofod Andersen,dk DEN,MF,Venezia,it Serie A,25,1999,7.7,309,285,23,10,0,1,16,3,9,2,7,0,247,1,3,Matches
1374,Derrick Köhn,gh GHA,"DF,FW",Werder Bremen,de Bundesliga,25,1999,14.9,733,610,122,2,1,2,58,115,5,2,3,0,581,1,28,Matches
1375,Philipp Köhn,ch SUI,GK,Monaco,fr Ligue 1,26,1998,19.0,546,411,135,36,0,1,0,0,0,0,0,0,414,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
1376,Dominik Kohr,de GER,"DF,MF",Mainz 05,de Bundesliga,30,1994,25.5,1368,1260,103,35,5,11,16,37,0,0,0,0,1109,5,21,Matches
1377,Koka,eg EGY,FW,Le Havre,fr Ligue 1,31,1993,9.5,169,153,16,1,0,8,0,1,0,0,0,0,132,0,4,Matches
1378,Koke,es ESP,MF,Atlético Madrid,es La Liga,32,1992,21.4,1640,1565,67,48,3,6,22,7,12,5,2,0,1444,8,16,Matches
1379,Sead Kolašinac,ba BIH,DF,Atalanta,it Serie A,31,1993,21.1,1275,1237,35,15,0,1,10,20,0,0,0,0,1115,3,17,Matches
1380,Randal Kolo Muani,fr FRA,FW,Juventus,it Serie A,25,1998,12.9,216,192,23,0,2,1,8,1,0,0,0,0,151,1,7,Matches
1381,Randal Kolo Muani,fr FRA,FW,Paris S-G,fr Ligue 1,25,1998,4.0,78,73,5,0,2,1,0,0,0,0,0,0,57,0,3,Matches
1382,Marco Komenda,hr CRO,DF,Holstein Kiel,de Bundesliga,27,1996,14.5,751,711,37,21,1,2,16,16,0,0,0,0,592,3,6,Matches
1383,Mert Kömür,de GER,MF,Augsburg,de Bundesliga,19,2005,7.3,221,189,30,7,0,0,26,1,21,11,7,0,159,2,10,Matches
