Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
2351,Pablo Sarabia,es ESP,"MF,FW",Wolves,eng Premier League,32,1992,9.0,308,445,69.2,5160,1909,2,1.8,1.9,+0.2,15,39,20,3,60,Matches
2352,Jeremy Sarmiento,ec ECU,MF,Brighton,eng Premier League,22,2002,0.1,6,6,100.0,74,1,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2353,Amin Sarr,se SWE,FW,Hellas Verona,it Serie A,23,2001,21.2,322,460,70.0,4253,808,1,2.1,1.0,-1.1,22,26,16,2,41,Matches
2354,Ismaila Sarr,sn SEN,MF,Crystal Palace,eng Premier League,26,1998,30.1,490,742,66.0,7257,2202,6,8.5,6.7,-2.5,44,28,42,9,85,Matches
2355,Malang Sarr,fr FRA,DF,Lens,fr Ligue 1,25,1999,15.4,854,955,89.4,17516,5632,0,0.3,0.6,-0.3,5,62,2,0,54,Matches
2356,Mamadou Sarr,fr FRA,DF,Strasbourg,fr Ligue 1,18,2005,26.3,1593,1699,93.8,29195,9910,1,0.3,0.3,+0.7,5,60,1,1,52,Matches
2357,Martin Satriano,uy URU,"FW,DF",Lens,fr Ligue 1,23,2001,1.0,18,30,60.0,218,72,0,0.1,0.1,-0.1,2,0,0,0,2,Matches
2358,Razvan Sava,ro ROU,GK,Udinese,it Serie A,22,2002,12.0,277,395,70.1,7197,4630,0,0.0,0.0,0.0,0,6,0,0,0,Matches
2359,Téji Savanier,fr FRA,MF,Montpellier,fr Ligue 1,32,1991,26.3,1031,1481,69.6,22715,7412,5,6.9,7.2,-1.9,67,165,31,12,183,Matches
2360,Sávio,br BRA,"FW,MF",Manchester City,eng Premier League,20,2004,19.6,692,856,80.8,10296,1727,8,6.9,6.1,+1.1,46,19,47,8,67,Matches
2361,Nicolò Savona,it ITA,DF,Juventus,it Serie A,21,2003,19.2,982,1097,89.5,16461,4872,1,1.2,0.9,-0.2,16,62,12,9,59,Matches
2362,Saba Sazonov,ge GEO,DF,Torino,it Serie A,22,2002,0.0,0,0,,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2363,Joe Scally,us USA,DF,Gladbach,de Bundesliga,21,2002,28.6,1300,1559,83.4,21091,6630,0,1.1,1.3,-1.1,11,60,15,7,68,Matches
2364,Giorgio Scalvini,it ITA,DF,Atalanta,it Serie A,20,2003,3.0,165,195,84.6,2779,1088,0,0.0,0.1,0.0,0,14,2,0,20,Matches
2365,Gianluca Scamacca,it ITA,FW,Atalanta,it Serie A,25,1999,0.1,1,1,100.0,8,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2366,Oliver Scarles,eng ENG,"DF,FW",West Ham,eng Premier League,18,2005,7.4,293,372,78.8,4388,1151,0,0.1,0.1,-0.1,2,10,5,1,22,Matches
2367,Dane Scarlett,eng ENG,"FW,MF",Tottenham,eng Premier League,20,2004,0.4,3,5,60.0,37,20,1,0.0,0.0,+1.0,1,0,0,0,1,Matches
2368,Kevin Schade,de GER,FW,Brentford,eng Premier League,22,2001,25.5,323,541,59.7,4930,1389,2,3.7,1.8,-1.7,23,32,11,3,38,Matches
2369,András Schäfer,hu HUN,MF,Union Berlin,de Bundesliga,25,1999,17.0,414,563,73.5,5736,1421,1,0.9,1.3,+0.1,10,30,12,2,55,Matches
2370,Fabian Schär,ch SUI,DF,Newcastle Utd,eng Premier League,32,1991,32.6,1654,1977,83.7,33173,12752,0,0.4,1.0,-0.4,5,161,13,0,118,Matches
2371,Patrik Schick,cz CZE,FW,Leverkusen,de Bundesliga,28,1996,18.7,287,368,78.0,3565,473,0,0.6,0.9,-0.6,11,11,6,0,21,Matches
2372,Stefan Schimmer,de GER,"FW,MF",Heidenheim,de Bundesliga,30,1994,2.7,32,53,60.4,526,90,0,0.3,0.3,-0.3,4,0,2,1,3,Matches
2373,Joël Schingtienne,be BEL,DF,Venezia,it Serie A,21,2002,12.5,420,487,86.2,6496,2235,0,0.1,0.1,-0.1,3,16,2,0,28,Matches
2374,Xaver Schlager,at AUT,MF,RB Leipzig,de Bundesliga,26,1997,2.0,85,98,86.7,1392,408,0,0.7,0.4,-0.7,1,6,1,0,6,Matches
2375,Keven Schlotterbeck,de GER,DF,Augsburg,de Bundesliga,27,1997,14.4,577,683,84.5,11012,4463,1,0.6,0.5,+0.4,7,40,3,1,59,Matches
2376,Nico Schlotterbeck,de GER,DF,Dortmund,de Bundesliga,24,1999,22.0,1856,2080,89.2,35474,13457,4,2.1,2.1,+1.9,18,226,10,2,195,Matches
2377,Jeffrey Schlupp,gh GHA,"MF,DF",Crystal Palace,eng Premier League,31,1992,1.1,39,50,78.0,591,144,0,0.2,0.1,-0.2,3,4,2,0,5,Matches
2378,Romano Schmid,at AUT,MF,Werder Bremen,de Bundesliga,24,2000,31.5,1239,1663,74.5,20032,7214,4,6.2,8.8,-2.2,68,170,90,24,279,Matches
2379,Niklas Schmidt,de GER,MF,Toulouse,fr Ligue 1,26,1998,2.3,142,180,78.9,2834,884,1,0.7,0.9,+0.3,5,23,4,0,23,Matches
2380,Jan Schöppner,de GER,MF,Heidenheim,de Bundesliga,25,1999,29.8,778,1042,74.7,13993,3872,3,3.4,2.1,-0.4,25,67,19,3,107,Matches
2381,Marvin Schulz,de GER,"MF,DF",Holstein Kiel,de Bundesliga,29,1995,3.4,128,164,78.0,2387,704,0,0.7,0.5,-0.7,4,7,3,2,11,Matches
2382,Alexander Schwolow,de GER,GK,Union Berlin,de Bundesliga,32,1992,6.0,148,207,71.5,3850,2771,0,0.0,0.1,0.0,0,2,2,0,0,Matches
2383,Léo Scienza,br BRA,"FW,MF",Heidenheim,de Bundesliga,25,1998,12.8,262,395,66.3,4508,1847,3,3.7,4.1,-0.7,34,30,14,8,30,Matches
2384,Alex Scott,eng ENG,MF,Bournemouth,eng Premier League,20,2003,8.4,286,342,83.6,4583,1359,0,0.9,1.0,-0.9,12,41,5,1,52,Matches
2385,Simone Scuffet,it ITA,GK,Cagliari,it Serie A,28,1996,13.0,286,407,70.3,8534,6695,0,0.0,0.0,0.0,0,5,0,0,0,Matches
2386,Simone Scuffet,it ITA,GK,Napoli,it Serie A,28,1996,1.0,35,44,79.5,827,432,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2387,Jérémy Sebas,mq MTQ,"FW,MF",Strasbourg,fr Ligue 1,21,2003,2.1,27,41,65.9,344,73,0,0.0,0.0,0.0,1,4,2,0,3,Matches
2388,Aleksandar Sedlar,rs SRB,DF,Alavés,es La Liga,32,1991,6.6,195,236,82.6,3966,1454,0,0.0,0.0,0.0,0,14,0,0,12,Matches
2389,Jacopo Seghetti,it ITA,GK,Empoli,it Serie A,19,2005,1.0,14,22,63.6,384,277,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2390,Alidu Seidu,gh GHA,DF,Rennes,fr Ligue 1,24,2000,8.9,426,518,82.2,7350,2223,0,0.3,0.4,-0.3,5,33,8,0,41,Matches
2391,Nicolas Seiwald,at AUT,"MF,DF",RB Leipzig,de Bundesliga,23,2001,23.2,1115,1348,82.7,18798,6983,0,1.7,2.7,-1.7,20,123,27,3,140,Matches
2392,Hiroki Sekine,jp JPN,DF,Reims,fr Ligue 1,21,2002,9.9,407,504,80.8,6476,2340,0,0.2,0.5,-0.2,3,32,9,5,39,Matches
2393,Matz Sels,be BEL,GK,Nott'ham Forest,eng Premier League,32,1992,38.0,519,998,52.0,19289,16407,0,0.4,0.3,-0.4,2,45,4,0,2,Matches
2394,Nélson Semedo,pt POR,DF,Wolves,eng Premier League,30,1993,32.1,1096,1357,80.8,16627,5130,4,2.8,1.7,+1.2,25,70,28,13,80,Matches
2395,Antoine Semenyo,gh GHA,FW,Bournemouth,eng Premier League,24,2000,35.6,821,1119,73.4,11674,2915,5,5.8,4.3,-0.8,46,49,45,8,109,Matches
2396,Marvin Senaya,tg TOG,DF,Strasbourg,fr Ligue 1,23,2001,2.5,110,138,79.7,1854,596,0,0.1,0.0,-0.1,2,6,1,1,5,Matches
2397,Marcos Senesi,ar ARG,DF,Bournemouth,eng Premier League,27,1997,12.3,561,735,76.3,11536,5815,0,0.2,0.5,-0.2,3,79,13,3,62,Matches
2398,Stefano Sensi,it ITA,MF,Monza,it Serie A,28,1995,3.0,257,299,86.0,4852,1499,0,0.2,0.3,-0.2,3,36,4,1,38,Matches
2399,Suat Serdar,de GER,MF,Hellas Verona,it Serie A,27,1997,15.3,357,477,74.8,5878,1693,1,1.0,0.5,0.0,10,47,5,1,56,Matches
2400,Sergi,es ESP,DF,Leganés,es La Liga,32,1992,32.9,1271,1518,83.7,25210,9824,0,0.4,0.5,-0.4,5,59,5,0,77,Matches
2401,Nicolás Serrano,es ESP,FW,Athletic Club,es La Liga,21,2003,1.2,25,44,56.8,342,90,0,0.0,0.1,0.0,1,2,1,1,4,Matches
2402,Benjamin Šeško,si SVN,"FW,MF",RB Leipzig,de Bundesliga,21,2003,26.4,415,614,67.6,5132,1145,5,2.1,1.7,+2.9,19,25,9,0,46,Matches
2403,Ryan Sessegnon,eng ENG,"FW,DF",Fulham,eng Premier League,24,2000,6.4,189,241,78.4,2728,859,2,1.1,1.1,+0.9,12,18,7,2,22,Matches
2404,Stephan El Shaarawy,it ITA,"DF,MF",Roma,it Serie A,31,1992,12.2,399,504,79.2,5710,1604,4,1.2,2.0,+2.8,15,19,21,3,49,Matches
2405,Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,29,1995,3.9,249,290,85.9,4252,1388,0,0.7,0.8,-0.7,5,20,3,1,24,Matches
2406,Alen Sherri,al ALB,GK,Cagliari,it Serie A,26,1997,6.9,163,225,72.4,4097,2916,0,0.0,0.0,0.0,1,2,0,0,0,Matches
2407,Eldor Shomurodov,uz UZB,"FW,MF",Roma,it Serie A,29,1995,12.2,215,286,75.2,2887,467,4,1.3,1.4,+2.7,17,10,6,0,21,Matches
2408,Djibril Sidibé,fr FRA,DF,Toulouse,fr Ligue 1,32,1992,23.3,1018,1277,79.7,17651,8086,3,2.9,3.5,+0.1,18,89,30,12,121,Matches
2409,Armindo Sieb,de GER,"FW,MF",Mainz 05,de Bundesliga,21,2003,8.5,136,195,69.7,1814,544,2,1.1,0.6,+0.9,8,12,8,2,18,Matches
2410,Benjamin Siegrist,ch SUI,GK,Genoa,it Serie A,32,1992,1.7,48,73,65.8,1347,914,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2411,Vincent Sierro,ch SUI,MF,Toulouse,fr Ligue 1,28,1995,26.7,1076,1372,78.4,19073,5824,1,3.6,3.6,-2.6,30,102,26,1,147,Matches
2412,Tim Siersleben,de GER,DF,Heidenheim,de Bundesliga,24,2000,13.1,581,719,80.8,12037,5686,0,0.5,0.6,-0.5,6,35,8,2,31,Matches
2413,Zain Silcott-Duberry,ms MSR,FW,Bournemouth,eng Premier League,19,2005,0.0,1,2,50.0,25,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2414,Kiliann Sildillia,fr FRA,DF,Freiburg,de Bundesliga,22,2002,8.9,336,459,73.2,6274,2162,0,0.7,0.7,-0.7,7,20,6,4,29,Matches
2415,André Silva,pt POR,FW,Werder Bremen,de Bundesliga,28,1995,4.2,82,116,70.7,1137,188,0,0.4,0.6,-0.4,5,3,6,1,10,Matches
2416,André Silva,pt POR,"FW,MF",RB Leipzig,de Bundesliga,28,1995,1.5,30,42,71.4,435,156,2,0.6,0.1,+1.4,3,3,1,0,4,Matches
2417,Bernardo Silva,pt POR,"MF,FW",Manchester City,eng Premier League,29,1994,29.7,1547,1783,86.8,23646,4501,4,5.1,4.5,-1.1,53,87,40,7,134,Matches
2418,Caio Henrique Oliveira Silva,br BRA,DF,Monaco,fr Ligue 1,27,1997,21.4,1025,1383,74.1,16220,5772,6,5.0,5.9,+1.0,35,84,38,12,102,Matches
2419,Fábio Silva,pt POR,FW,Las Palmas,es La Liga,22,2002,20.7,309,466,66.3,4149,710,3,2.0,1.8,+1.0,16,13,14,3,26,Matches
2420,Jota Silva,pt POR,"FW,MF",Nott'ham Forest,eng Premier League,24,1999,9.5,118,196,60.2,1692,471,1,2.9,1.8,-1.9,14,4,9,3,18,Matches
2421,Eric da Silva Moreira,de GER,"MF,DF",Nott'ham Forest,eng Premier League,18,2006,0.3,7,8,87.5,86,7,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2422,Rui Silva,pt POR,GK,Betis,es La Liga,30,1994,15.0,412,524,78.6,10283,6196,0,0.1,0.0,-0.1,2,5,0,0,0,Matches
2423,Marco Silvestri,it ITA,GK,Empoli,it Serie A,33,1991,5.0,94,148,63.5,3026,2507,0,0.0,0.0,0.0,0,8,0,0,0,Matches
2424,Abdallah Sima,sn SEN,"FW,MF",Brest,fr Ligue 1,23,2001,13.8,231,332,69.6,3140,660,2,1.0,0.9,+1.0,13,13,6,1,24,Matches
2425,Mohamed Simakan,fr FRA,DF,RB Leipzig,de Bundesliga,24,2000,0.6,42,50,84.0,779,306,0,0.3,0.2,-0.3,3,5,2,1,7,Matches
2426,Giovanni Simeone,ar ARG,FW,Napoli,it Serie A,29,1995,4.7,79,113,69.9,988,151,1,0.8,0.3,+0.2,8,5,2,0,7,Matches
2427,Giuliano Simeone,ar ARG,MF,Atlético Madrid,es La Liga,21,2002,21.4,600,795,75.5,7159,2076,6,5.2,4.7,+0.8,24,30,27,10,49,Matches
2428,Moses Simon,ng NGA,"FW,MF",Nantes,fr Ligue 1,29,1995,29.0,505,815,62.0,8898,2519,10,6.7,5.7,+3.3,56,27,41,24,59,Matches
2429,Unai Simón,es ESP,GK,Athletic Club,es La Liga,27,1997,21.0,455,654,69.6,13411,10784,0,0.0,0.0,0.0,0,12,0,0,0,Matches
2430,Xavi Simons,nl NED,MF,RB Leipzig,de Bundesliga,21,2003,23.9,944,1201,78.6,14792,3997,6,6.3,6.0,-0.3,51,79,60,4,140,Matches
2431,Jahmai Simpson-Pusey,eng ENG,DF,Manchester City,eng Premier League,18,2005,1.1,107,115,93.0,1754,549,0,0.0,0.0,0.0,0,3,0,0,3,Matches
2432,Danel Sinani,lu LUX,"FW,MF",St. Pauli,de Bundesliga,27,1997,13.9,390,546,71.4,6196,2012,2,3.0,2.5,-1.0,24,45,16,3,60,Matches
2433,Lassine Sinayoko,ml MLI,"FW,MF",Auxerre,fr Ligue 1,24,1999,25.5,528,688,76.7,7014,1529,8,5.5,3.4,+2.5,37,28,17,3,62,Matches
2434,Wilfried Singo,ci CIV,DF,Monaco,fr Ligue 1,23,2000,23.3,1252,1452,86.2,23389,7968,2,1.5,1.5,+0.5,7,102,11,1,118,Matches
2435,Luis Sinisterra,co COL,"FW,MF",Bournemouth,eng Premier League,25,1999,2.6,73,93,78.5,1067,200,1,1.4,1.3,-0.4,9,6,2,2,6,Matches
2436,Daley Sinkgraven,nl NED,DF,Las Palmas,es La Liga,29,1995,1.0,50,66,75.8,682,211,0,0.0,0.0,0.0,1,2,1,0,3,Matches
2437,Tobias Sippel,de GER,GK,Gladbach,de Bundesliga,36,1988,0.7,20,34,58.8,827,694,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2438,Jailson Siqueira,br BRA,"DF,MF",Celta Vigo,es La Liga,28,1995,6.8,435,481,90.4,7809,2959,0,0.0,0.1,0.0,1,33,0,0,43,Matches
2439,Ayanda Sishuba,be BEL,FW,Rennes,fr Ligue 1,19,2005,0.0,0,0,,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2440,Ibrahim Sissoko,ml MLI,FW,Saint-Étienne,fr Ligue 1,28,1995,9.1,118,178,66.3,1734,203,1,0.6,0.3,+0.4,7,9,1,0,12,Matches
2441,Ibrahima Sissoko,ml MLI,MF,Bochum,de Bundesliga,26,1997,29.0,804,1072,75.0,13473,4262,1,1.6,2.7,-0.6,27,77,16,5,105,Matches
2442,Niama Sissoko,ml MLI,"FW,MF",Reims,fr Ligue 1,18,2005,0.5,7,11,63.6,136,5,0,0.0,0.0,0.0,0,0,1,0,1,Matches
2443,Antonio Sivera,es ESP,GK,Alavés,es La Liga,27,1996,31.2,521,967,53.9,22083,19812,0,0.1,0.2,-0.1,1,42,1,0,1,Matches
2444,Tim Skarke,de GER,"FW,MF",Union Berlin,de Bundesliga,27,1996,12.9,243,347,70.0,3324,789,2,1.2,1.2,+0.8,16,12,15,9,25,Matches
2445,Ellyes Skhiri,tn TUN,MF,Eint Frankfurt,de Bundesliga,29,1995,24.8,1153,1303,88.5,17520,4942,2,1.4,2.0,+0.6,22,82,18,0,105,Matches
2446,Oliver Skipp,eng ENG,MF,Leicester City,eng Premier League,23,2000,12.5,419,502,83.5,6399,1568,0,0.3,0.3,-0.3,9,32,4,0,35,Matches
2447,Leo Skiri Østigård,no NOR,DF,Rennes,fr Ligue 1,24,1999,13.6,676,797,84.8,12920,4774,0,0.2,0.2,-0.2,2,42,0,0,50,Matches
2448,Leo Skiri Østigård,no NOR,DF,Hoffenheim,de Bundesliga,24,1999,10.3,484,577,83.9,8829,3676,0,0.1,0.3,-0.1,3,38,3,1,51,Matches
2449,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,33,1991,26.3,862,1105,78.0,23078,14656,0,0.0,0.0,0.0,0,17,0,0,0,Matches
2450,Andreas Skov Olsen,dk DEN,"FW,MF",Wolfsburg,de Bundesliga,24,1999,5.9,217,270,80.4,3677,768,1,1.9,1.3,-0.9,18,12,10,2,22,Matches
2451,Robert Skov,dk DEN,"DF,MF",Union Berlin,de Bundesliga,28,1996,9.5,305,463,65.9,5404,2361,2,2.4,3.5,-0.4,19,18,16,5,36,Matches
2452,Milan Škriniar,sk SVK,DF,Paris S-G,fr Ligue 1,29,1995,4.2,361,374,96.5,6457,2316,0,0.1,0.0,-0.1,1,15,0,0,20,Matches
2453,Steven Skrzybski,de GER,"MF,FW",Holstein Kiel,de Bundesliga,31,1992,14.7,312,446,70.0,5441,1645,3,2.9,3.3,+0.1,22,36,16,7,64,Matches
2454,Naatan Skyttä,fi FIN,FW,Toulouse,fr Ligue 1,22,2002,0.1,4,4,100.0,32,1,0,0.0,0.0,0.0,0,1,0,0,0,Matches
2455,William Smallbone,ie IRL,MF,Southampton,eng Premier League,24,2000,7.7,270,356,75.8,4399,1203,0,0.7,0.9,-0.7,10,13,4,3,27,Matches
2456,Adam Smith,eng ENG,DF,Bournemouth,eng Premier League,33,1991,17.7,514,679,75.7,8452,2723,0,0.4,0.7,-0.4,8,49,10,5,49,Matches
2457,Eric Smith,se SWE,"DF,MF",St. Pauli,de Bundesliga,27,1997,31.4,1355,1677,80.8,26591,9803,1,1.5,2.8,-0.5,28,118,19,4,118,Matches
2458,Justin Smith,ca CAN,MF,Espanyol,es La Liga,21,2003,2.3,40,61,65.6,654,165,0,0.0,0.0,0.0,1,3,0,0,6,Matches
2459,Emile Smith Rowe,eng ENG,MF,Fulham,eng Premier League,24,2000,22.7,922,1023,90.1,13141,2429,3,1.4,2.0,+1.6,24,80,15,1,126,Matches
2460,Ivan Smolčić,hr CRO,DF,Como,it Serie A,23,2000,7.0,327,394,83.0,5985,1848,0,0.1,0.1,-0.1,2,18,3,0,23,Matches
2461,Eduard Sobol,ua UKR,DF,Strasbourg,fr Ligue 1,29,1995,1.1,22,34,64.7,357,175,0,0.0,0.0,0.0,0,1,0,0,3,Matches
2462,Simon Sohm,ch SUI,MF,Parma,it Serie A,23,2001,33.2,1050,1233,85.2,16773,4583,0,2.1,2.1,-2.1,20,122,24,3,140,Matches
2463,Alex Sola,es ESP,"MF,FW",Getafe,es La Liga,25,1999,11.4,155,242,64.0,2177,529,1,0.7,0.8,+0.3,9,12,2,1,23,Matches
2464,Arnau Solà,es ESP,MF,Villarreal,es La Liga,21,2003,0.1,1,2,50.0,11,3,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2465,Dominic Solanke,eng ENG,FW,Tottenham,eng Premier League,26,1997,24.5,255,361,70.6,3429,944,3,2.9,1.2,+0.1,14,28,9,0,47,Matches
2466,Ola Solbakken,no NOR,"MF,FW",Empoli,it Serie A,25,1998,8.4,141,199,70.9,2301,627,0,0.4,0.3,-0.4,9,14,5,1,20,Matches
2467,Carlos Soler,es ESP,"MF,FW",West Ham,eng Premier League,27,1997,15.7,570,669,85.2,8890,2414,1,1.4,1.9,-0.4,18,43,13,0,56,Matches
2468,Julio Soler,ar ARG,"DF,FW",Bournemouth,eng Premier League,19,2005,0.1,11,14,78.6,104,18,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2469,Oumar Solet,fr FRA,DF,Udinese,it Serie A,24,2000,18.6,982,1110,88.5,19162,5319,2,1.2,0.8,+0.8,17,54,9,2,65,Matches
2470,Jhon Solis,co COL,MF,Girona,es La Liga,19,2004,5.9,264,295,89.5,4005,885,0,0.1,0.3,-0.1,2,29,1,1,29,Matches
2471,Daniele Sommariva,it ITA,GK,Genoa,it Serie A,27,1997,0.3,5,15,33.3,144,107,0,0.0,0.0,0.0,0,1,0,0,0,Matches
2472,Yann Sommer,ch SUI,GK,Inter,it Serie A,35,1988,33.0,1167,1332,87.6,27144,17019,0,0.0,0.0,0.0,0,7,0,0,1,Matches
2473,David Soria,es ESP,GK,Getafe,es La Liga,31,1993,38.0,513,1029,49.9,22539,20168,0,0.0,0.2,0.0,0,51,1,0,1,Matches
2474,Juan Soriano,es ESP,GK,Leganés,es La Liga,26,1997,6.0,98,185,53.0,3513,2922,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2475,Borna Sosa,hr CRO,DF,Torino,it Serie A,26,1998,13.1,546,686,79.6,9165,2699,0,0.7,0.9,-0.7,11,43,22,12,51,Matches
2476,Ramón Sosa,py PAR,"FW,MF",Nott'ham Forest,eng Premier League,24,1999,3.3,66,97,68.0,1016,283,0,0.5,0.4,-0.5,8,2,5,3,6,Matches
2477,Hugo Sotelo,es ESP,MF,Celta Vigo,es La Liga,20,2003,13.9,873,1018,85.8,16257,4277,0,1.7,1.8,-1.7,19,100,12,3,83,Matches
2478,Florian Sotoca,fr FRA,"FW,MF",Lens,fr Ligue 1,33,1990,19.9,732,996,73.5,10828,2837,1,1.5,2.9,-0.5,18,74,29,9,105,Matches
2479,Riccardo Sottil,it ITA,"FW,MF",Fiorentina,it Serie A,25,1999,9.3,196,278,70.5,3011,484,1,0.9,1.0,+0.1,12,5,12,4,18,Matches
2480,Riccardo Sottil,it ITA,"FW,MF",Milan,it Serie A,25,1999,1.4,41,55,74.5,638,143,0,0.3,0.5,-0.3,3,2,3,2,3,Matches
2481,Tomáš Souček,cz CZE,MF,West Ham,eng Premier League,29,1995,28.5,715,969,73.8,11811,3221,1,1.0,1.3,0.0,14,62,8,1,74,Matches
2482,Matìas Soulé,ar ARG,"MF,DF",Roma,it Serie A,21,2003,19.8,785,955,82.2,11957,2869,5,5.2,3.4,-0.2,51,53,34,12,89,Matches
2483,Boubakary Soumaré,fr FRA,MF,Leicester City,eng Premier League,25,1999,24.1,1073,1234,87.0,16191,4336,0,0.4,1.0,-0.4,11,95,16,3,105,Matches
2484,Issa Soumaré,sn SEN,"FW,MF",Le Havre,fr Ligue 1,23,2000,21.1,339,554,61.2,5031,1198,4,3.1,1.9,+0.9,28,17,16,4,45,Matches
2485,Djibril Sow,ch SUI,MF,Sevilla,es La Liga,27,1997,22.9,883,994,88.8,14168,3459,1,1.6,1.0,-0.6,21,87,10,1,100,Matches
2486,Saidou Sow,gn GUI,DF,Strasbourg,fr Ligue 1,22,2002,11.3,577,636,90.7,10281,3407,1,0.2,0.1,+0.8,2,12,2,0,16,Matches
2487,Saidou Sow,gn GUI,DF,Nantes,fr Ligue 1,22,2002,8.9,332,399,83.2,6320,2485,0,0.4,0.0,-0.4,2,21,0,0,15,Matches
2488,Djed Spence,eng ENG,DF,Tottenham,eng Premier League,23,2000,19.9,992,1161,85.4,14185,4261,2,1.8,1.4,+0.2,11,78,18,8,105,Matches
2489,Leonardo Spinazzola,it ITA,"DF,FW",Napoli,it Serie A,31,1993,16.9,710,895,79.3,12378,3751,1,3.5,3.4,-2.5,26,62,34,8,88,Matches
2490,Marco Sportiello,it ITA,GK,Milan,it Serie A,32,1992,1.4,51,61,83.6,1238,656,0,0.0,0.0,0.0,0,1,0,0,0,Matches
2491,Anton Stach,de GER,"MF,DF",Hoffenheim,de Bundesliga,25,1998,28.7,1270,1537,82.6,22480,8033,2,2.2,3.2,-0.2,26,120,33,10,152,Matches
2492,Jens Stage,dk DEN,MF,Werder Bremen,de Bundesliga,27,1996,24.5,768,998,77.0,12751,3913,5,2.8,3.9,+2.2,23,67,26,4,104,Matches
2493,Josip Stanišić,hr CRO,DF,Bayern Munich,de Bundesliga,24,2000,9.7,716,782,91.6,12338,3732,2,1.5,1.4,+0.5,14,77,12,2,76,Matches
2494,Filip Stankovic,rs SRB,GK,Venezia,it Serie A,22,2002,15.2,372,513,72.5,9405,6649,0,0.0,0.0,0.0,0,2,0,0,0,Matches
2495,Jay Stansfield,eng ENG,MF,Fulham,eng Premier League,21,2002,0.0,0,0,,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2496,Carl Starfelt,se SWE,DF,Celta Vigo,es La Liga,29,1995,25.2,1539,1643,93.7,27778,9742,0,0.2,0.2,-0.2,6,56,1,0,66,Matches
2497,Niklas Stark,de GER,DF,Werder Bremen,de Bundesliga,29,1995,23.4,1098,1283,85.6,21262,7753,1,0.1,0.3,+0.9,1,66,3,0,62,Matches
2498,Lucas Stassin,be BEL,FW,Saint-Étienne,fr Ligue 1,19,2004,21.0,350,473,74.0,4654,669,4,3.4,3.1,+0.6,18,13,12,1,35,Matches
2499,Jason Steele,eng ENG,GK,Brighton,eng Premier League,33,1990,2.0,101,112,90.2,2321,1556,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2500,Orri Steinn Óskarsson,is ISL,FW,Real Sociedad,es La Liga,19,2004,10.5,104,197,52.8,1158,178,0,0.2,0.5,-0.2,5,4,3,1,9,Matches
2501,Pascal Stenzel,de GER,DF,Stuttgart,de Bundesliga,28,1996,3.2,181,218,83.0,3439,898,0,0.6,0.6,-0.6,5,9,4,2,12,Matches
2502,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,30,1994,15.4,879,955,92.0,15471,4366,0,0.2,0.3,-0.2,3,51,5,0,63,Matches
2503,Leonidas Stergiou,ch SUI,DF,Stuttgart,de Bundesliga,22,2002,9.5,440,534,82.4,6941,2177,2,0.9,0.7,+1.1,4,30,1,0,39,Matches
2504,Raheem Sterling,eng ENG,"FW,MF",Arsenal,eng Premier League,29,1994,5.5,158,201,78.6,2022,403,2,0.5,0.5,+1.5,8,4,9,2,18,Matches
2505,Enzo Sternal,fr FRA,"FW,MF",Marseille,fr Ligue 1,17,2007,0.3,7,8,87.5,77,1,0,0.0,0.0,0.0,1,0,0,0,0,Matches
2506,Finley Stevens,wls WAL,DF,St. Pauli,de Bundesliga,21,2003,0.0,1,2,50.0,8,8,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2507,Ross Stewart,sct SCO,FW,Southampton,eng Premier League,28,1996,4.3,67,95,70.5,861,86,0,0.0,0.1,0.0,0,2,1,0,2,Matches
2508,Angelo Stiller,de GER,MF,Stuttgart,de Bundesliga,23,2001,30.5,2219,2540,87.4,37222,12647,8,7.2,8.6,+0.8,59,271,50,10,289,Matches
2509,Kevin Stöger,at AUT,MF,Gladbach,de Bundesliga,30,1993,17.2,847,1117,75.8,14479,4517,3,5.3,4.2,-2.3,54,90,39,8,121,Matches
2510,Stoichkov,es ESP,"MF,FW",Alavés,es La Liga,30,1993,7.8,132,214,61.7,2161,697,1,1.2,0.7,-0.2,7,16,10,1,26,Matches
