rank,player_name,nation,position,squad,competition,age,birth_year,nineties_played,goals,shots,shots_on_target,shots_on_target_pct,shots_per_90,shots_on_target_per_90,goals_per_shot,goals_per_shot_on_target,avg_distance,free_kicks,penalty_goals,penalty_attempts,expected_goals,non_penalty_xg,npxg_per_shot,goals_minus_xg,non_penalty_goals_minus_xg,shot_creating_actions_shot,passes_free_kick,season,table_type,processed_at
754,Danilho Doekhi,NED,DF,Union Berlin,Bundesliga,26.0,1998.0,34.0,1,0,4,12.5,0.94,0.12,0.03,0.25,10.5,0,0,0,2.6,2.6,0.08,-1.6,-1.6,32,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
755,Matt Doherty,IRL,DF,Wolves,Premier League,32.0,1992.0,23.4,2,0,3,30.0,0.43,0.13,0.2,0.67,11.4,0,0,0,1.0,1.0,0.1,1.0,1.0,10,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
756,Jeremy Doku,BEL,"FW,MF",Manchester City,Premier League,22.0,2002.0,16.8,3,0,9,31.0,1.72,0.53,0.1,0.33,17.7,0,0,0,1.3,1.3,0.05,1.7,1.7,29,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
757,Marc Domenech,ESP,"FW,MF",Mallorca,La Liga,18.0,2006.0,3.4,0,0,2,25.0,2.38,0.59,0.0,0.0,15.2,0,0,0,0.7,0.7,0.09,-0.7,-0.7,8,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
758,Álex Domínguez,ESP,GK,Toulouse,Ligue 1,26.0,1998.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
759,Benjamín Domínguez,ARG,FW,Bologna,Serie A,20.0,2003.0,14.2,3,0,17,56.7,2.11,1.19,0.1,0.18,19.2,0,0,0,2.2,2.2,0.07,0.8,0.8,30,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
760,Carlos Dominguez,ESP,DF,Celta Vigo,La Liga,23.0,2001.0,13.1,0,0,1,33.3,0.23,0.08,0.0,0.0,8.5,0,0,0,0.2,0.2,0.07,-0.2,-0.2,3,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
761,Israel Domínguez,ESP,FW,Sevilla,La Liga,21.0,2003.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
762,Nicolás Domínguez,ARG,"MF,FW",Nott'ham Forest,Premier League,26.0,1998.0,21.8,0,0,9,42.9,0.96,0.41,0.0,0.0,18.9,0,0,0,1.5,1.5,0.07,-1.5,-1.5,21,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
763,Sergi Dominguez,ESP,DF,Barcelona,La Liga,19.0,2005.0,1.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
764,Gianluigi Donnarumma,ITA,GK,Paris S-G,Ligue 1,25.0,1999.0,23.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
765,Patrick Dorgu,DEN,DF,Manchester Utd,Premier League,19.0,2004.0,9.4,0,0,2,20.0,1.07,0.21,0.0,0.0,16.4,0,0,0,0.4,0.4,0.04,-0.4,-0.4,10,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
766,Patrick Dorgu,DEN,"DF,FW",Lecce,Serie A,19.0,2004.0,20.4,3,0,10,27.8,1.76,0.49,0.08,0.3,19.0,0,0,0,3.3,3.3,0.09,-0.3,-0.3,36,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
767,Alfie Dorrington,ENG,DF,Tottenham,Premier League,19.0,2005.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
768,Niklas Dorsch,GER,MF,Augsburg,Bundesliga,26.0,1998.0,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
769,Niklas Dorsch,GER,MF,Heidenheim,Bundesliga,26.0,1998.0,14.8,2,0,3,33.3,0.61,0.2,0.22,0.67,23.0,0,0,0,1.0,1.0,0.11,1.0,1.0,9,2,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
770,Alberto Dossena,ITA,DF,Como,Serie A,25.0,1998.0,20.3,0,0,3,25.0,0.59,0.15,0.0,0.0,11.3,0,0,0,0.8,0.8,0.07,-0.8,-0.8,12,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
771,Abdoulaye Doucouré,MLI,MF,Everton,Premier League,31.0,1993.0,28.5,3,0,9,29.0,1.09,0.32,0.1,0.33,14.0,0,0,0,4.1,4.1,0.13,-1.1,-1.1,31,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
772,Cheick Doucouré,MLI,MF,Crystal Palace,Premier League,24.0,2000.0,5.0,0,0,0,0.0,1.39,0.0,0.0,0.0,20.6,0,0,0,0.4,0.4,0.06,-0.4,-0.4,7,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
773,Sékou Doucoure,FRA,DF,Nantes,Ligue 1,19.0,2005.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
774,Désiré Doué,FRA,"FW,MF",Paris S-G,Ligue 1,19.0,2005.0,19.2,6,0,20,36.4,2.86,1.04,0.11,0.3,17.9,0,0,0,5.1,5.1,0.09,0.9,0.9,55,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
775,Guela Doué,CIV,DF,Strasbourg,Ligue 1,21.0,2002.0,30.2,1,0,6,33.3,0.6,0.2,0.06,0.17,14.4,0,0,0,0.8,0.8,0.05,0.2,0.2,18,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
776,Douglas,BRA,MF,Nantes,Ligue 1,27.0,1997.0,25.6,4,0,14,38.9,1.4,0.55,0.11,0.29,17.2,0,0,0,3.4,3.4,0.1,0.6,0.6,36,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
777,Ismaël Doukouré,FRA,"DF,MF",Strasbourg,Ligue 1,21.0,2003.0,29.3,1,0,1,33.3,0.1,0.03,0.33,1.0,13.4,0,0,0,0.6,0.6,0.19,0.4,0.4,3,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
778,Issa Doumbia,ITA,MF,Venezia,Serie A,20.0,2003.0,10.4,0,0,5,31.3,1.53,0.48,0.0,0.0,16.7,0,0,0,1.0,1.0,0.06,-1.0,-1.0,16,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
779,Kamory Doumbia,MLI,"MF,FW",Brest,Ligue 1,21.0,2003.0,14.7,3,0,10,45.5,1.5,0.68,0.14,0.3,16.7,0,0,0,2.7,2.7,0.13,0.3,0.3,22,1,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
780,Amidou Doumbouya,FRA,DF,Nice,Ligue 1,16.0,2007.0,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
781,Anastasios Douvikas,GRE,FW,Como,Serie A,24.0,1999.0,6.4,2,0,5,35.7,2.17,0.78,0.14,0.4,12.4,0,0,0,2.5,2.5,0.18,-0.5,-0.5,14,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
782,Anastasios Douvikas,GRE,FW,Celta Vigo,La Liga,24.0,1999.0,7.8,3,0,9,52.9,2.19,1.16,0.18,0.33,11.1,0,0,0,4.4,4.4,0.26,-1.4,-1.4,17,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
783,Artem Dovbyk,UKR,FW,Roma,Serie A,27.0,1997.0,26.9,12,0,25,41.0,2.27,0.93,0.16,0.4,13.7,0,2,2,11.9,10.3,0.17,0.1,-0.3,61,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
784,Flynn Downes,ENG,MF,Southampton,Premier League,25.0,1999.0,23.9,1,0,3,30.0,0.42,0.13,0.1,0.33,18.7,0,0,0,0.6,0.6,0.06,0.4,0.4,10,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
785,Tommy Doyle,ENG,MF,Wolves,Premier League,22.0,2001.0,5.4,0,0,2,22.2,1.66,0.37,0.0,0.0,24.5,0,0,0,0.6,0.6,0.06,-0.6,-0.6,9,1,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
786,Radu Drăgușin,ROU,DF,Tottenham,Premier League,22.0,2002.0,13.9,0,0,1,20.0,0.36,0.07,0.0,0.0,12.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1,5,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
787,Patrick Drewes,GER,GK,Bochum,Bundesliga,31.0,1993.0,21.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
788,Tim Drexler,GER,DF,Hoffenheim,Bundesliga,19.0,2005.0,4.0,0,0,2,100.0,0.5,0.5,0.0,0.0,27.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,2,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
789,Domingos Duarte,POR,DF,Getafe,La Liga,29.0,1995.0,20.7,1,0,1,33.3,0.15,0.05,0.33,1.0,13.0,0,0,0,0.2,0.2,0.07,0.8,0.8,3,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
790,Martin Dúbravka,SVK,GK,Newcastle Utd,Premier League,35.0,1989.0,10.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
791,Marvin Ducksch,GER,FW,Werder Bremen,Bundesliga,30.0,1994.0,26.9,8,0,27,38.6,2.61,1.0,0.1,0.26,17.3,0,1,2,10.1,8.5,0.12,-2.1,-1.5,70,8,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
792,Ondrej Duda,SVK,MF,Hellas Verona,Serie A,29.0,1994.0,26.6,1,0,5,20.0,0.94,0.19,0.04,0.2,27.1,0,0,0,1.0,1.0,0.04,0.0,0.0,25,5,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
793,Duk,CPV,"MF,FW",Leganés,La Liga,24.0,2000.0,2.0,0,0,1,50.0,1.01,0.5,0.0,0.0,30.3,0,0,0,0.0,0.0,0.01,0.0,0.0,2,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
794,Denzel Dumfries,NED,"DF,FW",Inter,Serie A,28.0,1996.0,21.7,7,0,19,52.8,1.66,0.87,0.19,0.37,10.5,0,0,0,5.4,5.4,0.15,1.6,1.6,36,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
795,Alfred Duncan,GHA,MF,Venezia,Serie A,31.0,1993.0,10.6,0,0,4,26.7,1.41,0.38,0.0,0.0,25.6,0,0,0,0.8,0.8,0.05,-0.8,-0.8,15,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
796,Lewis Dunk,ENG,DF,Brighton,Premier League,32.0,1991.0,23.1,0,0,3,25.0,0.52,0.13,0.0,0.0,12.1,0,0,0,0.8,0.8,0.07,-0.8,-0.8,12,1,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
797,Jáder Durán,COL,FW,Aston Villa,Premier League,20.0,2003.0,7.1,7,0,15,48.4,4.37,2.12,0.23,0.47,15.6,0,0,0,4.9,4.9,0.16,2.1,2.1,31,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
798,Pablo Durán,ESP,"FW,MF",Celta Vigo,La Liga,23.0,2001.0,15.5,4,0,9,34.6,1.68,0.58,0.15,0.44,14.8,0,0,0,3.6,3.6,0.14,0.4,0.4,26,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
799,Julien Duranville,BEL,"FW,MF",Dortmund,Bundesliga,18.0,2006.0,3.1,0,0,2,40.0,1.59,0.64,0.0,0.0,17.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2,5,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
800,Hugo Duro,ESP,FW,Valencia,La Liga,24.0,1999.0,24.1,11,0,16,33.3,1.99,0.66,0.21,0.63,11.1,0,1,1,9.4,8.6,0.18,1.6,1.4,48,1,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
801,Jean-Kevin Duverne,HAI,DF,Nantes,Ligue 1,27.0,1997.0,6.0,0,0,0,0.0,0.67,0.0,0.0,0.0,17.0,0,0,0,0.3,0.3,0.07,-0.3,-0.3,4,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
802,Paulo Dybala,ARG,"FW,MF",Roma,Serie A,30.0,1993.0,15.7,6,0,15,31.9,2.99,0.95,0.06,0.2,21.1,0,3,3,6.4,4.0,0.09,-0.4,-1.0,47,6,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
803,Stefan Džodić,SRB,"DF,MF",Montpellier,Ligue 1,19.0,2005.0,2.7,0,0,0,0.0,1.12,0.0,0.0,0.0,22.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,3,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
804,Adam Dźwigała,POL,"DF,MF",St. Pauli,Bundesliga,28.0,1995.0,4.1,0,0,0,0.0,1.45,0.0,0.0,0.0,14.6,0,0,0,0.4,0.4,0.07,-0.4,-0.4,6,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
805,Aron Dønnum,NOR,"DF,MF",Toulouse,Ligue 1,26.0,1998.0,29.9,2,0,5,16.1,1.04,0.17,0.06,0.4,19.7,0,0,0,2.1,2.1,0.07,-0.1,-0.1,31,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
806,Enzo Ebosse,CMR,DF,Udinese,Serie A,25.0,1999.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
807,Tyronne Ebuehi,NGA,"DF,MF",Empoli,Serie A,28.0,1995.0,0.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
808,Claudio Echeverri,ARG,FW,Manchester City,Premier League,18.0,2006.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
809,Ederson,BRA,GK,Manchester City,Premier League,30.0,1993.0,25.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
810,Éderson,BRA,MF,Atalanta,Serie A,25.0,1999.0,32.0,4,0,12,30.8,1.22,0.37,0.1,0.33,17.5,0,0,0,4.1,4.1,0.1,-0.1,-0.1,39,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
811,Noah Edjouma,FRA,"MF,FW",Toulouse,Ligue 1,18.0,2005.0,1.9,2,0,3,60.0,2.63,1.58,0.4,0.67,10.2,0,0,0,1.3,1.3,0.26,0.7,0.7,5,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
812,George Edmundson,ENG,DF,Ipswich Town,Premier League,26.0,1997.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
813,Odsonne Édouard,FRA,"MF,FW",Crystal Palace,Premier League,26.0,1998.0,1.3,0,0,1,20.0,3.91,0.78,0.0,0.0,20.9,0,0,0,0.4,0.4,0.08,-0.4,-0.4,5,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
814,Odsonne Édouard,FRA,FW,Leicester City,Premier League,26.0,1998.0,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
815,Samuel Edozie,ENG,"DF,FW",Southampton,Premier League,21.0,2003.0,0.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
816,Ronnie Edwards,ENG,DF,Southampton,Premier League,21.0,2003.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
817,Johannes Eggestein,GER,FW,St. Pauli,Bundesliga,26.0,1998.0,20.6,3,0,10,29.4,1.65,0.49,0.06,0.2,15.7,0,1,2,4.7,3.1,0.09,-1.7,-1.1,34,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
818,Maximilian Eggestein,GER,MF,Freiburg,Bundesliga,27.0,1996.0,31.6,2,0,10,27.8,1.14,0.32,0.06,0.2,19.4,0,0,0,2.0,2.0,0.05,0.0,0.0,36,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
819,Kingsley Ehizibue,NED,DF,Udinese,Serie A,29.0,1995.0,27.8,0,0,4,28.6,0.5,0.14,0.0,0.0,15.9,0,0,0,1.2,1.2,0.09,-1.2,-1.2,14,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
820,Chidera Ejuke,NGA,FW,Sevilla,La Liga,26.0,1998.0,10.7,2,0,8,40.0,1.86,0.75,0.1,0.25,18.3,0,0,0,1.1,1.1,0.05,0.9,0.9,20,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
821,Jeff Ekhator,ITA,"FW,MF",Genoa,Serie A,17.0,2006.0,8.5,1,0,3,30.0,1.17,0.35,0.1,0.33,15.6,0,0,0,1.3,1.3,0.13,-0.3,-0.3,10,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
822,Hugo Ekitike,FRA,FW,Eint Frankfurt,Bundesliga,22.0,2002.0,28.5,15,0,44,38.6,4.0,1.55,0.12,0.32,15.3,0,1,3,21.6,19.3,0.17,-6.6,-5.3,114,1,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
823,Jurgen Ekkelenkamp,NED,MF,Udinese,Serie A,24.0,2000.0,21.0,3,0,9,33.3,1.28,0.43,0.11,0.33,18.3,0,0,0,2.8,2.8,0.1,0.2,0.2,27,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
824,Jacques Ekomie,GAB,"DF,FW",Angers,Ligue 1,20.0,2003.0,7.7,0,0,0,0.0,0.13,0.0,0.0,0.0,15.3,0,0,0,0.0,0.0,0.02,0.0,0.0,1,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
825,Emmanuel Ekong,SWE,"MF,FW",Empoli,Serie A,22.0,2002.0,2.1,0,0,1,25.0,1.94,0.48,0.0,0.0,24.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,4,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
826,Caleb Ekuban,GHA,FW,Genoa,Serie A,30.0,1994.0,6.2,1,0,6,33.3,2.92,0.97,0.06,0.17,13.0,0,0,0,2.8,2.8,0.15,-1.8,-1.8,18,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
827,Pierre Ekwah Elimby,FRA,MF,Saint-Étienne,Ligue 1,22.0,2002.0,28.6,1,0,6,24.0,0.87,0.21,0.04,0.17,25.4,0,0,0,0.7,0.7,0.03,0.3,0.3,25,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
828,Anthony Elanga,SWE,"FW,MF",Nott'ham Forest,Premier League,22.0,2002.0,27.8,6,0,24,54.5,1.58,0.86,0.14,0.25,17.6,0,0,0,4.5,4.5,0.1,1.5,1.5,44,6,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
829,Meschak Elia,COD,FW,Nantes,Ligue 1,26.0,1997.0,1.9,1,0,1,20.0,2.65,0.53,0.2,1.0,16.0,0,0,0,1.1,1.1,0.22,-0.1,-0.1,5,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
830,Mikael Ellertsson,ISL,"DF,MF",Venezia,Serie A,22.0,2002.0,27.4,2,0,4,19.0,0.77,0.15,0.1,0.5,18.1,0,0,0,1.1,1.1,0.05,0.9,0.9,21,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
831,Harvey Elliott,ENG,MF,Liverpool,Premier League,21.0,2003.0,4.1,1,0,4,23.5,4.12,0.97,0.06,0.25,16.9,0,0,0,1.8,1.8,0.1,-0.8,-0.8,17,1,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
832,Elif Elmas,MKD,"FW,MF",Torino,Serie A,24.0,1999.0,11.3,4,0,9,47.4,1.67,0.79,0.21,0.44,19.3,0,0,0,1.4,1.4,0.07,2.6,2.6,19,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
833,Elif Elmas,MKD,MF,RB Leipzig,Bundesliga,24.0,1999.0,0.5,0,0,0,0.0,4.09,0.0,0.0,0.0,10.9,0,0,0,0.3,0.3,0.17,-0.3,-0.3,2,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
834,Aritz Elustondo,ESP,DF,Real Sociedad,La Liga,30.0,1994.0,16.2,0,0,0,0.0,0.25,0.0,0.0,0.0,8.2,0,0,0,0.4,0.4,0.11,-0.4,-0.4,4,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
835,Nico Elvedi,SUI,DF,Gladbach,Bundesliga,27.0,1996.0,23.7,1,0,3,25.0,0.51,0.13,0.08,0.33,8.3,0,0,0,2.0,2.0,0.18,-1.0,-1.0,12,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
836,Adri Embarba,ESP,"FW,MF",Rayo Vallecano,La Liga,32.0,1992.0,17.9,1,0,12,32.4,2.07,0.67,0.03,0.08,22.1,0,0,0,2.1,2.1,0.06,-1.1,-1.1,37,2,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
837,Breel Embolo,SUI,"FW,MF",Monaco,Ligue 1,27.0,1997.0,20.5,6,0,18,35.3,2.49,0.88,0.12,0.33,10.8,0,0,0,10.8,10.8,0.21,-4.8,-4.8,51,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
838,Emanuel Emegha,NED,FW,Strasbourg,Ligue 1,21.0,2003.0,25.5,14,0,35,57.4,2.39,1.37,0.23,0.4,12.5,0,0,0,17.0,17.0,0.28,-3.0,-3.0,61,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
839,Emerson,BRA,DF,Milan,Serie A,25.0,1999.0,15.3,0,0,2,20.0,0.65,0.13,0.0,0.0,20.3,0,0,0,0.4,0.4,0.04,-0.4,-0.4,10,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
840,Yunus Emre Konak,TUR,"FW,MF",Brentford,Premier League,18.0,2006.0,0.5,0,0,0,0.0,2.14,0.0,0.0,0.0,21.4,0,0,0,0.2,0.2,0.15,-0.2,-0.2,1,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
841,Julio Enciso,PAR,"MF,FW",Ipswich Town,Premier League,20.0,2004.0,9.7,2,0,11,34.4,3.31,1.14,0.06,0.18,23.0,0,0,0,1.7,1.7,0.05,0.3,0.3,32,1,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
842,Julio Enciso,PAR,"MF,FW",Brighton,Premier League,20.0,2004.0,3.3,0,0,11,55.0,6.12,3.37,0.0,0.0,21.3,0,0,0,1.0,1.0,0.05,-1.0,-1.0,20,1,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
843,Wataru Endo,JPN,"MF,DF",Liverpool,Premier League,31.0,1993.0,3.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
844,Endrick,BRA,FW,Real Madrid,La Liga,18.0,2006.0,4.0,1,0,6,25.0,5.95,1.49,0.04,0.17,16.4,0,0,0,2.5,2.5,0.1,-1.5,-1.5,24,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
845,Yannik Engelhardt,GER,"MF,DF",Como,Serie A,23.0,2001.0,12.9,1,0,2,25.0,0.62,0.15,0.13,0.5,13.7,0,0,0,0.6,0.6,0.07,0.4,0.4,8,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
846,Arne Engels,BEL,"MF,FW",Augsburg,Bundesliga,20.0,2003.0,0.9,0,0,1,33.3,3.42,1.14,0.0,0.0,13.1,0,0,0,0.4,0.4,0.14,-0.4,-0.4,3,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
847,Christian Eriksen,DEN,MF,Manchester Utd,Premier League,32.0,1992.0,11.8,1,0,1,7.1,1.19,0.08,0.0,0.0,25.8,0,1,1,1.4,0.6,0.04,-0.4,-0.6,14,3,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
848,Martin Erlic,CRO,DF,Bologna,Serie A,26.0,1998.0,3.7,0,0,0,0.0,1.62,0.0,0.0,0.0,14.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2,6,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
849,Patrick Erras,GER,DF,Holstein Kiel,Bundesliga,29.0,1995.0,9.2,1,0,1,12.5,0.87,0.11,0.13,1.0,10.0,0,0,0,0.9,0.9,0.11,0.1,0.1,8,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
850,Alfonso Espino,URU,DF,Rayo Vallecano,La Liga,32.0,1992.0,9.3,0,0,2,20.0,1.08,0.22,0.0,0.0,25.1,0,0,0,0.4,0.4,0.04,-0.4,-0.4,10,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
851,Sebastiano Esposito,ITA,"FW,MF",Empoli,Serie A,22.0,2002.0,25.9,8,0,19,32.2,2.28,0.73,0.12,0.37,19.8,0,1,2,5.7,4.2,0.07,2.3,2.8,59,10,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
852,Romain Esse,ENG,MF,Crystal Palace,Premier League,19.0,2005.0,1.5,1,0,1,100.0,0.65,0.65,1.0,1.0,2.8,0,0,0,0.3,0.3,0.32,0.7,0.7,1,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
853,Samuel Essende,COD,FW,Augsburg,Bundesliga,26.0,1998.0,18.2,7,0,13,29.5,2.42,0.72,0.16,0.54,13.9,0,0,0,4.2,4.2,0.1,2.8,2.8,44,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
854,Dario Essugo,POR,MF,Las Palmas,La Liga,19.0,2005.0,21.5,1,0,4,17.4,1.07,0.19,0.04,0.25,25.5,0,0,0,0.7,0.7,0.03,0.3,0.3,23,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
855,Estanis,ESP,FW,Bologna,Serie A,20.0,2003.0,0.1,0,0,0,0.0,20.0,0.0,0.0,0.0,22.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,2,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
