Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,Matches
1854,Jamil Siebert,de GER,DF,Lecce,it Serie A,23-196,2002,0.9,0,0.00,0,0,0,0,0,0,0,0.00,Matches
1855,Francisco Sierralta,cl CHI,DF,Auxerre,fr Ligue 1,28-162,1997,5.7,2,0.35,2,0,0,0,0,0,0,0.00,Matches
1856,Tim Siersleben,de GER,DF,Heidenheim,de Bundesliga,25-220,2000,3.0,1,0.34,1,0,0,0,0,0,0,0.00,Matches
1857,André Silva,pt POR,FW,Elche,es La Liga,29-343,1995,4.0,8,1.98,6,0,1,0,1,0,1,0.25,Matches
1858,Bernardo Silva,pt POR,MF,Manchester City,eng Premier League,31-066,1994,4.1,11,2.65,9,2,0,0,0,0,1,0.24,Matches
1859,Caio Henrique Oliveira Silva,br BRA,DF,Monaco,fr Ligue 1,28-076,1997,4.6,8,1.73,4,4,0,0,0,0,0,0.00,Matches
1860,Fábio Silva,pt POR,FW,Dortmund,de Bundesliga,23-088,2002,0.2,4,25.71,3,0,1,0,0,0,0,0.00,Matches
1861,Jota Silva,pt POR,FW,Nott'ham Forest,eng Premier League,26-075,1999,0.1,0,0.00,0,0,0,0,0,0,0,0.00,Matches
1862,Marco Silvestri,it ITA,GK,Cremonese,it Serie A,34-227,1991,2.0,0,0.00,0,0,0,0,0,0,0,0.00,Matches
1863,Abdallah Sima,sn SEN,MF,Lens,fr Ligue 1,24-120,2001,0.6,3,5.00,3,0,0,0,0,0,0,0.00,Matches
1864,Giovanni Simeone,ar ARG,FW,Torino,it Serie A,30-102,1995,4.7,8,1.72,5,0,2,0,0,1,1,0.21,Matches
1865,Giuliano Simeone,ar ARG,"MF,FW",Atlético Madrid,es La Liga,22-301,2002,6.7,22,3.26,14,0,3,2,2,1,4,0.59,Matches
1866,Moses Simon,ng NGA,"FW,MF",Paris FC,fr Ligue 1,30-095,1995,5.8,15,2.57,8,2,3,2,0,0,2,0.34,Matches
1867,Unai Simón,es ESP,GK,Athletic Club,es La Liga,28-126,1997,8.0,0,0.00,0,0,0,0,0,0,0,0.00,Matches
1868,Xavi Simons,nl NED,"FW,MF",Tottenham,eng Premier League,22-177,2003,2.8,6,2.16,5,1,0,0,0,0,1,0.36,Matches
1869,Xavi Simons,nl NED,MF,RB Leipzig,de Bundesliga,22-177,2003,1.0,3,3.00,2,1,0,0,0,0,0,0.00,Matches
1870,Danel Sinani,lu LUX,MF,St. Pauli,de Bundesliga,28-193,1997,5.8,27,4.66,21,3,1,2,0,0,3,0.52,Matches
1871,Lassine Sinayoko,ml MLI,"FW,MF",Auxerre,fr Ligue 1,25-311,1999,6.3,17,2.70,15,0,1,1,0,0,1,0.16,Matches
1872,Antonio Sivera,es ESP,GK,Alavés,es La Liga,29-065,1996,8.0,0,0.00,0,0,0,0,0,0,0,0.00,Matches
1873,Telli Siwe,fr FRA,DF,Auxerre,fr Ligue 1,20-305,2004,2.5,1,0.40,1,0,0,0,0,0,0,0.00,Matches
1874,Tim Skarke,de GER,"MF,DF",Union Berlin,de Bundesliga,29-038,1996,1.4,2,1.49,1,0,0,0,1,0,0,0.00,Matches
1875,Ellyes Skhiri,tn TUN,MF,Eint Frankfurt,de Bundesliga,30-158,1995,1.9,1,0.54,1,0,0,0,0,0,1,0.54,Matches
1876,Leo Skiri Østigård,no NOR,DF,Genoa,it Serie A,25-321,1999,3.5,2,0.57,1,0,0,1,0,0,0,0.00,Matches
1877,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,34-163,1991,6.0,1,0.17,1,0,0,0,0,0,1,0.17,Matches
1878,Andreas Skov Olsen,dk DEN,FW,Wolfsburg,de Bundesliga,25-290,1999,3.5,11,3.18,10,0,1,0,0,0,1,0.29,Matches
1879,Robert Skov,dk DEN,DF,Union Berlin,de Bundesliga,29-148,1996,2.4,5,2.05,3,1,1,0,0,0,0,0.00,Matches
1880,Adam Smith,eng ENG,DF,Bournemouth,eng Premier League,34-169,1991,2.3,4,1.76,3,0,0,0,1,0,0,0.00,Matches
1881,Eric Smith,se SWE,DF,St. Pauli,de Bundesliga,28-280,1997,6.0,3,0.50,2,0,1,0,0,0,2,0.33,Matches
1882,Emile Smith Rowe,eng ENG,MF,Fulham,eng Premier League,25-079,2000,1.5,2,1.37,1,0,0,1,0,0,1,0.69,Matches
1883,Ivan Smolčić,hr CRO,DF,Como,it Serie A,25-059,2000,2.9,4,1.38,3,0,0,0,1,0,0,0.00,Matches
1884,Simon Sohm,ch SUI,MF,Fiorentina,it Serie A,24-187,2001,2.7,7,2.64,7,0,0,0,0,0,0,0.00,Matches
1885,Alex Sola,es ESP,FW,Getafe,es La Liga,26-128,1999,0.1,0,0.00,0,0,0,0,0,0,0,0.00,Matches
1886,Dominic Solanke,eng ENG,FW,Tottenham,eng Premier League,28-031,1997,0.4,1,2.81,0,0,0,1,0,0,0,0.00,Matches
1887,Carlos Soler,es ESP,MF,Real Sociedad,es La Liga,28-286,1997,2.4,6,2.51,5,0,0,1,0,0,0,0.00,Matches
1888,Julio Soler,ar ARG,FW,Bournemouth,eng Premier League,20-241,2005,0.0,0,0.00,0,0,0,0,0,0,0,0.00,Matches
1889,Oumar Solet,fr FRA,DF,Udinese,it Serie A,25-250,2000,6.0,11,1.83,11,0,0,0,0,0,1,0.17,Matches
1890,Jhon Solis,co COL,MF,Girona,es La Liga,21-012,2004,3.3,4,1.20,4,0,0,0,0,0,0,0.00,Matches
1891,Manor Solomon,il ISR,"MF,DF",Villarreal,es La Liga,26-083,1999,1.1,3,2.65,2,1,0,0,0,0,1,0.88,Matches
1892,Yann Sommer,ch SUI,GK,Inter,it Serie A,36-302,1988,4.0,1,0.25,1,0,0,0,0,0,0,0.00,Matches
1893,Oliver Sonne,pe PER,"DF,FW",Burnley,eng Premier League,24-339,2000,1.2,2,1.73,2,0,0,0,0,0,0,0.00,Matches
1894,David Soria,es ESP,GK,Getafe,es La Liga,32-194,1993,8.0,3,0.37,3,0,0,0,0,0,0,0.00,Matches
1895,Hugo Sotelo,es ESP,MF,Celta Vigo,es La Liga,21-300,2003,6.0,23,3.86,15,8,0,0,0,0,2,0.34,Matches
1896,Florian Sotoca,fr FRA,"MF,FW",Lens,fr Ligue 1,34-355,1990,0.3,0,0.00,0,0,0,0,0,0,0,0.00,Matches
1897,Riccardo Sottil,it ITA,FW,Lecce,it Serie A,26-134,1999,2.7,5,1.84,3,1,1,0,0,0,2,0.73,Matches
1898,Tomáš Souček,cz CZE,MF,West Ham,eng Premier League,30-230,1995,2.6,1,0.39,1,0,0,0,0,0,1,0.39,Matches
1899,Matìas Soulé,ar ARG,"MF,FW",Roma,it Serie A,22-183,2003,5.4,29,5.38,18,6,0,1,4,0,3,0.56,Matches
1900,Aboubaka Soumahoro,fr FRA,DF,Hamburger SV,de Bundesliga,20-253,2005,0.5,0,0.00,0,0,0,0,0,0,0,0.00,Matches
1901,Sambou Soumano,sn SEN,FW,Lorient,fr Ligue 1,24-285,2001,3.3,9,2.72,2,0,2,4,1,0,3,0.91,Matches
1902,Issa Soumaré,sn SEN,"FW,MF",Le Havre,fr Ligue 1,25-005,2000,7.0,24,3.43,10,0,1,1,10,2,2,0.29,Matches
1903,Vinicius Souza,br BRA,MF,Wolfsburg,de Bundesliga,26-120,1999,5.1,11,2.14,9,0,0,0,0,2,1,0.19,Matches
1904,Djibril Sow,ch SUI,MF,Sevilla,es La Liga,28-251,1997,2.8,6,2.16,5,1,0,0,0,0,1,0.36,Matches
1905,Djed Spence,eng ENG,DF,Tottenham,eng Premier League,25-067,2000,4.5,7,1.56,6,0,1,0,0,0,0,0.00,Matches
1906,Leonardo Spinazzola,it ITA,DF,Napoli,it Serie A,32-204,1993,3.1,11,3.52,8,0,2,1,0,0,2,0.64,Matches
1907,Anton Stach,de GER,MF,Leeds United,eng Premier League,26-334,1998,6.7,25,3.71,16,3,1,3,0,2,3,0.45,Matches
1908,Jens Stage,dk DEN,MF,Werder Bremen,de Bundesliga,28-341,1996,3.2,4,1.24,3,0,1,0,0,0,2,0.62,Matches
1909,Benjamin Stambouli,fr FRA,MF,Metz,fr Ligue 1,35-063,1990,4.9,10,2.03,10,0,0,0,0,0,0,0.00,Matches
1910,Nicolae Stanciu,ro ROU,"MF,FW",Genoa,it Serie A,32-161,1993,1.9,4,2.09,3,0,0,1,0,0,0,0.00,Matches
1911,Otto Stange,de GER,MF,Hamburger SV,de Bundesliga,18-248,2007,0.2,0,0.00,0,0,0,0,0,0,0,0.00,Matches
1912,Josip Stanišić,hr CRO,DF,Bayern Munich,de Bundesliga,25-196,2000,3.0,3,1.00,3,0,0,0,0,0,0,0.00,Matches
1913,Carl Starfelt,se SWE,DF,Celta Vigo,es La Liga,30-136,1995,1.4,0,0.00,0,0,0,0,0,0,0,0.00,Matches
1914,Niklas Stark,de GER,DF,Werder Bremen,de Bundesliga,30-184,1995,1.5,2,1.29,2,0,0,0,0,0,0,0.00,Matches
1915,Orri Steinn Óskarsson,is ISL,FW,Real Sociedad,es La Liga,21-047,2004,1.3,3,2.39,2,0,0,1,0,0,0,0.00,Matches
1916,Calvin Stengs,nl NED,MF,Pisa,it Serie A,26-301,1998,0.1,1,6.92,1,0,0,0,0,0,0,0.00,Matches
1917,Angelo Stiller,de GER,MF,Stuttgart,de Bundesliga,24-194,2001,5.4,25,4.65,16,8,1,0,0,0,2,0.37,Matches
1918,Kevin Stöger,at AUT,MF,Gladbach,de Bundesliga,32-049,1993,3.1,13,4.16,6,5,0,0,1,1,0,0.00,Matches
1919,John Stones,eng ENG,DF,Manchester City,eng Premier League,31-140,1994,2.9,2,0.68,2,0,0,0,0,0,0,0.00,Matches
1920,Jørgen Strand Larsen,no NOR,FW,Wolves,eng Premier League,25-251,2000,4.0,3,0.75,2,0,1,0,0,0,0,0.00,Matches
1921,Pascal Struijk,nl NED,DF,Leeds United,eng Premier League,26-065,1999,7.0,5,0.71,4,0,0,1,0,0,1,0.14,Matches
1922,Cristhian Stuani,uy URU,FW,Girona,es La Liga,39-003,1986,1.2,0,0.00,0,0,0,0,0,0,0,0.00,Matches
1923,Nikola Štulić,rs SRB,FW,Lecce,it Serie A,24-037,2001,3.8,9,2.34,6,0,2,0,1,0,0,0.00,Matches
1924,Denis Suárez,es ESP,MF,Alavés,es La Liga,31-282,1994,1.8,6,3.40,6,0,0,0,0,0,0,0.00,Matches
1925,Gabriel Suazo,cl CHI,"DF,MF",Sevilla,es La Liga,28-067,1997,5.3,11,2.06,8,3,0,0,0,0,1,0.19,Matches
1926,Luka Sučić,hr CRO,MF,Real Sociedad,es La Liga,23-037,2002,1.4,1,0.73,1,0,0,0,0,0,0,0.00,Matches
1927,Petar Sucic,hr CRO,MF,Inter,it Serie A,21-355,2003,3.0,11,3.71,10,0,0,0,1,0,2,0.67,Matches
1928,Yukinari Sugawara,jp JPN,DF,Werder Bremen,de Bundesliga,25-109,2000,4.8,8,1.67,7,0,1,0,0,0,1,0.21,Matches
1929,Pavel Šulc,cz CZE,"FW,MF",Lyon,fr Ligue 1,24-290,2000,1.7,7,4.12,3,0,1,3,0,0,2,1.18,Matches
1930,Kamaldeen Sulemana,gh GHA,MF,Atalanta,it Serie A,23-242,2002,3.8,8,2.12,6,0,1,1,0,0,1,0.27,Matches
1931,Crysencio Summerville,nl NED,"MF,FW",West Ham,eng Premier League,23-350,2001,3.5,13,3.75,9,0,2,0,2,0,4,1.15,Matches
1932,Yuito Suzuki,jp JPN,MF,Freiburg,de Bundesliga,23-355,2001,1.5,5,3.28,4,0,0,1,0,0,1,0.66,Matches
1933,Zion Suzuki,jp JPN,GK,Parma,it Serie A,23-055,2002,6.0,3,0.50,2,1,0,0,0,0,0,0.00,Matches
1934,Mattias Svanberg,se SWE,MF,Wolfsburg,de Bundesliga,26-283,1999,2.5,5,2.01,4,0,0,0,1,0,0,0.00,Matches
1935,Daniel Svensson,se SWE,"DF,MF",Dortmund,de Bundesliga,23-245,2002,6.0,13,2.17,11,2,0,0,0,0,1,0.17,Matches
1936,Mile Svilar,rs SRB,GK,Roma,it Serie A,26-049,1999,6.0,1,0.17,1,0,0,0,0,0,0,0.00,Matches
1937,Williot Swedberg,se SWE,"MF,FW",Celta Vigo,es La Liga,21-256,2004,2.6,2,0.76,2,0,0,0,0,0,0,0.00,Matches
1938,Lamine Sy,mr MTN,DF,Auxerre,fr Ligue 1,23-066,2002,0.3,2,7.20,1,0,0,0,1,0,0,0.00,Matches
1939,Fodé Sylla,fr FRA,MF,Lens,fr Ligue 1,19-182,2006,0.7,1,1.43,1,0,0,0,0,0,0,0.00,Matches
1940,Wojciech Szczęsny,pl POL,GK,Barcelona,es La Liga,35-180,1990,2.0,0,0.00,0,0,0,0,0,0,0,0.00,Matches
1941,Dominik Szoboszlai,hu HUN,"MF,DF",Liverpool,eng Premier League,24-355,2000,7.0,23,3.29,19,2,0,1,1,0,4,0.57,Matches
1942,Alexander Sørloth,no NOR,FW,Atlético Madrid,es La Liga,29-314,1995,3.3,5,1.52,2,0,2,1,0,0,1,0.30,Matches
1943,Musa Al-Taamari,jo JOR,"FW,MF",Rennes,fr Ligue 1,28-127,1997,3.1,13,4.24,7,0,2,3,0,1,1,0.33,Matches
1944,Haris Tabakovic,ba BIH,FW,Gladbach,de Bundesliga,31-117,1994,2.7,3,1.10,1,0,0,2,0,0,0,0.00,Matches
1945,Nicolás Tagliafico,ar ARG,DF,Lyon,fr Ligue 1,33-045,1992,3.6,7,1.94,6,0,0,1,0,0,1,0.28,Matches
1946,Jonathan Tah,de GER,DF,Bayern Munich,de Bundesliga,29-246,1996,5.7,3,0.52,3,0,0,0,0,0,0,0.00,Matches
1947,Chemsdine Talbi,ma MAR,FW,Sunderland,eng Premier League,20-159,2005,5.6,11,1.98,8,0,0,3,0,0,2,0.36,Matches
1948,Montassar Talbi,tn TUN,DF,Lorient,fr Ligue 1,27-142,1998,7.0,5,0.71,4,0,0,1,0,0,1,0.14,Matches
1949,Adrien Tameze,cm CMR,"DF,MF",Torino,it Serie A,31-253,1994,2.1,4,1.91,4,0,0,0,0,0,0,0.00,Matches
1950,Ao Tanaka,jp JPN,MF,Leeds United,eng Premier League,27-035,1998,2.0,7,3.46,7,0,0,0,0,0,0,0.00,Matches
1951,Axel Tapé,fr FRA,DF,Leverkusen,de Bundesliga,18-066,2007,1.8,5,2.76,2,0,2,1,0,0,1,0.55,Matches
1952,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,26-255,1999,6.0,8,1.33,7,1,0,0,0,0,1,0.17,Matches
1953,James Tarkowski,eng ENG,DF,Everton,eng Premier League,32-330,1992,7.0,7,1.00,7,0,0,0,0,0,0,0.00,Matches
1954,César Tárrega,es ESP,DF,Valencia,es La Liga,23-231,2002,8.0,8,1.00,4,0,1,2,0,1,0,0.00,Matches
1955,Tylel Tati,fr FRA,DF,Nantes,fr Ligue 1,17-269,2008,5.7,5,0.87,4,0,0,0,0,1,0,0.00,Matches
1956,Nuno Tavares,pt POR,DF,Lazio,it Serie A,25-262,2000,4.2,15,3.59,9,4,1,0,1,0,0,0.00,Matches
1957,Marcus Tavernier,eng ENG,MF,Bournemouth,eng Premier League,26-207,1999,5.5,18,3.26,16,0,1,0,1,0,1,0.18,Matches
1958,Loum Tchaouna,fr FRA,MF,Burnley,eng Premier League,22-037,2003,3.5,5,1.44,2,0,0,3,0,0,2,0.58,Matches
1959,Jackson Tchatchoua,cm CMR,"DF,MF",Wolves,eng Premier League,24-031,2001,4.0,4,1.01,3,0,1,0,0,0,0,0.00,Matches
1960,Aurélien Tchouaméni,fr FRA,"MF,DF",Real Madrid,es La Liga,25-261,2000,7.2,5,0.69,3,0,0,1,0,1,0,0.00,Matches
1961,Mathys Tel,fr FRA,FW,Tottenham,eng Premier League,20-171,2005,2.0,3,1.52,3,0,0,0,0,0,2,1.01,Matches
1962,Nathan Tella,ng NGA,"MF,FW",Leverkusen,de Bundesliga,26-102,1999,2.8,15,5.38,8,0,4,1,2,0,4,1.43,Matches
1963,Nahuel Tenaglia,ar ARG,DF,Alavés,es La Liga,29-236,1996,7.0,5,0.71,2,0,1,1,1,0,2,0.29,Matches
1964,Arnau Tenas,es ESP,GK,Villarreal,es La Liga,24-138,2001,2.0,0,0.00,0,0,0,0,0,0,0,0.00,Matches
1965,Filippo Terracciano,it ITA,DF,Cremonese,it Serie A,22-249,2003,5.0,2,0.40,1,1,0,0,0,0,0,0.00,Matches
1966,Pietro Terracciano,it ITA,GK,Milan,it Serie A,35-221,1990,1.4,0,0.00,0,0,0,0,0,0,0,0.00,Matches
1967,Ramón Terrats,es ESP,MF,Espanyol,es La Liga,24-362,2000,1.1,2,1.87,1,0,0,0,1,0,0,0.00,Matches
1968,Tanner Tessmann,us USA,MF,Lyon,fr Ligue 1,24-021,2001,7.0,11,1.57,9,0,1,1,0,0,2,0.29,Matches
1969,Kenny Tete,nl NED,DF,Fulham,eng Premier League,30-006,1995,5.0,2,0.40,2,0,0,0,0,0,0,0.00,Matches
1970,Jordan Teze,nl NED,"DF,MF",Monaco,fr Ligue 1,26-015,1999,5.5,11,2.00,6,4,0,1,0,0,1,0.18,Matches
1971,Florian Thauvin,fr FRA,MF,Lens,fr Ligue 1,32-262,1993,5.7,22,3.84,15,6,0,1,0,0,1,0.17,Matches
1972,Arthur Theate,be BEL,DF,Eint Frankfurt,de Bundesliga,25-143,2000,6.0,10,1.67,10,0,0,0,0,0,2,0.33,Matches
1973,Thiago,br BRA,FW,Brentford,eng Premier League,24-111,2001,6.2,9,1.44,7,0,0,2,0,0,1,0.16,Matches
1974,Malick Thiaw,de GER,DF,Newcastle Utd,eng Premier League,24-068,2001,3.0,1,0.33,0,0,0,1,0,0,0,0.00,Matches
1975,Jan Thielmann,de GER,"FW,MF",Köln,de Bundesliga,23-142,2002,4.1,16,3.88,12,1,0,1,2,0,4,0.97,Matches
1976,Adrien Thomasson,fr FRA,MF,Lens,fr Ligue 1,31-309,1993,7.0,31,4.43,19,9,1,1,1,0,3,0.43,Matches
1977,Morten Thorsby,no NOR,"MF,FW",Genoa,it Serie A,29-163,1996,0.7,0,0.00,0,0,0,0,0,0,0,0.00,Matches
1978,Kristian Thorstvedt,no NOR,MF,Sassuolo,it Serie A,26-216,1999,1.1,3,2.76,2,0,0,0,1,0,0,0.00,Matches
1979,Khéphren Thuram,fr FRA,MF,Juventus,it Serie A,24-203,2001,4.5,14,3.11,11,0,0,2,1,0,1,0.22,Matches
1980,Marcus Thuram,fr FRA,FW,Inter,it Serie A,28-070,1997,4.1,16,3.87,11,0,3,2,0,0,1,0.24,Matches
1981,Cheikh Tidiane Sabaly,sn SEN,"MF,FW",Metz,fr Ligue 1,26-225,1999,4.0,6,1.50,4,0,2,0,0,0,1,0.25,Matches
1982,Youri Tielemans,be BEL,MF,Aston Villa,eng Premier League,28-161,1997,3.5,8,2.29,7,1,0,0,0,0,0,0.00,Matches
1983,Phillip Tietz,de GER,"FW,MF",Augsburg,de Bundesliga,28-098,1997,1.4,5,3.54,5,0,0,0,0,0,0,0.00,Matches
1984,Malik Tillman,us USA,MF,Leverkusen,de Bundesliga,23-140,2002,4.2,11,2.64,7,1,1,0,2,0,1,0.24,Matches
1985,Jurriën Timber,nl NED,DF,Arsenal,eng Premier League,24-120,2001,5.8,19,3.28,12,1,1,4,1,0,3,0.52,Matches
1986,Jean-Clair Todibo,fr FRA,DF,West Ham,eng Premier League,25-289,1999,1.4,1,0.71,1,0,0,0,0,0,0,0.00,Matches
1987,Umut Tohumcu,de GER,MF,Hoffenheim,de Bundesliga,21-065,2004,1.3,2,1.53,2,0,0,0,0,0,1,0.76,Matches
1988,Corentin Tolisso,fr FRA,"MF,FW",Lyon,fr Ligue 1,31-073,1994,6.7,17,2.53,15,0,0,1,1,0,0,0.00,Matches
1989,Jeremy Toljan,de GER,DF,Levante,es La Liga,31-068,1994,7.7,14,1.82,12,0,0,0,1,1,2,0.26,Matches
1990,Tiago Tomás,pt POR,"FW,MF",Stuttgart,de Bundesliga,23-121,2002,3.4,8,2.38,6,0,1,0,1,0,0,0.00,Matches
1991,Fikayo Tomori,eng ENG,DF,Milan,it Serie A,27-300,1997,5.6,4,0.72,4,0,0,0,0,0,0,0.00,Matches
1992,Sandro Tonali,it ITA,MF,Newcastle Utd,eng Premier League,25-160,2000,6.7,22,3.27,14,4,0,2,2,0,3,0.45,Matches
1993,Pablo Torre,es ESP,"MF,FW",Mallorca,es La Liga,22-195,2003,5.3,20,3.81,11,6,0,1,1,1,3,0.57,Matches
1994,Jofre Torrents,es ESP,DF,Barcelona,es La Liga,18-260,2007,0.4,2,4.50,2,0,0,0,0,0,0,0.00,Matches
1995,Ferrán Torres,es ESP,FW,Barcelona,es La Liga,25-228,2000,5.9,15,2.54,11,0,0,2,1,1,3,0.51,Matches
1996,Pau Torres,es ESP,DF,Aston Villa,eng Premier League,28-272,1997,2.8,4,1.41,4,0,0,0,0,0,0,0.00,Matches
1997,Lucas Torró,es ESP,MF,Osasuna,es La Liga,31-088,1994,6.9,5,0.73,5,0,0,0,0,0,1,0.15,Matches
1998,Jordan Torunarigha,de GER,DF,Hamburger SV,de Bundesliga,28-069,1997,2.0,0,0.00,0,0,0,0,0,0,0,0.00,Matches
1999,Abdoulaye Touré,gn GUI,MF,Le Havre,fr Ligue 1,31-226,1994,3.3,4,1.21,3,0,0,1,0,0,0,0.00,Matches
2000,Alpha Touré,sn SEN,"DF,MF",Metz,fr Ligue 1,19-263,2006,2.3,2,0.88,2,0,0,0,0,0,0,0.00,Matches
2001,Bazoumana Touré,ci CIV,"FW,MF",Hoffenheim,de Bundesliga,19-227,2006,5.9,21,3.59,13,1,3,0,4,0,3,0.51,Matches
2002,Idrissa Touré,de GER,DF,Pisa,it Serie A,27-169,1998,4.4,10,2.28,8,0,1,1,0,0,0,0.00,Matches
2003,Ousmane Toure,fr FRA,DF,Lille,fr Ligue 1,20-239,2005,0.6,1,1.76,1,0,0,0,0,0,0,0.00,Matches
2004,James Trafford,eng ENG,GK,Manchester City,eng Premier League,23-005,2002,3.0,0,0.00,0,0,0,0,0,0,0,0.00,Matches
2005,Mattéo Tramoni,fr FRA,"MF,FW",Pisa,it Serie A,25-268,2000,3.9,11,2.79,6,3,0,0,1,1,0,0.00,Matches
2006,Adama Traoré,es ESP,FW,Fulham,eng Premier League,29-263,1996,1.6,5,3.04,4,0,1,0,0,0,0,0.00,Matches
2007,Bertrand Traoré,bf BFA,"FW,MF",Sunderland,eng Premier League,30-039,1995,1.0,2,2.02,2,0,0,0,0,0,0,0.00,Matches
2008,Boubacar Traoré,ml MLI,MF,Metz,fr Ligue 1,24-056,2001,5.9,4,0.68,3,0,0,1,0,0,1,0.17,Matches
2009,Hamari Traoré,ml MLI,DF,Paris FC,fr Ligue 1,33-261,1992,2.5,3,1.21,3,0,0,0,0,0,0,0.00,Matches
2010,Omar Traoré,de GER,DF,Heidenheim,de Bundesliga,27-253,1998,4.5,7,1.56,4,1,0,1,1,0,1,0.22,Matches
2011,Kevin Trapp,de GER,GK,Paris FC,fr Ligue 1,35-099,1990,1.0,0,0.00,0,0,0,0,0,0,0,0.00,Matches
2012,Óscar Trejo,ar ARG,MF,Rayo Vallecano,es La Liga,37-172,1988,0.4,3,8.44,3,0,0,0,0,0,0,0.00,Matches
2013,Philipp Treu,de GER,"DF,FW",Freiburg,de Bundesliga,24-316,2000,1.9,1,0.53,1,0,0,0,0,0,0,0.00,Matches
2014,Christopher Trimmel,at AUT,DF,Union Berlin,de Bundesliga,38-233,1987,5.2,22,4.23,4,17,0,0,1,0,0,0.00,Matches
2015,Kieran Trippier,eng ENG,DF,Newcastle Utd,eng Premier League,35-026,1990,4.8,21,4.40,12,9,0,0,0,0,0,0.00,Matches
2016,Leandro Trossard,be BEL,FW,Arsenal,eng Premier League,30-315,1994,3.3,12,3.67,9,0,2,1,0,0,1,0.31,Matches
2017,Adrien Truffert,fr FRA,DF,Bournemouth,eng Premier League,23-329,2001,7.0,12,1.71,10,0,1,0,1,0,1,0.14,Matches
2018,Kostas Tsimikas,gr GRE,DF,Roma,it Serie A,29-156,1996,1.2,0,0.00,0,0,0,0,0,0,0,0.00,Matches
2019,Heorhii Tsitaishvili,ge GEO,"FW,DF",Metz,fr Ligue 1,24-331,2000,3.8,12,3.17,6,2,4,0,0,0,1,0.26,Matches
2020,Viktor Tsyhankov,ua UKR,"MF,FW",Girona,es La Liga,27-334,1997,1.9,4,2.16,2,0,1,0,1,0,2,1.08,Matches
2021,Axel Tuanzebe,cd COD,DF,Burnley,eng Premier League,27-335,1997,1.0,1,1.00,1,0,0,0,0,0,0,0.00,Matches
2022,Stefano Turati,it ITA,GK,Sassuolo,it Serie A,24-040,2001,1.0,0,0.00,0,0,0,0,0,0,0,0.00,Matches
2023,Beñat Turrientes,es ESP,MF,Real Sociedad,es La Liga,23-257,2002,2.7,8,3.00,5,0,1,1,0,1,0,0.00,Matches
2024,Stefanos Tzimas,gr GRE,"MF,FW",Brighton,eng Premier League,19-282,2006,0.6,2,3.53,0,0,0,2,0,0,1,1.76,Matches
2025,Christantus Uche,ng NGA,MF,Crystal Palace,eng Premier League,22-149,2003,0.1,1,10.00,0,0,0,1,0,0,0,0.00,Matches
2026,Christantus Uche,ng NGA,FW,Getafe,es La Liga,22-149,2003,3.0,8,2.67,5,0,1,0,2,0,2,0.67,Matches
2027,Destiny Udogie,it ITA,DF,Tottenham,eng Premier League,22-321,2002,3.4,6,1.78,5,0,0,0,1,0,0,0.00,Matches
2028,Matthieu Udol,fr FRA,DF,Lens,fr Ligue 1,29-209,1996,6.9,20,2.91,13,0,0,3,2,2,1,0.15,Matches
2029,Manuel Ugarte,uy URU,MF,Manchester Utd,eng Premier League,24-187,2001,2.7,3,1.11,2,0,0,0,0,1,0,0.00,Matches
2030,Lesley Ugochukwu,fr FRA,MF,Burnley,eng Premier League,21-203,2004,3.2,2,0.62,1,0,0,0,0,1,0,0.00,Matches
2031,Filip Ugrinic,ch SUI,MF,Valencia,es La Liga,26-283,1999,1.0,2,1.94,1,1,0,0,0,0,1,0.97,Matches
2032,Lukas Ullrich,de GER,DF,Gladbach,de Bundesliga,21-213,2004,4.4,10,2.27,9,0,0,0,0,1,0,0.00,Matches
2033,Deniz Undav,de GER,MF,Stuttgart,de Bundesliga,29-088,1996,1.1,5,4.37,3,1,0,1,0,0,0,0.00,Matches
2034,Dayot Upamecano,fr FRA,DF,Bayern Munich,de Bundesliga,26-353,1998,4.7,6,1.27,5,0,0,1,0,0,1,0.21,Matches
2035,Jan Urbich,de GER,FW,Gladbach,de Bundesliga,21-114,2004,0.2,1,4.09,1,0,0,0,0,0,0,0.00,Matches
2036,Can Uzun,tr TUR,MF,Eint Frankfurt,de Bundesliga,19-338,2005,4.7,19,4.00,14,2,2,0,1,0,4,0.84,Matches
2037,Josha Vagnoman,de GER,DF,Stuttgart,de Bundesliga,24-308,2000,3.8,9,2.40,8,0,0,0,1,0,0,0.00,Matches
2038,Lautaro Valenti,ar ARG,DF,Parma,it Serie A,26-274,1999,2.0,2,1.00,2,0,0,0,0,0,0,0.00,Matches
2039,Óscar Valentín,es ESP,MF,Rayo Vallecano,es La Liga,31-056,1994,4.0,4,1.00,4,0,0,0,0,0,1,0.25,Matches
2040,Germán Valera,es ESP,"FW,DF",Elche,es La Liga,23-213,2002,5.9,20,3.40,12,5,1,0,2,0,3,0.51,Matches
2041,Emanuele Valeri,it ITA,DF,Parma,it Serie A,26-312,1998,5.3,18,3.41,7,8,1,0,1,1,1,0.19,Matches
2042,Martin Valjent,sk SVK,DF,Mallorca,es La Liga,29-308,1995,8.0,9,1.13,9,0,0,0,0,0,1,0.12,Matches
