Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
1665,Raúl,es ESP,"FW,DF",Osasuna,es La Liga,24-346,2000,2.6,37,60,61.7,504,85,0,0.0,0.2,0.0,1,2,1,0,4,Matches
1666,David Raum,de GER,DF,RB Leipzig,de Bundesliga,27-176,1998,6.0,296,418,70.8,5994,2733,1,1.2,1.6,-0.2,20,22,2,0,23,Matches
1667,David Raya,es ESP,GK,Arsenal,eng Premier League,30-030,1995,7.0,188,256,73.4,5174,3693,0,0.1,0.0,-0.1,1,18,1,0,3,Matches
1668,Abde Rebbach,dz ALG,"MF,FW",Alavés,es La Liga,27-065,1998,3.5,101,149,67.8,1611,451,0,0.4,0.4,-0.4,7,12,5,2,15,Matches
1669,Federico Redondo,ar ARG,MF,Elche,es La Liga,22-270,2003,0.1,10,12,83.3,134,26,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1670,Alejandro Rego,es ESP,"MF,FW",Athletic Club,es La Liga,22-126,2003,0.7,30,35,85.7,518,105,0,0.0,0.0,0.0,0,2,1,0,2,Matches
1671,Tijjani Reijnders,nl NED,MF,Manchester City,eng Premier League,27-078,1998,6.7,309,356,86.8,4338,835,2,1.0,0.5,+1.0,7,28,4,0,28,Matches
1672,Alberto Reina,es ESP,MF,Oviedo,es La Liga,28-036,1997,4.2,173,209,82.8,3079,921,0,0.1,0.3,-0.1,2,14,1,0,24,Matches
1673,Vitor Reis,br BRA,DF,Girona,es La Liga,19-276,2006,5.9,297,330,90.0,5357,1648,0,0.3,0.0,-0.3,1,15,0,0,27,Matches
1674,Rocco Reitz,de GER,MF,Gladbach,de Bundesliga,23-139,2002,5.3,215,272,79.0,3807,1377,0,0.2,0.4,-0.2,4,31,6,1,37,Matches
1675,Nicolai Remberg,de GER,MF,Hamburger SV,de Bundesliga,25-118,2000,6.0,201,233,86.3,3677,664,1,0.9,0.4,+0.1,2,14,1,0,14,Matches
1676,Álex Remiro,es ESP,GK,Real Sociedad,es La Liga,30-205,1995,8.0,217,279,77.8,6049,4335,0,0.1,0.0,-0.1,2,12,0,0,2,Matches
1677,Devyne Rensch,nl NED,DF,Roma,it Serie A,22-270,2003,1.4,44,65,67.7,599,143,0,0.0,0.1,0.0,0,0,1,0,2,Matches
1678,Guillaume Restes,fr FRA,GK,Toulouse,fr Ligue 1,20-218,2005,7.0,127,187,67.9,3920,2961,0,0.0,0.0,0.0,0,3,0,0,0,Matches
1679,Elvis Rexhbeçaj,xk KVX,"MF,DF",Augsburg,de Bundesliga,27-348,1997,3.4,102,139,73.4,1628,616,0,0.1,0.1,-0.1,2,7,2,0,15,Matches
1680,Oriol Rey,es ESP,MF,Levante,es La Liga,27-232,1998,6.4,191,234,81.6,3173,964,0,0.1,0.2,-0.1,2,17,3,2,15,Matches
1681,Gio Reyna,us USA,MF,Gladbach,de Bundesliga,22-336,2002,0.9,24,36,66.7,302,127,0,0.1,0.2,-0.1,1,3,2,0,9,Matches
1682,Alexsandro Ribeiro,br BRA,DF,Lille,fr Ligue 1,26-067,1999,3.5,250,279,89.6,5210,1632,0,0.0,0.0,0.0,0,6,0,0,8,Matches
1683,Samuele Ricci,it ITA,MF,Milan,it Serie A,24-055,2001,0.7,28,31,90.3,480,99,0,0.1,0.1,-0.1,1,3,0,0,1,Matches
1684,Declan Rice,eng ENG,MF,Arsenal,eng Premier League,26-274,1999,6.0,370,435,85.1,6518,1660,2,1.2,1.2,+0.8,11,27,6,2,36,Matches
1685,Chris Richards,us USA,DF,Crystal Palace,eng Premier League,25-201,2000,7.0,211,260,81.2,4206,1400,0,0.3,0.6,-0.3,2,9,0,0,11,Matches
1686,Richarlison,br BRA,FW,Tottenham,eng Premier League,28-158,1997,5.0,44,74,59.5,714,200,1,0.8,0.2,+0.2,4,4,1,0,9,Matches
1687,Diego Rico,es ESP,DF,Getafe,es La Liga,32-234,1993,6.9,188,271,69.4,3328,1649,0,0.1,0.3,-0.1,3,28,5,2,25,Matches
1688,Clemens Riedel,de GER,DF,Espanyol,es La Liga,22-088,2003,3.0,168,187,89.8,3190,1255,1,0.0,0.1,+1.0,1,11,2,0,11,Matches
1689,Fabian Rieder,ch SUI,MF,Rennes,fr Ligue 1,23-241,2002,1.5,29,37,78.4,484,74,0,0.2,0.0,-0.2,2,2,2,0,5,Matches
1690,Fabian Rieder,ch SUI,MF,Augsburg,de Bundesliga,23-241,2002,3.9,95,138,68.8,1530,545,2,0.9,0.8,+1.1,10,6,7,3,18,Matches
1691,Lasse Rieß,de GER,GK,Mainz 05,de Bundesliga,24-080,2001,1.2,30,40,75.0,725,545,0,0.0,0.0,0.0,0,1,0,0,0,Matches
1692,Chris Rigg,eng ENG,MF,Sunderland,eng Premier League,18-119,2007,1.1,18,24,75.0,301,52,0,0.0,0.0,0.0,1,0,1,0,1,Matches
1693,Hugo Rincón,es ESP,"DF,MF",Girona,es La Liga,22-261,2003,4.6,160,194,82.5,2215,621,0,0.7,0.3,-0.7,5,7,4,1,10,Matches
1694,Luis Rioja,es ESP,"MF,FW",Valencia,es La Liga,31-364,1993,6.6,160,221,72.4,2882,879,3,1.4,1.1,+1.6,9,9,8,3,24,Matches
1695,Rodrigo Riquelme,es ESP,"FW,MF",Betis,es La Liga,25-196,2000,4.3,143,180,79.4,2044,539,1,1.4,0.9,-0.4,8,14,5,0,16,Matches
1696,Robin Risser,fr FRA,GK,Lens,fr Ligue 1,20-317,2004,7.0,175,234,74.8,4968,3311,0,0.0,0.0,0.0,1,3,0,0,0,Matches
1697,Mihailo Ristić,rs SRB,"DF,MF",Celta Vigo,es La Liga,29-349,1995,2.1,96,115,83.5,1657,370,0,0.0,0.0,0.0,1,9,0,0,6,Matches
1698,Lars Ritzka,de GER,DF,St. Pauli,de Bundesliga,27-161,1998,1.9,86,108,79.6,1662,549,0,0.0,0.0,0.0,0,2,0,0,5,Matches
1699,Sergi Roberto,es ESP,MF,Como,it Serie A,33-250,1992,2.0,130,144,90.3,1855,346,0,0.1,0.1,-0.1,4,1,3,2,6,Matches
1700,Patrick Roberts,eng ENG,"MF,FW",Sunderland,eng Premier League,28-252,1997,0.3,17,21,81.0,192,50,0,0.0,0.0,0.0,0,3,0,0,1,Matches
1701,Andrew Robertson,sct SCO,DF,Liverpool,eng Premier League,31-218,1994,1.3,73,94,77.7,1237,462,0,0.3,0.4,-0.3,5,11,5,4,10,Matches
1702,Antonee Robinson,us USA,DF,Fulham,eng Premier League,28-068,1997,0.7,50,64,78.1,858,317,0,0.0,0.1,0.0,1,3,2,1,5,Matches
1703,Joel Roca,es ESP,"FW,MF",Girona,es La Liga,20-130,2005,4.1,76,100,76.0,1151,156,0,0.1,0.2,-0.1,2,3,5,0,7,Matches
1704,Marc Roca,es ESP,MF,Betis,es La Liga,28-323,1996,2.0,96,111,86.5,1443,325,0,0.1,0.1,-0.1,3,8,1,0,9,Matches
1705,Joe Rodon,wls WAL,DF,Leeds United,eng Premier League,27-358,1997,7.0,309,341,90.6,5900,1845,0,0.0,0.0,0.0,0,12,0,0,26,Matches
1706,Rodri,es ESP,MF,Manchester City,eng Premier League,29-115,1996,3.2,209,241,86.7,3518,989,0,0.1,0.2,-0.1,3,19,1,0,19,Matches
1707,Álvaro Rodríguez,uy URU,FW,Elche,es La Liga,21-093,2004,4.9,76,108,70.4,1023,222,2,0.8,0.2,+1.2,5,5,2,0,6,Matches
1708,Damián Rodríguez,es ESP,MF,Celta Vigo,es La Liga,22-212,2003,1.0,85,93,91.4,1502,353,0,0.1,0.1,-0.1,2,8,0,0,11,Matches
1709,Dani Rodríguez,es ESP,MF,Mallorca,es La Liga,37-131,1988,0.8,15,23,65.2,211,53,0,0.0,0.0,0.0,1,2,0,0,1,Matches
1710,Guido Rodríguez,ar ARG,MF,West Ham,eng Premier League,31-186,1994,0.8,28,34,82.4,419,106,0,0.0,0.0,0.0,0,2,1,0,4,Matches
1711,Javi Rodríguez,es ESP,DF,Celta Vigo,es La Liga,22-111,2003,5.4,416,453,91.8,6878,1711,0,0.1,0.2,-0.1,3,38,5,0,35,Matches
1712,Jesus Rodríguez,es ESP,FW,Como,it Serie A,19-328,2005,4.3,90,118,76.3,1262,427,1,0.8,0.7,+0.2,9,7,4,0,15,Matches
1713,Ricardo Rodríguez,ch SUI,DF,Betis,es La Liga,33-051,1992,4.2,177,208,85.1,2689,1284,1,0.4,0.2,+0.6,4,9,4,3,13,Matches
1714,Rodrygo,br BRA,FW,Real Madrid,es La Liga,24-279,2001,1.5,97,111,87.4,1116,215,0,0.4,0.4,-0.4,2,7,2,0,7,Matches
1715,Robin Roefs,nl NED,GK,Sunderland,eng Premier League,22-271,2003,7.0,182,272,66.9,5195,3570,0,0.2,0.0,-0.2,2,10,1,0,0,Matches
1716,Morgan Rogers,eng ENG,"FW,MF",Aston Villa,eng Premier League,23-081,2002,6.9,134,187,71.7,2034,613,2,1.0,0.6,+1.0,7,9,6,0,22,Matches
1717,Merlin Röhl,de GER,MF,Everton,eng Premier League,23-102,2002,0.3,7,10,70.0,98,39,0,0.1,0.0,-0.1,1,2,0,0,1,Matches
1718,Merlin Röhl,de GER,"FW,MF",Freiburg,de Bundesliga,23-102,2002,0.7,25,29,86.2,366,44,0,0.0,0.0,0.0,0,0,1,0,1,Matches
1719,Filippo Romagna,it ITA,DF,Sassuolo,it Serie A,28-142,1997,1.0,52,56,92.9,998,178,0,0.0,0.0,0.0,0,1,0,0,0,Matches
1720,Alessio Romagnoli,it ITA,DF,Lazio,it Serie A,30-276,1995,4.0,165,181,91.2,2969,1047,0,0.0,0.2,0.0,0,6,0,0,5,Matches
1721,Leo Román,es ESP,GK,Mallorca,es La Liga,25-101,2000,8.0,177,271,65.3,5532,4499,0,0.0,0.0,0.0,0,3,0,0,1,Matches
1722,Miguel Román,es ESP,MF,Celta Vigo,es La Liga,22-293,2002,1.8,79,89,88.8,1442,360,0,0.0,0.0,0.0,1,15,0,0,12,Matches
1723,Carlos Romero,es ESP,DF,Espanyol,es La Liga,23-351,2001,7.9,240,302,79.5,4210,1689,1,1.1,1.2,-0.1,7,26,7,4,22,Matches
1724,Cristian Romero,ar ARG,DF,Tottenham,eng Premier League,27-171,1998,7.0,382,427,89.5,7401,2753,1,0.2,0.2,+0.8,2,27,3,0,32,Matches
1725,Isaac Romero,es ESP,FW,Sevilla,es La Liga,25-150,2000,4.6,69,98,70.4,1050,166,0,0.2,0.2,-0.2,3,5,1,0,7,Matches
1726,Iván Romero,es ESP,FW,Levante,es La Liga,24-188,2001,6.7,82,126,65.1,1156,226,0,0.9,0.7,-0.9,8,4,3,1,9,Matches
1727,Rômulo,br BRA,FW,RB Leipzig,de Bundesliga,23-249,2002,5.3,78,114,68.4,1060,276,1,0.4,0.2,+0.6,3,5,5,0,12,Matches
1728,Salomón Rondón,ve VEN,FW,Oviedo,es La Liga,36-029,1989,4.6,60,97,61.9,867,196,0,0.2,0.1,-0.2,5,7,0,0,7,Matches
1729,Valentin Rongier,fr FRA,MF,Rennes,fr Ligue 1,30-312,1994,5.5,317,358,88.5,4979,1280,0,0.2,0.3,-0.2,4,45,2,0,39,Matches
1730,Marten de Roon,nl NED,MF,Atalanta,it Serie A,34-200,1991,4.7,268,308,87.0,4943,1474,0,0.2,0.4,-0.2,3,31,5,1,30,Matches
1731,Pablo Rosario,do DOM,MF,Nice,fr Ligue 1,28-281,1997,0.3,15,17,88.2,197,89,0,0.1,0.0,-0.1,1,2,0,0,2,Matches
1732,Max Rosenfelder,de GER,DF,Freiburg,de Bundesliga,22-247,2003,0.1,1,3,33.3,35,32,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1733,Valentin Rosier,fr FRA,"DF,MF",Osasuna,es La Liga,29-057,1996,6.3,233,311,74.9,3373,1106,1,0.6,0.7,+0.4,4,14,5,3,15,Matches
1734,Tom Rothe,de GER,DF,Union Berlin,de Bundesliga,20-351,2004,3.2,83,116,71.6,1475,481,0,0.0,0.0,0.0,1,8,0,0,8,Matches
1735,Anthony Rouault,fr FRA,DF,Rennes,fr Ligue 1,24-139,2001,6.0,367,406,90.4,6860,2928,0,0.1,0.2,-0.1,3,47,1,0,49,Matches
1736,Nicolò Rovella,it ITA,MF,Lazio,it Serie A,23-315,2001,2.2,198,218,90.8,3427,1083,1,1.6,0.9,-0.6,9,26,3,0,16,Matches
1737,Jonathan Rowe,eng ENG,"FW,MF",Bologna,it Serie A,22-168,2003,1.3,45,54,83.3,753,153,0,0.0,0.2,0.0,0,5,5,1,9,Matches
1738,Jonathan Rowe,eng ENG,FW,Marseille,fr Ligue 1,22-168,2003,0.7,20,29,69.0,247,54,0,0.0,0.0,0.0,0,0,2,0,2,Matches
1739,Amir Rrahmani,xk KVX,DF,Napoli,it Serie A,31-233,1994,2.0,191,209,91.4,3631,1340,0,0.1,0.1,-0.1,2,11,2,0,25,Matches
1740,Rubén,es ESP,DF,Espanyol,es La Liga,24-253,2001,0.6,33,45,73.3,571,248,0,0.0,0.1,0.0,1,5,2,0,9,Matches
1741,Antonio Rüdiger,de GER,DF,Real Madrid,es La Liga,32-226,1993,1.0,68,71,95.8,1229,343,0,0.0,0.0,0.0,0,3,0,0,4,Matches
1742,Javier Rueda Garcia,es ESP,"DF,MF",Celta Vigo,es La Liga,23-160,2002,3.8,147,199,73.9,2708,785,2,0.9,0.9,+1.1,3,9,2,0,11,Matches
1743,Daniele Rugani,it ITA,DF,Juventus,it Serie A,31-078,1994,0.9,52,57,91.2,1077,370,0,0.0,0.0,0.0,0,1,0,0,0,Matches
1744,Matteo Ruggeri,it ITA,DF,Atlético Madrid,es La Liga,23-096,2002,3.2,178,212,84.0,2905,800,0,0.1,0.4,-0.1,1,12,5,3,20,Matches
1745,Aitor Ruibal,es ESP,FW,Betis,es La Liga,29-207,1996,2.9,75,94,79.8,998,308,0,0.2,0.5,-0.2,3,4,6,2,11,Matches
1746,Fabián Ruiz Peña,es ESP,MF,Paris S-G,fr Ligue 1,29-195,1996,3.9,382,418,91.4,6054,1888,1,0.3,0.5,+0.7,4,55,8,0,40,Matches
1747,Gerónimo Rulli,ar ARG,GK,Marseille,fr Ligue 1,33-148,1992,6.0,158,205,77.1,4155,2896,0,0.0,0.0,0.0,0,4,0,0,0,Matches
1748,Georginio Rutter,fr FRA,"FW,MF",Brighton,eng Premier League,23-178,2002,4.1,46,71,64.8,912,315,1,1.2,0.5,-0.2,5,9,4,0,15,Matches
1749,Mathew Ryan,au AUS,GK,Levante,es La Liga,33-190,1992,6.0,140,199,70.4,4330,3127,0,0.0,0.0,0.0,0,2,0,0,0,Matches
1750,Julian Ryerson,no NOR,"DF,MF",Dortmund,de Bundesliga,27-332,1997,2.6,195,230,84.8,3302,963,2,1.0,0.9,+1.0,6,22,8,3,24,Matches
1751,Frederik Rønnow,dk DEN,GK,Union Berlin,de Bundesliga,33-072,1992,6.0,110,200,55.0,3678,2831,0,0.0,0.0,0.0,0,8,0,0,0,Matches
1752,Alexander Røssing-Lelesiit,no NOR,"FW,MF",Hamburger SV,de Bundesliga,18-268,2007,2.2,31,37,83.8,504,111,0,0.2,0.2,-0.2,1,0,1,1,1,Matches
1753,José Sá,pt POR,GK,Wolves,eng Premier League,32-271,1993,4.0,89,131,67.9,2683,2098,0,0.1,0.0,-0.1,1,3,1,0,0,Matches
1754,Elias Saad,tn TUN,"MF,FW",Augsburg,de Bundesliga,25-292,1999,3.6,59,85,69.4,756,147,0,0.2,0.1,-0.2,3,0,1,0,5,Matches
1755,Stefano Sabelli,it ITA,DF,Genoa,it Serie A,32-275,1993,1.5,32,56,57.1,599,293,0,0.0,0.0,0.0,0,4,0,0,2,Matches
1756,Marcel Sabitzer,at AUT,MF,Dortmund,de Bundesliga,31-212,1994,4.8,178,209,85.2,2845,884,1,0.2,0.5,+0.8,4,23,5,4,32,Matches
1757,Noah Sadiki,cd COD,MF,Sunderland,eng Premier League,20-302,2004,6.9,223,266,83.8,3426,831,0,0.1,0.3,-0.1,3,15,4,2,19,Matches
1758,Umar Sadiq,ng NGA,FW,Real Sociedad,es La Liga,28-255,1997,0.2,3,4,75.0,36,12,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1759,Alexis Saelemaekers,be BEL,"DF,MF",Milan,it Serie A,26-110,1999,5.6,230,284,81.0,3644,794,1,0.7,0.8,+0.3,10,9,7,3,16,Matches
1760,Emir Sahiti,xk KVX,FW,Hamburger SV,de Bundesliga,26-320,1998,1.3,23,33,69.7,366,38,0,0.0,0.0,0.0,1,2,1,0,1,Matches
1761,Osame Sahraoui,ma MAR,"FW,MF",Lille,fr Ligue 1,24-126,2001,1.1,42,60,70.0,603,141,1,0.3,0.5,+0.7,4,4,4,0,9,Matches
1762,Wesley Saïd,fr FRA,MF,Lens,fr Ligue 1,30-179,1995,5.4,104,135,77.0,1668,540,2,2.1,1.2,-0.1,8,12,7,0,21,Matches
1763,Bukayo Saka,eng ENG,FW,Arsenal,eng Premier League,24-040,2001,3.8,99,134,73.9,1694,352,0,0.8,1.5,-0.8,7,0,5,0,6,Matches
1764,Mathis Saka,fr FRA,MF,Toulouse,fr Ligue 1,19-025,2006,0.1,2,5,40.0,38,21,0,0.0,0.0,0.0,0,1,0,0,0,Matches
1765,Álex Sala,es ESP,MF,Lecce,it Serie A,24-189,2001,1.2,32,38,84.2,456,103,0,0.0,0.2,0.0,0,4,2,2,4,Matches
1766,Ibrahim Salah,ma MAR,FW,Rennes,fr Ligue 1,24-046,2001,0.4,22,22,100.0,295,46,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1767,Mohamed Salah,eg EGY,FW,Liverpool,eng Premier League,33-122,1992,7.0,148,215,68.8,2151,607,2,1.2,1.0,+0.8,11,4,13,3,22,Matches
1768,Jan Salas,es ESP,MF,Mallorca,es La Liga,20-066,2005,0.2,6,10,60.0,183,92,0,0.0,0.0,0.0,0,3,1,0,4,Matches
1769,Kike Salas,es ESP,DF,Sevilla,es La Liga,23-175,2002,4.0,254,308,82.5,5575,1874,0,0.0,0.1,0.0,1,23,1,0,22,Matches
1770,Manolis Saliakas,gr GRE,DF,St. Pauli,de Bundesliga,29-033,1996,3.1,166,222,74.8,3015,930,1,0.1,0.4,+0.9,3,15,5,1,17,Matches
1771,William Saliba,fr FRA,DF,Arsenal,eng Premier League,24-205,2001,4.5,357,383,93.2,6152,1866,0,0.1,0.1,-0.1,1,15,1,0,16,Matches
1772,José Salinas,es ESP,"FW,DF",Espanyol,es La Liga,25-015,2000,0.2,4,11,36.4,67,28,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1773,Mohammed Salisu,gh GHA,DF,Monaco,fr Ligue 1,26-181,1999,2.0,172,190,90.5,3008,1249,0,0.0,0.1,0.0,0,17,0,0,17,Matches
1774,Lazar Samardzic,rs SRB,MF,Atalanta,it Serie A,23-233,2002,2.8,106,135,78.5,1821,495,1,0.9,0.7,+0.1,8,10,7,1,19,Matches
1775,Mbwana Samatta,tz TAN,FW,Le Havre,fr Ligue 1,32-296,1992,4.6,57,81,70.4,828,169,0,0.2,0.3,-0.2,4,3,2,0,7,Matches
1776,Mama Samba Baldé,gw GNB,FW,Brest,fr Ligue 1,29-343,1995,3.2,44,62,71.0,550,76,1,0.5,0.5,+0.5,4,1,1,0,1,Matches
1777,Brice Samba,fr FRA,GK,Rennes,fr Ligue 1,31-173,1994,7.0,259,329,78.7,6684,4221,0,0.0,0.0,0.0,0,3,0,0,0,Matches
1778,Albert Sambi Lokonga,be BEL,MF,Hamburger SV,de Bundesliga,25-358,1999,1.0,35,41,85.4,591,107,0,0.2,0.2,-0.2,2,3,0,0,5,Matches
1779,Antonio Sanabria,py PAR,FW,Cremonese,it Serie A,29-225,1996,3.7,33,42,78.6,396,81,1,1.0,0.0,0.0,1,2,0,0,4,Matches
1780,Oihan Sancet,es ESP,MF,Athletic Club,es La Liga,25-173,2000,4.8,122,145,84.1,1872,382,0,0.4,0.2,-0.4,8,14,4,0,19,Matches
1781,Alexis Sánchez,cl CHI,"FW,MF",Sevilla,es La Liga,36-300,1988,3.6,79,108,73.1,1242,498,1,0.4,0.5,+0.6,4,9,7,1,17,Matches
1782,Antonio Sánchez,es ESP,"MF,DF",Mallorca,es La Liga,28-287,1997,3.0,86,102,84.3,1461,458,0,0.0,0.1,0.0,0,8,1,0,10,Matches
1783,Juanlu Sánchez,es ESP,"DF,FW",Sevilla,es La Liga,22-061,2003,4.4,170,223,76.2,2631,800,1,0.2,0.7,+0.8,4,8,3,2,12,Matches
1784,Borja Sánchez Laborde,es ESP,MF,Oviedo,es La Liga,29-231,1996,0.2,11,13,84.6,253,63,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1785,Manu Sánchez,es ESP,DF,Levante,es La Liga,25-052,2000,6.6,160,216,74.1,2696,853,1,0.9,0.3,+0.1,7,5,6,3,16,Matches
1786,Robert Sánchez,es ESP,GK,Chelsea,eng Premier League,27-331,1997,6.0,164,246,66.7,4247,2947,0,0.1,0.0,-0.1,2,6,0,0,0,Matches
1787,Jadon Sancho,eng ENG,FW,Aston Villa,eng Premier League,25-204,2000,0.1,15,18,83.3,220,75,0,0.0,0.0,0.0,0,0,3,0,3,Matches
1788,Álex Sancris,es ESP,"FW,MF",Getafe,es La Liga,28-270,1997,2.0,38,64,59.4,604,139,0,0.2,0.3,-0.2,2,0,1,0,3,Matches
1789,Philipp Sander,de GER,MF,Gladbach,de Bundesliga,27-236,1998,3.8,196,221,88.7,3604,986,0,0.1,0.3,-0.1,1,20,1,1,19,Matches
1790,James Sands,us USA,MF,St. Pauli,de Bundesliga,25-101,2000,5.7,201,257,78.2,3086,927,0,0.3,0.3,-0.3,2,22,5,2,26,Matches
1791,Ibou Sané,sn SEN,"FW,MF",Metz,fr Ligue 1,20-201,2005,1.8,38,47,80.9,610,123,0,0.0,0.1,0.0,0,2,1,0,9,Matches
1792,Sadibou Sané,sn SEN,DF,Metz,fr Ligue 1,21-127,2004,3.9,213,236,90.3,4188,1402,0,0.0,0.0,0.0,0,3,0,0,5,Matches
1793,Arouna Sangante,sn SEN,DF,Le Havre,fr Ligue 1,23-186,2002,5.8,345,389,88.7,6773,2145,0,0.1,0.4,-0.1,2,20,0,0,24,Matches
1794,Ibrahim Sangaré,ci CIV,MF,Nott'ham Forest,eng Premier League,27-317,1997,3.9,206,231,89.2,3477,1085,0,0.0,0.1,0.0,0,25,1,0,22,Matches
1795,Mamadou Sangare,ml MLI,MF,Lens,fr Ligue 1,23-111,2002,5.3,211,252,83.7,3540,956,0,0.3,0.2,-0.3,5,19,1,0,26,Matches
1796,Nhoa Sangui,fr FRA,DF,Paris FC,fr Ligue 1,19-230,2006,3.2,152,175,86.9,2269,661,0,0.7,0.4,-0.7,5,6,5,3,11,Matches
1797,Maroan Sannadi,ma MAR,FW,Athletic Club,es La Liga,24-256,2001,2.5,42,60,70.0,580,96,0,0.6,0.1,-0.6,2,4,0,0,4,Matches
1798,Kaishu Sano,jp JPN,MF,Mainz 05,de Bundesliga,24-289,2000,6.0,194,241,80.5,3075,1091,1,1.1,0.9,-0.1,5,24,7,0,38,Matches
1799,Morgan Sanson,fr FRA,MF,Nice,fr Ligue 1,31-058,1994,1.0,34,43,79.1,507,117,0,0.0,0.1,0.0,1,2,1,0,3,Matches
1800,Baptiste Santamaria,fr FRA,MF,Valencia,es La Liga,30-220,1995,5.8,217,271,80.1,3686,1257,1,1.0,0.6,0.0,3,26,2,0,25,Matches
1801,Yellu Santiago,es ESP,MF,Hellas Verona,it Serie A,21-143,2004,0.0,2,4,50.0,32,26,0,0.0,0.0,0.0,0,1,0,0,0,Matches
1802,Andrey Santos,br BRA,MF,Chelsea,eng Premier League,21-165,2004,1.9,87,103,84.5,1173,361,0,0.1,0.0,-0.1,3,13,1,0,12,Matches
1803,Kauã Santos,br BRA,GK,Eint Frankfurt,de Bundesliga,22-187,2003,3.0,81,122,66.4,1718,1075,0,0.0,0.0,0.0,0,0,0,0,1,Matches
1804,Tiago Santos,pt POR,DF,Lille,fr Ligue 1,23-084,2002,1.2,30,45,66.7,510,248,0,0.0,0.0,0.0,1,4,0,0,2,Matches
1805,Jeremy Sarmiento,ec ECU,MF,Cremonese,it Serie A,23-121,2002,0.4,19,21,90.5,261,48,0,0.1,0.1,-0.1,2,1,0,0,1,Matches
1806,Amin Sarr,se SWE,FW,Hellas Verona,it Serie A,24-218,2001,2.4,34,48,70.8,375,79,0,0.3,0.2,-0.3,4,4,1,1,3,Matches
1807,Ismaila Sarr,sn SEN,"MF,FW",Crystal Palace,eng Premier League,27-232,1998,4.8,70,95,73.7,1134,383,1,0.5,0.3,+0.5,5,7,6,0,17,Matches
1808,Malang Sarr,fr FRA,DF,Lens,fr Ligue 1,26-265,1999,7.0,267,310,86.1,5423,1819,0,0.0,0.1,0.0,0,21,0,0,21,Matches
1809,Mamadou Sarr,fr FRA,DF,Strasbourg,fr Ligue 1,20-047,2005,6.0,349,373,93.6,6575,2415,0,0.1,0.1,-0.1,1,18,0,0,12,Matches
1810,Martin Satriano,uy URU,FW,Lyon,fr Ligue 1,24-237,2001,1.9,33,37,89.2,496,74,1,0.5,0.1,+0.5,3,1,2,1,4,Matches
1811,Mario Sauer,sk SVK,MF,Toulouse,fr Ligue 1,21-153,2004,3.8,101,123,82.1,1789,482,0,0.0,0.3,0.0,1,10,1,0,13,Matches
1812,Razvan Sava,ro ROU,GK,Udinese,it Serie A,23-116,2002,6.0,135,172,78.5,3268,2506,0,0.0,0.0,0.0,0,1,0,0,0,Matches
1813,Sávio,br BRA,MF,Manchester City,eng Premier League,21-188,2004,1.9,73,85,85.9,1041,192,0,0.0,0.1,0.0,0,2,2,0,4,Matches
1814,Nicolò Savona,it ITA,"DF,MF",Nott'ham Forest,eng Premier League,22-210,2003,1.6,54,71,76.1,751,250,0,0.0,0.0,0.0,1,4,1,0,4,Matches
1815,Joe Scally,us USA,DF,Gladbach,de Bundesliga,22-288,2002,4.9,170,207,82.1,2804,780,2,0.7,0.8,+1.3,4,12,3,2,14,Matches
1816,Giorgio Scalvini,it ITA,DF,Atalanta,it Serie A,21-308,2003,2.9,168,197,85.3,2492,941,0,0.1,0.2,-0.1,1,9,1,0,19,Matches
1817,Gianluca Scamacca,it ITA,FW,Atalanta,it Serie A,26-287,1999,1.5,31,41,75.6,496,53,0,0.2,0.1,-0.2,1,2,1,0,3,Matches
1818,Kevin Schade,de GER,FW,Brentford,eng Premier League,23-322,2001,6.4,58,99,58.6,961,255,0,0.6,0.4,-0.6,5,3,1,1,2,Matches
1819,András Schäfer,hu HUN,MF,Union Berlin,de Bundesliga,26-185,1999,2.1,37,54,68.5,490,76,0,0.0,0.0,0.0,0,1,0,0,4,Matches
1820,Fabian Schär,ch SUI,DF,Newcastle Utd,eng Premier League,33-299,1991,3.9,184,225,81.8,4201,1793,0,0.1,0.1,-0.1,2,18,1,0,13,Matches
1821,Derry Scherhant,de GER,"FW,MF",Freiburg,de Bundesliga,22-339,2002,1.3,19,34,55.9,267,80,0,0.1,0.1,-0.1,2,0,1,0,2,Matches
1822,Patrik Schick,cz CZE,FW,Leverkusen,de Bundesliga,29-264,1996,4.7,53,71,74.6,760,130,1,0.3,0.6,+0.7,2,1,1,0,5,Matches
1823,Stefan Schimmer,de GER,"FW,MF",Heidenheim,de Bundesliga,31-170,1994,0.4,2,9,22.2,49,12,0,0.0,0.0,0.0,0,0,1,0,1,Matches
1824,Xaver Schlager,at AUT,MF,RB Leipzig,de Bundesliga,28-017,1997,2.1,98,108,90.7,1511,479,0,0.3,0.5,-0.3,4,9,6,1,16,Matches
