Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Comp,Unnamed: 6_level_0_Age,Unnamed: 7_level_0_Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Unnamed: 37_level_0_Matches
2024,Pascal Struijk,nl NED,DF,Leeds United,eng Premier League,26-107,1999,10,9,819,9.1,0,0,0,0,0,0,2,0,0.9,0.9,0.1,0.9,3,29,3,0.00,0.00,0.00,0.00,0.00,0.10,0.01,0.10,0.10,0.10,Matches
2025,Cristhian Stuani,uy URU,FW,Girona,es La Liga,39-045,1986,9,1,203,2.3,3,0,3,0,3,3,2,0,2.7,0.5,0.0,0.5,0,1,3,1.33,0.00,1.33,0.00,0.00,1.19,0.00,1.19,0.20,0.20,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
2026,Nikola Štulić,rs SRB,FW,Lecce,it Serie A,24-079,2001,11,8,693,7.7,0,0,0,0,0,0,1,0,0.5,0.5,0.5,1.0,3,9,34,0.00,0.00,0.00,0.00,0.00,0.07,0.06,0.14,0.07,0.14,Matches
2027,Denis Suárez,es ESP,MF,Alavés,es La Liga,31-324,1994,11,5,494,5.5,1,0,1,1,0,0,3,0,0.7,0.7,0.5,1.2,11,34,10,0.18,0.00,0.18,0.18,0.18,0.13,0.09,0.22,0.13,0.22,Matches
2028,Gabriel Suazo,cl CHI,"DF,MF",Sevilla,es La Liga,28-109,1997,11,10,930,10.3,0,2,2,0,0,0,3,0,0.3,0.3,1.2,1.5,14,41,55,0.00,0.19,0.19,0.00,0.19,0.03,0.11,0.14,0.03,0.14,Matches
2029,Luka Sučić,hr CRO,MF,Real Sociedad,es La Liga,23-079,2002,5,1,133,1.5,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.4,4,8,5,0.00,0.00,0.00,0.00,0.00,0.16,0.08,0.24,0.16,0.24,Matches
2030,Petar Sucic,hr CRO,MF,Inter,it Serie A,22-032,2003,11,7,629,7.0,1,2,3,1,0,0,3,0,0.5,0.5,0.8,1.3,20,61,43,0.14,0.29,0.43,0.14,0.43,0.07,0.12,0.19,0.07,0.19,Matches
2031,Yukinari Sugawara,jp JPN,DF,Werder Bremen,de Bundesliga,25-151,2000,10,10,881,9.8,0,3,3,0,0,0,0,0,1.1,1.1,0.7,1.9,20,51,60,0.00,0.31,0.31,0.00,0.31,0.12,0.07,0.19,0.12,0.19,Matches
2032,Pavel Šulc,cz CZE,"FW,MF",Lyon,fr Ligue 1,24-332,2000,12,5,539,6.0,5,1,6,5,0,0,2,0,3.7,3.7,1.4,5.2,12,16,23,0.83,0.17,1.00,0.83,1.00,0.62,0.24,0.86,0.62,0.86,Matches
2033,Niklas Süle,de GER,DF,Dortmund,de Bundesliga,30-084,1995,1,1,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2034,Ibrahim Sulemana,gh GHA,MF,Bologna,it Serie A,22-188,2003,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2035,Kamaldeen Sulemana,gh GHA,MF,Atalanta,it Serie A,23-284,2002,10,6,486,5.4,2,1,3,2,0,0,2,0,0.9,0.9,0.9,1.8,19,24,45,0.37,0.19,0.56,0.37,0.56,0.16,0.17,0.33,0.16,0.33,Matches
2036,Crysencio Summerville,nl NED,"FW,MF",West Ham,eng Premier League,24-027,2001,9,8,640,7.1,0,1,1,0,0,0,3,0,1.0,1.0,0.3,1.2,16,20,43,0.00,0.14,0.14,0.00,0.14,0.13,0.04,0.17,0.13,0.17,Matches
2037,Yuito Suzuki,jp JPN,"MF,FW",Freiburg,de Bundesliga,24-032,2001,6,4,355,3.9,2,0,2,2,0,0,0,0,1.2,1.2,0.3,1.5,9,6,15,0.51,0.00,0.51,0.51,0.51,0.30,0.08,0.38,0.30,0.38,Matches
2038,Zion Suzuki,jp JPN,GK,Parma,it Serie A,23-097,2002,11,11,990,11.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2039,Mattias Svanberg,se SWE,"MF,FW",Wolfsburg,de Bundesliga,26-325,1999,10,5,471,5.2,2,1,3,2,0,0,3,1,1.8,1.8,0.9,2.7,6,24,18,0.38,0.19,0.57,0.38,0.57,0.34,0.17,0.51,0.34,0.51,Matches
2040,Daniel Svensson,se SWE,"DF,MF",Dortmund,de Bundesliga,23-287,2002,11,9,851,9.5,1,0,1,1,0,0,0,0,0.7,0.7,1.0,1.7,18,33,67,0.11,0.00,0.11,0.11,0.11,0.07,0.11,0.18,0.07,0.18,Matches
2041,Mile Svilar,rs SRB,GK,Roma,it Serie A,26-091,1999,12,12,1080,12.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2042,Williot Swedberg,se SWE,"MF,FW",Celta Vigo,es La Liga,21-298,2004,6,3,236,2.6,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,2,4,17,0.00,0.00,0.00,0.00,0.00,0.09,0.03,0.12,0.09,0.12,Matches
2043,Lamine Sy,mr MTN,DF,Auxerre,fr Ligue 1,23-108,2002,5,1,131,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.4,7,9,7,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.31,0.00,0.31,Matches
2044,Fodé Sylla,fr FRA,MF,Lens,fr Ligue 1,19-224,2006,2,1,63,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2045,Wojciech Szczęsny,pl POL,GK,Barcelona,es La Liga,35-222,1990,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2046,Dominik Szoboszlai,hu HUN,"MF,DF",Liverpool,eng Premier League,25-032,2000,12,12,1080,12.0,1,1,2,1,0,0,4,0,1.4,1.4,1.8,3.2,35,104,52,0.08,0.08,0.17,0.08,0.17,0.12,0.15,0.27,0.12,0.27,Matches
2047,Alexander Sørloth,no NOR,FW,Atlético Madrid,es La Liga,29-356,1995,12,5,523,5.8,2,0,2,2,0,0,2,1,1.8,1.8,0.4,2.2,12,5,36,0.34,0.00,0.34,0.34,0.34,0.32,0.07,0.39,0.32,0.39,Matches
2048,Musa Al-Taamari,jo JOR,"DF,FW",Rennes,fr Ligue 1,28-169,1997,12,6,656,7.3,1,2,3,1,0,0,2,0,1.6,1.6,1.7,3.3,32,10,60,0.14,0.27,0.41,0.14,0.41,0.22,0.23,0.45,0.22,0.45,Matches
2049,Haris Tabakovic,ba BIH,FW,Gladbach,de Bundesliga,31-159,1994,10,7,642,7.1,7,3,10,7,0,1,0,0,5.7,4.9,0.6,5.6,2,6,26,0.98,0.42,1.40,0.98,1.40,0.80,0.09,0.89,0.69,0.78,Matches
2050,Nicolás Tagliafico,ar ARG,DF,Lyon,fr Ligue 1,33-087,1992,10,6,640,7.1,0,1,1,0,0,0,3,1,1.1,1.1,0.4,1.5,10,23,15,0.00,0.14,0.14,0.00,0.14,0.15,0.06,0.22,0.15,0.22,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
2051,Jonathan Tah,de GER,DF,Bayern Munich,de Bundesliga,29-288,1996,10,10,877,9.7,1,0,1,1,0,0,1,0,0.2,0.2,0.1,0.3,5,39,1,0.10,0.00,0.10,0.10,0.10,0.02,0.01,0.03,0.02,0.03,Matches
2052,Chemsdine Talbi,ma MAR,"FW,MF",Sunderland,eng Premier League,20-201,2005,12,6,618,6.9,1,1,2,1,0,0,0,0,1.0,1.0,0.3,1.3,11,5,38,0.15,0.15,0.29,0.15,0.29,0.15,0.04,0.18,0.15,0.18,Matches
2053,Montassar Talbi,tn TUN,DF,Lorient,fr Ligue 1,27-184,1998,13,13,1170,13.0,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,10,28,6,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
2054,Adrien Tameze,cm CMR,"DF,MF",Torino,it Serie A,31-295,1994,12,5,541,6.0,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.4,5,23,7,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06,Matches
2055,Ao Tanaka,jp JPN,MF,Leeds United,eng Premier League,27-077,1998,9,4,371,4.1,0,0,0,0,0,0,1,0,0.2,0.2,0.3,0.5,3,23,7,0.00,0.00,0.00,0.00,0.00,0.04,0.07,0.11,0.04,0.11,Matches
2056,Axel Tapé,fr FRA,DF,Leverkusen,de Bundesliga,18-108,2007,4,2,163,1.8,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,3,2,5,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12,Matches
2057,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,26-297,1999,11,11,955,10.6,3,2,5,3,0,0,1,0,0.9,0.9,0.4,1.2,4,40,5,0.28,0.19,0.47,0.28,0.47,0.08,0.04,0.12,0.08,0.12,Matches
2058,James Tarkowski,eng ENG,DF,Everton,eng Premier League,33-007,1992,12,12,1080,12.0,0,0,0,0,0,0,2,0,0.6,0.6,0.5,1.1,6,33,4,0.00,0.00,0.00,0.00,0.00,0.05,0.04,0.09,0.05,0.09,Matches
2059,César Tárrega,es ESP,DF,Valencia,es La Liga,23-273,2002,13,13,1170,13.0,0,0,0,0,0,0,4,0,0.2,0.2,0.1,0.2,6,27,1,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
2060,Tylel Tati,fr FRA,DF,Nantes,fr Ligue 1,17-311,2008,12,12,1055,11.7,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,5,19,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2061,Nuno Tavares,pt POR,DF,Lazio,it Serie A,25-304,2000,7,6,461,5.1,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.5,23,26,17,0.00,0.00,0.00,0.00,0.00,0.04,0.05,0.10,0.04,0.10,Matches
2062,Marcus Tavernier,eng ENG,"MF,FW",Bournemouth,eng Premier League,26-249,1999,12,11,946,10.5,3,1,4,2,1,1,0,0,2.5,1.7,1.7,3.4,34,47,71,0.29,0.10,0.38,0.19,0.29,0.24,0.16,0.40,0.16,0.32,Matches
2063,Loum Tchaouna,fr FRA,"MF,FW",Burnley,eng Premier League,22-079,2003,11,6,515,5.7,1,0,1,1,0,0,1,0,0.4,0.4,0.2,0.6,8,15,21,0.17,0.00,0.17,0.17,0.17,0.08,0.04,0.11,0.08,0.11,Matches
2064,Jackson Tchatchoua,cm CMR,"DF,MF",Wolves,eng Premier League,24-073,2001,11,5,612,6.8,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.4,12,7,41,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06,Matches
2065,Aurélien Tchouaméni,fr FRA,MF,Real Madrid,es La Liga,25-303,2000,11,10,874,9.7,0,0,0,0,0,0,4,0,1.1,1.1,0.5,1.6,10,57,9,0.00,0.00,0.00,0.00,0.00,0.11,0.05,0.16,0.11,0.16,Matches
2066,Mathys Tel,fr FRA,FW,Tottenham,eng Premier League,20-213,2005,8,3,251,2.8,2,0,2,2,0,0,0,0,0.5,0.5,0.0,0.5,4,3,14,0.72,0.00,0.72,0.72,0.72,0.18,0.00,0.18,0.18,0.18,Matches
2067,Nathan Tella,ng NGA,"MF,FW",Leverkusen,de Bundesliga,26-144,1999,4,3,256,2.8,0,1,1,0,0,0,1,0,0.5,0.5,0.7,1.2,7,9,11,0.00,0.35,0.35,0.00,0.35,0.16,0.25,0.41,0.16,0.41,Matches
2068,Nahuel Tenaglia,ar ARG,DF,Alavés,es La Liga,29-278,1996,12,12,1080,12.0,1,0,1,1,0,0,1,0,0.7,0.7,0.0,0.7,5,27,3,0.08,0.00,0.08,0.08,0.08,0.06,0.00,0.06,0.06,0.06,Matches
2069,Arnau Tenas,es ESP,GK,Villarreal,es La Liga,24-180,2001,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2070,Filippo Terracciano,it ITA,DF,Cremonese,it Serie A,22-291,2003,11,11,979,10.9,2,0,2,2,0,0,2,0,0.8,0.8,0.1,0.9,8,41,6,0.18,0.00,0.18,0.18,0.18,0.08,0.01,0.08,0.08,0.08,Matches
2071,Pietro Terracciano,it ITA,GK,Milan,it Serie A,35-263,1990,2,1,125,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2072,Ramón Terrats,es ESP,"MF,FW",Espanyol,es La Liga,25-039,2000,8,2,186,2.1,0,0,0,0,0,0,0,0,0.3,0.3,0.9,1.3,1,3,15,0.00,0.00,0.00,0.00,0.00,0.16,0.45,0.62,0.16,0.62,Matches
2073,Martin Terrier,fr FRA,"MF,FW",Leverkusen,de Bundesliga,28-267,1997,4,0,119,1.3,1,0,1,1,0,0,0,0,0.6,0.6,0.3,0.9,4,4,12,0.76,0.00,0.76,0.76,0.76,0.45,0.21,0.66,0.45,0.66,Matches
2074,Tanner Tessmann,us USA,MF,Lyon,fr Ligue 1,24-063,2001,13,11,949,10.5,1,0,1,1,0,0,0,0,1.0,1.0,1.5,2.5,7,49,16,0.09,0.00,0.09,0.09,0.09,0.09,0.15,0.24,0.09,0.24,Matches
2075,Kenny Tete,nl NED,DF,Fulham,eng Premier League,30-048,1995,9,9,809,9.0,0,0,0,0,0,0,1,0,0.2,0.2,0.3,0.4,10,38,14,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
2076,Jordan Teze,nl NED,"MF,DF",Monaco,fr Ligue 1,26-057,1999,12,11,953,10.6,0,0,0,0,0,0,3,0,0.2,0.2,1.8,2.0,17,62,30,0.00,0.00,0.00,0.00,0.00,0.02,0.17,0.19,0.02,0.19,Matches
2077,Florian Thauvin,fr FRA,MF,Lens,fr Ligue 1,32-304,1993,13,12,988,11.0,2,2,4,1,1,2,3,0,5.4,3.8,2.8,6.6,47,63,90,0.18,0.18,0.36,0.09,0.27,0.49,0.26,0.75,0.35,0.61,Matches
2078,Arthur Theate,be BEL,DF,Eint Frankfurt,de Bundesliga,25-185,2000,11,11,990,11.0,1,0,1,1,0,0,3,0,0.1,0.1,0.2,0.3,21,96,10,0.09,0.00,0.09,0.09,0.09,0.01,0.02,0.03,0.01,0.03,Matches
2079,Thiago,br BRA,FW,Brentford,eng Premier League,24-153,2001,12,12,1012,11.2,9,0,9,5,4,5,3,0,7.3,3.4,1.2,4.6,5,13,37,0.80,0.00,0.80,0.44,0.44,0.65,0.11,0.76,0.30,0.41,Matches
2080,Malick Thiaw,de GER,DF,Newcastle Utd,eng Premier League,24-110,2001,9,8,723,8.0,0,0,0,0,0,0,1,0,0.7,0.7,0.3,1.0,10,39,11,0.00,0.00,0.00,0.00,0.00,0.09,0.03,0.12,0.09,0.12,Matches
2081,Jan Thielmann,de GER,"FW,MF",Köln,de Bundesliga,23-184,2002,8,8,507,5.6,2,1,3,2,0,0,1,0,1.5,1.5,0.5,2.0,8,9,22,0.36,0.18,0.53,0.36,0.53,0.27,0.09,0.36,0.27,0.36,Matches
2082,Adrien Thomasson,fr FRA,MF,Lens,fr Ligue 1,31-351,1993,13,13,1163,12.9,1,4,5,1,0,0,5,0,2.5,2.5,3.0,5.4,8,48,42,0.08,0.31,0.39,0.08,0.39,0.19,0.23,0.42,0.19,0.42,Matches
2083,Morten Thorsby,no NOR,MF,Genoa,it Serie A,29-205,1996,7,4,385,4.3,1,1,2,1,0,0,0,0,0.8,0.8,0.6,1.3,3,7,14,0.23,0.23,0.47,0.23,0.47,0.18,0.13,0.31,0.18,0.31,Matches
2084,Kristian Thorstvedt,no NOR,MF,Sassuolo,it Serie A,26-258,1999,10,6,590,6.6,1,1,2,1,0,0,3,0,2.0,2.0,0.7,2.7,15,31,28,0.15,0.15,0.31,0.15,0.31,0.30,0.11,0.41,0.30,0.41,Matches
2085,Khéphren Thuram,fr FRA,MF,Juventus,it Serie A,24-245,2001,11,9,753,8.4,1,1,2,1,0,0,0,0,0.9,0.9,0.4,1.2,22,35,15,0.12,0.12,0.24,0.12,0.24,0.10,0.05,0.15,0.10,0.15,Matches
2086,Marcus Thuram,fr FRA,FW,Inter,it Serie A,28-112,1997,7,6,482,5.4,3,1,4,3,0,0,0,0,2.4,2.4,1.4,3.9,20,9,54,0.56,0.19,0.75,0.56,0.75,0.45,0.27,0.72,0.45,0.72,Matches
2087,Cheikh Tidiane Sabaly,sn SEN,"FW,MF",Metz,fr Ligue 1,26-267,1999,11,10,875,9.7,0,2,2,0,0,0,2,0,1.6,1.6,1.8,3.5,26,26,37,0.00,0.21,0.21,0.00,0.21,0.17,0.19,0.36,0.17,0.36,Matches
2088,Youri Tielemans,be BEL,MF,Aston Villa,eng Premier League,28-203,1997,6,5,418,4.6,0,1,1,0,0,0,0,0,0.2,0.2,0.9,1.1,9,30,10,0.00,0.22,0.22,0.00,0.22,0.05,0.18,0.23,0.05,0.23,Matches
2089,Phillip Tietz,de GER,"FW,MF",Augsburg,de Bundesliga,28-140,1997,8,0,177,2.0,1,0,1,1,0,0,2,0,0.7,0.7,0.1,0.8,1,5,18,0.51,0.00,0.51,0.51,0.51,0.34,0.04,0.39,0.34,0.39,Matches
2090,Malik Tillman,us USA,MF,Leverkusen,de Bundesliga,23-182,2002,7,6,483,5.4,3,1,4,3,0,0,0,0,1.3,1.3,0.4,1.7,14,12,25,0.56,0.19,0.75,0.56,0.75,0.25,0.07,0.32,0.25,0.32,Matches
2091,Jurriën Timber,nl NED,DF,Arsenal,eng Premier League,24-162,2001,12,11,972,10.8,2,2,4,2,0,0,2,0,2.5,2.5,0.6,3.1,18,63,53,0.19,0.19,0.37,0.19,0.37,0.23,0.06,0.29,0.23,0.29,Matches
2092,Jean-Clair Todibo,fr FRA,DF,West Ham,eng Premier League,25-331,1999,7,7,576,6.4,0,1,1,0,0,0,2,0,0.0,0.0,0.1,0.1,5,19,1,0.00,0.16,0.16,0.00,0.16,0.00,0.02,0.02,0.00,0.02,Matches
2093,Umut Tohumcu,de GER,MF,Hoffenheim,de Bundesliga,21-107,2004,4,1,118,1.3,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,2,4,3,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,Matches
2094,Corentin Tolisso,fr FRA,MF,Lyon,fr Ligue 1,31-115,1994,13,12,1037,11.5,3,0,3,3,0,1,3,0,4.1,3.4,1.3,4.6,9,66,44,0.26,0.00,0.26,0.26,0.26,0.36,0.11,0.47,0.29,0.40,Matches
2095,Jeremy Toljan,de GER,DF,Levante,es La Liga,31-110,1994,13,13,1110,12.3,1,2,3,1,0,0,3,0,0.8,0.8,1.8,2.6,6,25,37,0.08,0.16,0.24,0.08,0.24,0.06,0.15,0.21,0.06,0.21,Matches
2096,Tiago Tomás,pt POR,"FW,MF",Stuttgart,de Bundesliga,23-163,2002,11,5,527,5.9,3,0,3,3,0,0,1,0,2.9,2.9,0.8,3.7,11,17,52,0.51,0.00,0.51,0.51,0.51,0.50,0.13,0.64,0.50,0.64,Matches
2097,Fikayo Tomori,eng ENG,DF,Milan,it Serie A,27-342,1997,10,9,774,8.6,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.4,3,35,9,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Matches
2098,Sandro Tonali,it ITA,MF,Newcastle Utd,eng Premier League,25-202,2000,12,11,960,10.7,0,1,1,0,0,0,0,0,0.4,0.4,1.8,2.2,20,83,23,0.00,0.09,0.09,0.00,0.09,0.04,0.17,0.21,0.04,0.21,Matches
2099,Keke Topp,de GER,FW,Werder Bremen,de Bundesliga,21-246,2004,7,2,220,2.4,0,1,1,0,0,0,2,0,0.5,0.5,0.9,1.4,5,5,23,0.00,0.41,0.41,0.00,0.41,0.19,0.39,0.58,0.19,0.58,Matches
2100,Pablo Torre,es ESP,"MF,FW",Mallorca,es La Liga,22-237,2003,12,7,609,6.8,0,2,2,0,0,0,1,0,0.4,0.4,1.1,1.6,8,40,22,0.00,0.30,0.30,0.00,0.30,0.06,0.17,0.23,0.06,0.23,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
2101,Jofre Torrents,es ESP,DF,Barcelona,es La Liga,18-302,2007,2,0,40,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2102,Ferrán Torres,es ESP,FW,Barcelona,es La Liga,25-270,2000,12,10,785,8.7,7,1,8,7,0,0,2,0,6.1,6.1,1.2,7.3,7,13,60,0.80,0.11,0.92,0.80,0.92,0.70,0.14,0.84,0.70,0.84,Matches
2103,Pau Torres,es ESP,DF,Aston Villa,eng Premier League,28-314,1997,9,7,689,7.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,7,28,3,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
2104,Lucas Torró,es ESP,MF,Osasuna,es La Liga,31-130,1994,12,12,885,9.8,0,0,0,0,0,0,3,0,0.5,0.5,0.1,0.6,2,27,8,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.06,0.05,0.06,Matches
2105,Jordan Torunarigha,de GER,DF,Hamburger SV,de Bundesliga,28-111,1997,4,4,349,3.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,19,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2106,Abdoulaye Touré,gn GUI,MF,Le Havre,fr Ligue 1,31-268,1994,11,8,740,8.2,2,0,2,2,0,1,2,0,1.6,0.8,0.1,1.0,8,31,26,0.24,0.00,0.24,0.24,0.24,0.20,0.02,0.22,0.10,0.12,Matches
2107,Alpha Touré,sn SEN,"MF,DF",Metz,fr Ligue 1,19-305,2006,13,7,712,7.9,0,0,0,0,0,0,3,0,0.3,0.3,0.3,0.6,9,15,14,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.08,0.03,0.08,Matches
2108,Bazoumana Touré,ci CIV,"FW,MF",Hoffenheim,de Bundesliga,19-269,2006,11,11,880,9.8,1,3,4,1,0,0,1,0,1.6,1.6,2.0,3.7,42,28,94,0.10,0.31,0.41,0.10,0.41,0.17,0.21,0.38,0.17,0.38,Matches
2109,Idrissa Touré,de GER,DF,Pisa,it Serie A,27-211,1998,10,10,820,9.1,1,0,1,1,0,0,0,1,1.2,1.2,0.8,2.0,21,18,30,0.11,0.00,0.11,0.11,0.11,0.13,0.08,0.22,0.13,0.22,Matches
2110,Ousmane Toure,fr FRA,DF,Lille,fr Ligue 1,20-281,2005,1,1,51,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2111,Lucas Tousart,fr FRA,MF,Brest,fr Ligue 1,28-211,1997,6,2,252,2.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,12,1,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.03,0.03,0.03,Matches
2112,James Trafford,eng ENG,GK,Manchester City,eng Premier League,23-047,2002,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2113,Mattéo Tramoni,fr FRA,"MF,FW",Pisa,it Serie A,25-310,2000,11,8,581,6.5,0,1,1,0,0,0,1,0,1.1,1.1,0.7,1.8,17,23,30,0.00,0.15,0.15,0.00,0.15,0.17,0.11,0.27,0.17,0.27,Matches
2114,Adama Traoré,es ESP,FW,Fulham,eng Premier League,29-305,1996,9,1,250,2.8,0,0,0,0,0,0,0,0,0.2,0.2,0.5,0.6,14,4,26,0.00,0.00,0.00,0.00,0.00,0.07,0.17,0.23,0.07,0.23,Matches
2115,Bertrand Traoré,bf BFA,"FW,MF",Sunderland,eng Premier League,30-081,1995,7,6,422,4.7,0,0,0,0,0,0,1,0,0.5,0.5,0.8,1.3,5,7,36,0.00,0.00,0.00,0.00,0.00,0.11,0.16,0.27,0.11,0.27,Matches
2116,Boubacar Traoré,ml MLI,MF,Metz,fr Ligue 1,24-098,2001,10,7,652,7.2,1,0,1,1,0,0,2,0,0.7,0.7,0.0,0.7,3,16,5,0.14,0.00,0.14,0.14,0.14,0.10,0.00,0.10,0.10,0.10,Matches
2117,Hamari Traoré,ml MLI,DF,Paris FC,fr Ligue 1,33-303,1992,6,6,449,5.0,0,0,0,0,0,0,3,0,0.1,0.1,0.0,0.2,5,17,17,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Matches
2118,Omar Traoré,de GER,DF,Heidenheim,de Bundesliga,27-295,1998,11,8,750,8.3,0,1,1,0,0,0,2,0,0.1,0.1,1.0,1.1,16,39,27,0.00,0.12,0.12,0.00,0.12,0.01,0.12,0.13,0.01,0.13,Matches
