Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Comp,Unnamed: 6_level_0_Age,Unnamed: 7_level_0_Born,Unnamed: 8_level_0_90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Unnamed: 21_level_0_Int,Unnamed: 22_level_0_Tkl+Int,Unnamed: 23_level_0_Clr,Unnamed: 24_level_0_Err,Unnamed: 25_level_0_Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
1251,Pau López,es ESP,GK,Betis,es La Liga,30-353,1994,7.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,4,0,Matches
1252,Unai López,es ESP,MF,Rayo Vallecano,es La Liga,30-032,1995,8.2,15,7,6,9,0,9,21,42.9,12,4,2,2,10,25,8,2,Matches
1253,Dachi Lordkipanidze,ge GEO,MF,Cremonese,it Serie A,20-268,2005,0.3,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,Matches
1254,Lorran,br BRA,"MF,DF",Pisa,it Serie A,19-150,2006,0.2,0,0,0,0,0,0,0,,0,0,0,0,2,2,1,0,Matches
1255,Iker Losada,es ESP,"MF,FW",Levante,es La Liga,24-122,2001,0.4,0,0,0,0,0,0,2,0.0,2,0,0,0,2,2,0,0,Matches
1256,Tom Louchet,fr FRA,"MF,DF",Nice,fr Ligue 1,22-211,2003,6.3,16,6,6,7,3,4,8,50.0,4,10,4,6,7,23,19,0,Matches
1257,Marius Louer,fr FRA,DF,Angers,fr Ligue 1,18-265,2007,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,Matches
1258,Sandi Lovrić,si SVN,MF,Udinese,it Serie A,27-248,1998,1.2,4,2,1,3,0,1,4,25.0,3,0,0,0,2,6,1,0,Matches
1259,Pol Lozano,es ESP,MF,Espanyol,es La Liga,26-056,1999,11.4,14,6,5,8,1,6,24,25.0,18,5,1,4,11,25,15,0,Matches
1260,Sergio Lozano,es ESP,MF,Levante,es La Liga,26-252,1999,0.1,2,1,2,0,0,1,1,100.0,0,0,0,0,0,2,0,0,Matches
1261,Lucas,br BRA,DF,Burnley,eng Premier League,24-252,2001,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
1262,Lorenzo Lucca,it ITA,FW,Napoli,it Serie A,25-082,2000,4.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,3,0,Matches
1263,Jhon Lucumí,co COL,DF,Bologna,it Serie A,27-158,1998,8.6,13,7,9,4,0,10,15,66.7,5,5,5,0,9,22,36,2,Matches
1264,Oier Luengo,es ESP,DF,Oviedo,es La Liga,28-020,1997,1.5,5,4,5,0,0,3,3,100.0,0,2,1,1,1,6,3,0,Matches
1265,Florentino Luís,pt POR,MF,Burnley,eng Premier League,26-104,1999,9.0,44,26,20,17,7,20,33,60.6,13,19,4,15,14,58,22,0,Matches
1266,José Luis Gayà,es ESP,DF,Valencia,es La Liga,30-190,1995,9.2,22,10,16,6,0,16,23,69.6,7,9,4,5,8,30,29,2,Matches
1267,José Luis Morales,es ESP,"MF,FW",Levante,es La Liga,38-131,1987,2.9,5,2,4,1,0,4,5,80.0,1,0,0,0,3,8,2,0,Matches
1268,Douglas Luiz,br BRA,MF,Nott'ham Forest,eng Premier League,27-206,1998,2.1,4,3,4,0,0,3,3,100.0,0,2,1,1,1,5,1,0,Matches
1269,Castello Lukeba,fr FRA,DF,RB Leipzig,de Bundesliga,22-349,2002,11.0,15,6,11,4,0,8,9,88.9,1,21,11,10,16,31,64,2,Matches
1270,Dodi Lukebakio,be BEL,"FW,MF",Sevilla,es La Liga,28-068,1997,2.0,0,0,0,0,0,0,1,0.0,1,2,0,2,1,1,0,0,Matches
1271,Saša Lukić,rs SRB,MF,Fulham,eng Premier League,29-110,1996,7.8,20,10,13,5,2,8,9,88.9,1,13,5,8,6,26,14,2,Matches
1272,Kristoffer Lund,us USA,DF,Köln,de Bundesliga,23-201,2002,8.5,11,8,7,3,1,6,9,66.7,3,5,2,3,10,21,38,1,Matches
1273,Sebastiano Luperto,it ITA,DF,Cagliari,it Serie A,29-086,1996,10.0,7,6,4,3,0,5,6,83.3,1,6,5,1,9,16,37,0,Matches
1274,Mateus Lusuardi,br BRA,DF,Pisa,it Serie A,21-327,2004,2.2,2,2,2,0,0,0,3,0.0,3,5,5,0,0,2,12,0,Matches
1275,Zito Luvumbo,ao ANG,"FW,MF",Cagliari,it Serie A,23-267,2002,2.3,0,0,0,0,0,0,2,0.0,2,1,0,1,1,1,1,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
1276,Charalampos Lykogiannis,gr GRE,DF,Bologna,it Serie A,32-040,1993,3.9,7,5,2,5,0,4,6,66.7,2,2,2,0,3,10,10,0,Matches
1277,Senne Lynen,be BEL,MF,Werder Bremen,de Bundesliga,26-285,1999,10.8,20,6,12,6,2,11,25,44.0,14,24,4,20,19,39,31,1,Matches
1278,Mathias Løvik,no NOR,DF,Parma,it Serie A,21-360,2003,5.2,11,6,6,5,0,7,13,53.8,6,6,0,6,6,17,9,0,Matches
1279,Ian Maatsen,nl NED,DF,Aston Villa,eng Premier League,23-266,2002,2.5,7,7,4,2,1,5,6,83.3,1,0,0,0,2,9,14,0,Matches
1280,Alexis Mac Allister,ar ARG,MF,Liverpool,eng Premier League,26-342,1998,9.1,13,4,3,5,5,7,18,38.9,11,15,2,13,6,19,12,0,Matches
1281,Deiver Machado,co COL,DF,Lens,fr Ligue 1,32-090,1993,3.0,1,0,0,1,0,1,3,33.3,2,3,0,3,3,4,4,0,Matches
1282,Koki Machida,jp JPN,DF,Hoffenheim,de Bundesliga,28-098,1997,0.5,1,0,1,0,0,0,1,0.0,1,1,1,0,1,2,2,0,Matches
1283,Lanroy Machine,fr FRA,"FW,MF",Angers,fr Ligue 1,20-049,2005,2.1,3,1,1,2,0,1,4,25.0,3,3,0,3,0,3,1,0,Matches
1284,Shuto Machino,jp JPN,"FW,MF",Gladbach,de Bundesliga,26-062,1999,4.8,6,2,2,2,2,5,8,62.5,3,1,0,1,1,7,6,0,Matches
1285,Brian Madjo,lu LUX,FW,Metz,fr Ligue 1,16-323,2009,1.7,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,0,Matches
1286,Noni Madueke,eng ENG,FW,Arsenal,eng Premier League,23-266,2002,3.9,3,2,0,1,2,3,10,30.0,7,2,0,2,2,5,0,0,Matches
1287,Pablo Maffeo,es ESP,DF,Mallorca,es La Liga,28-142,1997,9.3,26,12,18,8,0,15,23,65.2,8,17,9,8,14,40,44,0,Matches
1288,Gabriel Magalhães,br BRA,DF,Arsenal,eng Premier League,27-347,1997,11.0,12,6,8,4,0,4,7,57.1,3,17,13,4,10,22,65,2,Matches
1289,Soungoutou Magassa,fr FRA,MF,West Ham,eng Premier League,22-054,2003,2.9,10,4,7,2,1,6,10,60.0,4,6,3,3,2,12,5,0,Matches
1290,Hugo Magnetti,fr FRA,MF,Brest,fr Ligue 1,27-185,1998,11.5,25,17,13,10,2,14,25,56.0,11,8,0,8,17,42,15,1,Matches
1291,Frank Magri,cm CMR,"FW,MF",Toulouse,fr Ligue 1,26-088,1999,12.2,7,2,0,6,1,2,7,28.6,5,9,1,8,3,10,11,0,Matches
1292,Harry Maguire,eng ENG,DF,Manchester Utd,eng Premier League,32-271,1993,3.8,1,1,0,1,0,1,1,100.0,0,2,1,1,3,4,18,1,Matches
1293,Arne Maier,de GER,DF,Augsburg,de Bundesliga,26-327,1999,0.0,1,1,0,0,1,1,1,100.0,0,0,0,0,1,2,0,0,Matches
1294,Mike Maignan,fr FRA,GK,Milan,it Serie A,30-151,1995,11.6,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,2,Matches
1295,Linton Maina,de GER,"DF,FW",Köln,de Bundesliga,26-161,1999,2.5,0,0,0,0,0,0,1,0.0,1,2,0,2,1,1,3,0,Matches
1296,Patrick Mainka,de GER,DF,Heidenheim,de Bundesliga,31-025,1994,12.0,15,10,11,3,1,11,14,78.6,3,27,17,10,14,29,85,1,Matches
1297,Kobbie Mainoo,eng ENG,MF,Manchester Utd,eng Premier League,20-226,2005,2.0,6,3,1,4,1,1,2,50.0,1,3,0,3,1,7,4,1,Matches
1298,Ainsley Maitland-Niles,eng ENG,"DF,FW",Lyon,fr Ligue 1,28-094,1997,13.1,29,17,21,5,3,18,27,66.7,9,14,2,12,16,45,35,0,Matches
1299,Radosław Majecki,pl POL,GK,Brest,fr Ligue 1,26-015,1999,9.6,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,2,Matches
1300,Lovro Majer,hr CRO,MF,Wolfsburg,de Bundesliga,27-318,1998,5.8,9,5,2,3,4,5,8,62.5,3,4,1,3,3,12,8,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
1301,Hamidou Makalou,ml MLI,"MF,FW",Brest,fr Ligue 1,19-139,2006,1.7,1,1,0,0,1,1,1,100.0,0,2,1,1,2,3,1,0,Matches
1302,Jean-Victor Makengo,fr FRA,MF,Lorient,fr Ligue 1,27-172,1998,5.2,7,4,1,5,1,4,5,80.0,1,2,0,2,2,9,7,1,Matches
1303,Jordy Makengo,fr FRA,DF,Freiburg,de Bundesliga,24-120,2001,7.3,13,7,7,5,1,6,9,66.7,3,11,8,3,5,18,24,3,Matches
1304,Andrija Maksimović,rs SRB,"MF,FW",RB Leipzig,de Bundesliga,18-179,2007,0.3,0,0,0,0,0,0,0,,0,2,1,1,0,0,0,0,Matches
1305,Said El Mala,de GER,"FW,MF",Köln,de Bundesliga,19-097,2006,5.6,9,6,1,6,2,4,8,50.0,4,8,0,8,3,12,0,0,Matches
1306,Julián Malatini,ar ARG,DF,Werder Bremen,de Bundesliga,24-184,2001,1.0,4,0,4,0,0,2,4,50.0,2,0,0,0,0,4,8,0,Matches
1307,Daniel Maldini,it ITA,MF,Atalanta,it Serie A,24-051,2001,2.1,2,2,1,0,1,0,0,,0,1,0,1,0,2,2,0,Matches
1308,Youssef Maleh,ma MAR,MF,Lecce,it Serie A,27-101,1998,0.5,4,1,2,1,1,1,1,100.0,0,1,0,1,0,4,0,0,Matches
1309,Donyell Malen,nl NED,FW,Aston Villa,eng Premier League,26-326,1999,5.1,4,3,1,2,1,2,4,50.0,2,4,0,4,0,4,3,0,Matches
1310,Ruslan Malinovskyi,ua UKR,MF,Genoa,it Serie A,32-211,1993,8.6,8,7,3,3,2,3,9,33.3,6,4,1,3,6,14,6,0,Matches
1311,Lennard Maloney,us USA,"DF,MF",Mainz 05,de Bundesliga,26-054,1999,3.4,2,1,1,1,0,1,1,100.0,0,2,1,1,5,7,18,0,Matches
1312,Pape Mamadou Sy,sn SEN,GK,Metz,fr Ligue 1,28-213,1997,0.8,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,1,Matches
1313,Giorgi Mamardashvili,ge GEO,GK,Liverpool,eng Premier League,25-063,2000,5.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,1,Matches
1314,Felix Mambimbi,ch SUI,"FW,MF",Le Havre,fr Ligue 1,24-317,2001,3.1,6,3,3,1,2,3,5,60.0,2,3,0,3,3,9,3,0,Matches
1315,Gianluca Mancini,it ITA,DF,Roma,it Serie A,29-228,1996,12.9,25,10,13,12,0,10,17,58.8,7,16,8,8,24,49,48,2,Matches
1316,Reinildo Mandava,mz MOZ,"DF,MF",Sunderland,eng Premier League,31-314,1994,9.4,20,9,15,3,2,16,20,80.0,4,6,5,1,11,31,39,0,Matches
1317,Aïssa Mandi,dz ALG,DF,Lille,fr Ligue 1,34-040,1991,10.2,18,12,8,8,2,12,16,75.0,4,7,6,1,15,33,31,0,Matches
1318,Rolando Mandragora,it ITA,MF,Fiorentina,it Serie A,28-155,1997,10.6,22,10,12,6,4,12,18,66.7,6,10,2,8,7,29,15,0,Matches
1319,Filippo Mane,it ITA,DF,Dortmund,de Bundesliga,20-268,2005,0.9,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,Matches
1320,Mateus Mane,pt POR,"FW,MF",Wolves,eng Premier League,18-076,2007,0.4,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,1,Matches
1321,Orel Mangala,be BEL,MF,Lyon,fr Ligue 1,27-258,1998,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1322,Johan Manzambi,ch SUI,MF,Freiburg,de Bundesliga,20-048,2005,8.6,9,4,6,3,0,3,9,33.3,6,10,1,9,11,20,15,1,Matches
1323,Sekou Mara,fr FRA,FW,Auxerre,fr Ligue 1,23-124,2002,5.9,3,2,0,0,3,1,1,100.0,0,5,0,5,1,4,1,0,Matches
1324,Alessandro Marcandalli,it ITA,DF,Genoa,it Serie A,23-037,2002,5.6,3,3,0,2,1,0,0,,0,1,0,1,2,5,16,1,Matches
1325,Marcão,br BRA,DF,Sevilla,es La Liga,29-179,1996,9.7,11,4,5,5,1,5,10,50.0,5,12,5,7,4,15,56,3,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
1326,Vincent Marchetti,fr FRA,MF,Paris FC,fr Ligue 1,28-150,1997,5.6,12,11,8,3,1,8,10,80.0,2,3,2,1,3,15,15,0,Matches
1327,Pablo Marí,es ESP,DF,Fiorentina,it Serie A,32-092,1993,8.0,10,6,8,2,0,7,10,70.0,3,11,7,4,20,30,40,0,Matches
1328,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,30-315,1995,5.0,7,4,3,4,0,6,11,54.5,5,5,4,1,4,11,24,0,Matches
1329,Mariano,do DOM,FW,Alavés,es La Liga,32-122,1993,3.1,3,1,1,1,1,1,1,100.0,0,1,1,0,0,3,2,0,Matches
1330,Luca Marianucci,it ITA,DF,Napoli,it Serie A,21-131,2004,1.0,2,1,0,0,2,2,3,66.7,1,0,0,0,1,3,1,0,Matches
1331,Rafa Marín,es ESP,DF,Villarreal,es La Liga,23-196,2002,10.9,19,11,14,5,0,17,22,77.3,5,11,9,2,10,29,66,2,Matches
1332,Marius Marin,ro ROU,MF,Pisa,it Serie A,27-093,1998,7.2,18,13,9,9,0,4,13,30.8,9,5,2,3,5,23,12,1,Matches
1333,Pablo Marín,es ESP,MF,Real Sociedad,es La Liga,22-151,2003,6.2,5,4,3,2,0,2,7,28.6,5,1,1,0,1,6,6,0,Matches
1334,João Mário Lopes,pt POR,DF,Juventus,it Serie A,25-332,2000,2.7,4,3,2,2,0,1,1,100.0,0,3,2,1,3,7,2,0,Matches
1335,Guillermo Maripán,cl CHI,DF,Torino,it Serie A,31-209,1994,11.2,17,7,11,5,1,8,16,50.0,8,21,15,6,16,33,74,1,Matches
1336,Omar Marmoush,eg EGY,"FW,MF",Manchester City,eng Premier League,26-297,1999,2.1,3,3,0,3,0,0,1,0.0,1,3,1,2,2,5,2,0,Matches
1337,Marquinhos,br BRA,DF,Paris S-G,fr Ligue 1,31-201,1994,4.5,10,9,3,7,0,8,8,100.0,0,1,0,1,3,13,15,0,Matches
1338,Callum Marshall,nir NIR,FW,West Ham,eng Premier League,21-003,2004,0.7,0,0,0,0,0,0,0,,0,1,0,1,2,2,0,0,Matches
1339,Eric Martel,de GER,"MF,DF",Köln,de Bundesliga,23-216,2002,11.5,13,7,4,9,0,6,12,50.0,6,25,12,13,16,29,62,0,Matches
1340,Aarón Martín,es ESP,DF,Genoa,it Serie A,28-223,1997,9.4,17,12,7,9,1,7,9,77.8,2,8,3,5,5,22,20,0,Matches
1341,Gerard Martín,es ESP,DF,Barcelona,es La Liga,23-334,2002,6.4,18,12,10,7,1,12,14,85.7,2,6,1,5,6,24,24,0,Matches
1342,Iván Martín,es ESP,MF,Girona,es La Liga,26-290,1999,10.8,23,15,10,12,1,10,20,50.0,10,6,1,5,8,31,13,1,Matches
1343,Jon Martin,es ESP,DF,Real Sociedad,es La Liga,19-222,2006,6.0,5,4,1,4,0,2,3,66.7,1,9,7,2,9,14,31,0,Matches
1344,Mario Martín,es ESP,MF,Getafe,es La Liga,21-271,2004,9.2,21,16,8,11,2,10,23,43.5,13,16,1,15,3,24,10,0,Matches
1345,Gabriel Martinelli,br BRA,FW,Arsenal,eng Premier League,24-166,2001,3.1,3,3,0,2,1,2,3,66.7,1,3,0,3,0,3,3,0,Matches
1346,Arnau Martinez,es ESP,"DF,MF",Girona,es La Liga,22-220,2003,9.6,25,15,15,6,4,16,25,64.0,9,12,4,8,16,41,46,0,Matches
1347,Emiliano Martínez,ar ARG,GK,Aston Villa,eng Premier League,33-090,1992,11.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,7,2,Matches
1348,Josep Martinez,es ESP,GK,Inter,it Serie A,27-188,1998,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1349,Lautaro Martínez,ar ARG,FW,Inter,it Serie A,28-101,1997,10.8,9,4,4,1,4,4,7,57.1,3,4,0,4,2,11,5,1,Matches
1350,Lisandro Martínez,ar ARG,DF,Manchester Utd,eng Premier League,27-317,1998,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
1351,Pablo Martínez,es ESP,MF,Levante,es La Liga,27-282,1998,5.8,8,4,1,6,1,3,7,42.9,4,10,5,5,6,14,14,0,Matches
1352,Ramón Martínez,es ESP,DF,Sevilla,es La Liga,23-040,2002,1.1,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,2,0,Matches
1353,Toni Martínez,es ESP,FW,Alavés,es La Liga,28-154,1997,9.9,7,3,2,2,3,0,4,0.0,4,5,1,4,3,10,11,0,Matches
1354,Adam Marušić,me MNE,DF,Lazio,it Serie A,33-045,1992,10.6,18,7,10,7,1,7,8,87.5,1,9,3,6,11,29,21,0,Matches
1355,Omar Mascarell,gq EQG,MF,Mallorca,es La Liga,32-302,1993,5.1,12,6,3,8,1,5,7,71.4,2,11,4,7,6,18,19,1,Matches
1356,Adam Masina,ma MAR,DF,Torino,it Serie A,31-333,1994,2.5,6,3,4,2,0,3,4,75.0,1,2,1,1,5,11,8,1,Matches
1357,Patrizio Masini,it ITA,MF,Genoa,it Serie A,24-308,2001,9.5,45,27,17,21,7,19,26,73.1,7,20,4,16,14,59,30,0,Matches
1358,Han-Noah Massengo,fr FRA,MF,Augsburg,de Bundesliga,24-147,2001,10.8,19,10,5,11,3,10,17,58.8,7,13,4,9,13,32,20,0,Matches
1359,Franco Mastantuono,ar ARG,"FW,DF",Real Madrid,es La Liga,18-109,2007,6.1,12,8,3,4,5,7,18,38.9,11,8,0,8,0,12,1,1,Matches
1360,Arthur Masuaku,cd COD,"DF,MF",Sunderland,eng Premier League,32-024,1993,1.4,4,2,3,1,0,3,6,50.0,3,1,0,1,2,6,7,0,Matches
1361,Clinton Mata,ao ANG,DF,Lyon,fr Ligue 1,33-024,1992,12.5,17,6,9,7,1,9,15,60.0,6,21,17,4,12,29,57,0,Matches
1362,Igor Matanovic,hr CRO,FW,Freiburg,de Bundesliga,22-245,2003,2.7,4,1,1,2,1,2,3,66.7,1,1,0,1,2,6,6,1,Matches
1363,Pape Matar Sarr,sn SEN,MF,Tottenham,eng Premier League,23-078,2002,6.8,10,6,2,4,4,2,7,28.6,5,6,3,3,7,17,16,1,Matches
1364,Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,eng Premier League,28-156,1997,12.3,5,3,2,2,1,3,9,33.3,6,6,1,5,5,10,22,1,Matches
1365,Nemanja Matić,rs SRB,MF,Sassuolo,it Serie A,37-122,1988,11.9,20,14,9,8,3,11,20,55.0,9,8,5,3,8,28,23,0,Matches
1366,Rudy Matondo,fr FRA,MF,Auxerre,fr Ligue 1,17-263,2008,4.0,9,7,4,1,4,3,7,42.9,4,4,2,2,5,14,3,0,Matches
1367,Chrislain Matsima,fr FRA,DF,Augsburg,de Bundesliga,23-200,2002,12.0,13,7,10,3,0,6,8,75.0,2,22,12,10,29,42,71,2,Matches
1368,Jean Mattéo Bahoya,fr FRA,FW,Eint Frankfurt,de Bundesliga,20-208,2005,5.7,17,5,8,6,3,5,7,71.4,2,14,0,14,5,22,7,0,Matches
1369,Alan Matturro,uy URU,DF,Levante,es La Liga,21-051,2004,0.8,4,2,4,0,0,4,4,100.0,0,1,1,0,0,4,4,0,Matches
1370,Neal Maupay,fr FRA,FW,Marseille,fr Ligue 1,29-109,1996,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1371,Konstantinos Mavropanos,gr GRE,DF,West Ham,eng Premier League,27-355,1997,6.5,6,4,4,2,0,2,4,50.0,2,7,5,2,8,14,50,0,Matches
1372,Christian Mawissa,fr FRA,DF,Monaco,fr Ligue 1,20-227,2005,5.8,10,8,5,5,0,9,14,64.3,5,5,4,1,11,21,31,0,Matches
1373,Eliezer Mayenda,es ESP,FW,Sunderland,eng Premier League,20-207,2005,2.9,1,0,1,0,0,1,2,50.0,1,3,1,2,0,1,1,0,Matches
1374,Borja Mayoral,es ESP,FW,Getafe,es La Liga,28-240,1997,9.2,4,3,0,3,1,3,7,42.9,4,5,1,4,3,7,4,0,Matches
1375,Senny Mayulu,fr FRA,"MF,FW",Paris S-G,fr Ligue 1,19-198,2006,7.7,24,12,4,12,8,8,10,80.0,2,7,0,7,2,26,3,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
1376,Ibrahim Maza,dz ALG,MF,Leverkusen,de Bundesliga,20-007,2005,5.9,8,3,4,4,0,3,7,42.9,4,11,0,11,7,15,1,1,Matches
1377,Noussair Mazraoui,ma MAR,DF,Manchester Utd,eng Premier League,28-017,1997,3.2,11,6,4,5,2,5,6,83.3,1,4,0,4,5,16,16,1,Matches
1378,Luca Mazzitelli,it ITA,MF,Cagliari,it Serie A,30-016,1995,0.7,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0,Matches
1379,Pasquale Mazzocchi,it ITA,MF,Napoli,it Serie A,30-127,1995,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,1,0,Matches
1380,Samuel Mbangula,be BEL,FW,Werder Bremen,de Bundesliga,21-319,2004,6.8,12,7,5,2,5,7,12,58.3,5,4,1,3,4,16,3,0,Matches
1381,Ethan Mbappé,fr FRA,"FW,MF",Lille,fr Ligue 1,18-337,2006,0.8,1,1,1,0,0,0,2,0.0,2,1,0,1,0,1,0,0,Matches
1382,Kylian Mbappé,fr FRA,FW,Real Madrid,es La Liga,26-346,1998,13.6,0,0,0,0,0,0,5,0.0,5,3,0,3,2,2,0,0,Matches
1383,Ibrahim Mbaye,sn SEN,FW,Paris S-G,fr Ligue 1,17-311,2008,6.2,8,5,1,4,3,6,7,85.7,1,4,0,4,5,13,2,1,Matches
1384,Malick Mbaye,sn SEN,DF,Metz,fr Ligue 1,21-239,2004,0.2,1,0,0,1,0,0,0,,0,1,0,1,1,2,1,0,Matches
1385,Chancel Mbemba,cd COD,DF,Lille,fr Ligue 1,31-115,1994,6.1,14,9,10,2,2,7,11,63.6,4,6,4,2,6,20,36,2,Matches
1386,Bryan Mbeumo,cm CMR,MF,Manchester Utd,eng Premier League,26-116,1999,12.6,6,2,3,1,2,1,5,20.0,4,9,0,9,3,9,3,0,Matches
1387,Michel Mboula,ga GAB,DF,Metz,fr Ligue 1,22-215,2003,1.9,3,3,1,1,1,3,3,100.0,0,3,1,2,2,5,5,0,Matches
1388,Pathé Mboup,sn SEN,FW,Brest,fr Ligue 1,22-097,2003,6.3,14,13,8,3,3,2,10,20.0,8,6,0,6,7,21,6,0,Matches
1389,Moustapha Mbow,sn SEN,DF,Paris FC,fr Ligue 1,25-268,2000,13.0,25,10,13,12,0,13,17,76.5,4,16,9,7,17,42,58,0,Matches
1390,James Mcatee,eng ENG,"MF,FW",Nott'ham Forest,eng Premier League,23-044,2002,1.5,2,2,2,0,0,0,1,0.0,1,5,0,5,0,2,1,0,Matches
1391,John McGinn,sct SCO,"MF,FW",Aston Villa,eng Premier League,31-044,1994,11.0,18,10,8,7,3,9,18,50.0,9,11,3,8,9,27,8,0,Matches
1392,Weston McKennie,us USA,"MF,DF",Juventus,it Serie A,27-095,1998,8.2,11,7,2,9,0,6,10,60.0,4,7,3,4,6,17,15,1,Matches
1393,Mark McKenzie,us USA,DF,Toulouse,fr Ligue 1,26-279,1999,12.1,21,13,12,6,3,17,20,85.0,3,18,10,8,10,31,52,0,Matches
1394,Dwight McNeil,eng ENG,"FW,MF",Everton,eng Premier League,26-009,1999,0.8,1,1,1,0,0,1,2,50.0,1,3,1,2,0,1,1,0,Matches
1395,Scott McTominay,sct SCO,MF,Napoli,it Serie A,28-358,1996,11.0,11,5,5,3,3,4,7,57.1,3,12,4,8,9,20,16,1,Matches
1396,Facundo Medina,ar ARG,DF,Marseille,fr Ligue 1,26-187,1999,1.6,4,4,2,1,1,2,4,50.0,2,0,0,0,0,4,3,0,Matches
1397,Jonas Meffert,de GER,MF,Hamburger SV,de Bundesliga,31-088,1994,0.9,4,3,0,3,1,1,1,100.0,0,0,0,0,0,4,1,0,Matches
1398,Henrik Meister,dk DEN,FW,Pisa,it Serie A,22-014,2003,6.8,1,1,1,0,0,0,2,0.0,2,5,0,5,0,1,3,0,Matches
1399,Bamo Meïté,ci CIV,DF,Lorient,fr Ligue 1,23-363,2001,7.4,6,5,3,3,0,4,9,44.4,5,9,5,4,4,10,32,0,Matches
1400,Mohamed Meité,fr FRA,FW,Rennes,fr Ligue 1,18-051,2007,4.5,2,2,0,1,1,0,1,0.0,1,3,1,2,1,3,7,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
1401,Hannibal Mejbri,tn TUN,MF,Burnley,eng Premier League,22-314,2003,4.1,10,5,1,6,3,4,5,80.0,1,6,0,6,3,13,2,1,Matches
1402,Cléo Melieres,fr FRA,DF,Metz,fr Ligue 1,20-232,2005,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
1403,Nuno Mendes,pt POR,DF,Paris S-G,fr Ligue 1,23-165,2002,6.4,10,9,4,5,1,6,9,66.7,3,9,2,7,5,15,8,0,Matches
1404,Brais Méndez,es ESP,MF,Real Sociedad,es La Liga,28-328,1997,9.1,11,6,6,4,1,2,5,40.0,3,7,0,7,4,15,3,0,Matches
