Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Comp,Unnamed: 6_level_0_Age,Unnamed: 7_level_0_Born,Unnamed: 8_level_0_90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Unnamed: 25_level_0_Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
601,Josh Doig,sct SCO,DF,Sassuolo,it Serie A,23-197,2002,9.5,14,1.48,11,3,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
602,Jeremy Doku,be BEL,"MF,FW",Manchester City,eng Premier League,23-188,2002,8.7,62,7.11,46,0,13,1,1,1,4,0.46,2,0,2,0,0,0,Matches
603,Tyrhys Dolan,eng ENG,"MF,FW",Espanyol,es La Liga,23-338,2001,10.8,37,3.41,25,2,3,2,5,0,4,0.37,3,0,0,0,1,0,Matches
604,Marc Domenech,es ESP,"FW,MF",Mallorca,es La Liga,19-334,2006,2.4,4,1.68,2,0,0,0,2,0,1,0.42,1,0,0,0,0,0,Matches
605,Benjamín Domínguez,ar ARG,FW,Bologna,it Serie A,22-073,2003,2.2,5,2.30,4,0,0,0,1,0,1,0.46,1,0,0,0,0,0,Matches
606,Carlos Dominguez,es ESP,DF,Celta Vigo,es La Liga,24-293,2001,4.8,6,1.24,5,0,0,0,0,1,1,0.21,0,0,0,0,0,1,Matches
607,Nicolás Domínguez,ar ARG,"FW,MF",Nott'ham Forest,eng Premier League,27-156,1998,2.4,9,3.75,5,2,1,1,0,0,1,0.42,1,0,0,0,0,0,Matches
608,Jean-Luc Dompé,fr FRA,"FW,MF",Hamburger SV,de Bundesliga,30-111,1995,8.1,40,4.92,33,2,2,3,0,0,0,0.00,0,0,0,0,0,0,Matches
609,John Donald,es ESP,"MF,DF",Elche,es La Liga,25-093,2000,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
610,Gianluigi Donnarumma,it ITA,GK,Manchester City,eng Premier League,26-279,1999,10.0,1,0.10,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
611,Patrick Dorgu,dk DEN,DF,Manchester Utd,eng Premier League,21-036,2004,7.6,19,2.50,17,0,1,1,0,0,2,0.26,1,0,0,1,0,0,Matches
612,Niklas Dorsch,de GER,MF,Heidenheim,de Bundesliga,27-320,1998,7.9,17,2.15,10,3,0,2,2,0,1,0.13,1,0,0,0,0,0,Matches
613,Lohann Doucet,fr FRA,MF,Paris FC,fr Ligue 1,23-078,2002,1.3,5,3.72,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
614,Fodé Doucouré,ml MLI,"MF,FW",Le Havre,fr Ligue 1,24-301,2001,6.9,30,4.37,25,1,0,4,0,0,2,0.29,2,0,0,0,0,0,Matches
615,Désiré Doué,fr FRA,"FW,MF",Paris S-G,fr Ligue 1,20-181,2005,3.5,16,4.63,11,0,0,0,5,0,3,0.87,1,0,0,0,2,0,Matches
616,Guela Doué,ci CIV,DF,Strasbourg,fr Ligue 1,23-045,2002,9.2,10,1.08,6,3,0,0,0,1,2,0.22,2,0,0,0,0,0,Matches
617,Ismaël Doukouré,fr FRA,"DF,MF",Strasbourg,fr Ligue 1,22-130,2003,8.2,10,1.22,6,0,0,1,1,2,3,0.36,2,0,0,1,0,0,Matches
618,Kamory Doumbia,ml MLI,MF,Brest,fr Ligue 1,22-286,2003,8.5,24,2.83,18,2,0,2,2,0,2,0.24,2,0,0,0,0,0,Matches
619,Anastasios Douvikas,gr GRE,FW,Como,it Serie A,26-121,1999,6.3,13,2.07,10,0,0,0,2,1,3,0.48,3,0,0,0,0,0,Matches
620,Artem Dovbyk,ua UKR,FW,Roma,it Serie A,28-163,1997,3.6,12,3.30,11,0,0,1,0,0,1,0.28,1,0,0,0,0,0,Matches
621,Max Dowman,eng ENG,FW,Arsenal,eng Premier League,15-335,2009,0.3,2,6.21,0,0,0,0,2,0,1,3.10,0,0,0,0,1,0,Matches
622,Domingos Duarte,pt POR,DF,Getafe,es La Liga,30-266,1995,11.5,5,0.43,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
623,Martin Dúbravka,sk SVK,GK,Burnley,eng Premier League,36-320,1989,13.0,2,0.15,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
624,Denzel Dumfries,nl NED,DF,Inter,it Serie A,29-227,1996,8.0,15,1.88,9,2,1,2,1,0,0,0.00,0,0,0,0,0,0,Matches
625,Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,34-010,1991,12.5,7,0.56,6,0,0,1,0,0,1,0.08,0,0,0,1,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
626,Pablo Durán,es ESP,"FW,MF",Celta Vigo,es La Liga,24-190,2001,6.7,6,0.90,5,0,0,1,0,0,2,0.30,1,0,0,1,0,0,Matches
627,Hugo Duro,es ESP,FW,Valencia,es La Liga,26-021,1999,7.2,11,1.53,8,0,0,3,0,0,1,0.14,1,0,0,0,0,0,Matches
628,Paulo Dybala,ar ARG,"FW,MF",Roma,it Serie A,32-016,1993,5.3,39,7.34,17,14,0,4,4,0,2,0.38,1,1,0,0,0,0,Matches
629,Edin Džeko,ba BIH,FW,Fiorentina,it Serie A,39-259,1986,2.5,4,1.61,1,0,0,2,1,0,0,0.00,0,0,0,0,0,0,Matches
630,Adam Dźwigała,pl POL,DF,St. Pauli,de Bundesliga,30-067,1995,4.5,1,0.22,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
631,Aron Dønnum,no NOR,"MF,DF",Toulouse,fr Ligue 1,27-225,1998,13.0,63,4.85,30,18,6,4,4,1,4,0.31,1,1,1,0,1,0,Matches
632,Simon Ebonog,cm CMR,MF,Le Havre,fr Ligue 1,21-107,2004,5.7,15,2.65,7,0,2,2,3,1,1,0.18,1,0,0,0,0,0,Matches
633,Enzo Ebosse,cm CMR,DF,Hellas Verona,it Serie A,26-265,1999,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
634,Claudio Echeverri,ar ARG,"MF,DF",Leverkusen,de Bundesliga,19-333,2006,1.4,2,1.45,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
635,Éderson,br BRA,MF,Atalanta,it Serie A,26-147,1999,7.3,19,2.61,17,0,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
636,Noah Edjouma,fr FRA,"FW,MF",Toulouse,fr Ligue 1,20-058,2005,2.5,12,4.84,8,0,0,2,0,2,1,0.40,1,0,0,0,0,0,Matches
637,Odsonne Édouard,fr FRA,FW,Crystal Palace,eng Premier League,27-319,1998,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
638,Odsonne Édouard,fr FRA,FW,Lens,fr Ligue 1,27-319,1998,7.5,16,2.14,11,0,3,0,2,0,4,0.54,3,0,0,0,1,0,Matches
639,Marcus Edwards,eng ENG,"FW,MF",Burnley,eng Premier League,26-363,1998,0.3,1,3.60,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
640,CJ Egan-Riley,eng ENG,DF,Marseille,fr Ligue 1,22-333,2003,4.6,5,1.08,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
641,Maximilian Eggestein,de GER,MF,Freiburg,de Bundesliga,28-358,1996,12.0,21,1.75,18,1,0,2,0,0,0,0.00,0,0,0,0,0,0,Matches
642,Kingsley Ehizibue,nl NED,DF,Udinese,it Serie A,30-190,1995,6.0,4,0.67,3,0,0,0,1,0,1,0.17,1,0,0,0,0,0,Matches
643,Ovie Ejaria,eng ENG,MF,Oviedo,es La Liga,28-013,1997,1.9,4,2.11,1,0,2,1,0,0,0,0.00,0,0,0,0,0,0,Matches
644,Chidera Ejuke,ng NGA,"FW,MF",Sevilla,es La Liga,27-333,1998,4.2,19,4.54,12,0,5,1,1,0,1,0.24,1,0,0,0,0,0,Matches
645,Hjalmar Ekdal,se SWE,DF,Burnley,eng Premier League,27-041,1998,5.9,2,0.34,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
646,Jeff Ekhator,it ITA,FW,Genoa,it Serie A,19-020,2006,3.4,6,1.76,4,0,0,0,2,0,0,0.00,0,0,0,0,0,0,Matches
647,Hugo Ekitike,fr FRA,FW,Liverpool,eng Premier League,23-164,2002,7.7,18,2.34,10,0,4,4,0,0,2,0.26,1,0,1,0,0,0,Matches
648,Jurgen Ekkelenkamp,nl NED,MF,Udinese,it Serie A,25-240,2000,5.4,10,1.84,7,2,0,0,0,1,1,0.18,1,0,0,0,0,0,Matches
649,Jacques Ekomie,ga GAB,DF,Angers,fr Ligue 1,22-104,2003,9.9,18,1.81,16,0,0,1,0,1,0,0.00,0,0,0,0,0,0,Matches
650,Caleb Ekuban,gh GHA,FW,Genoa,it Serie A,31-253,1994,3.5,13,3.70,8,1,0,3,1,0,2,0.57,1,0,0,0,1,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
651,Anthony Elanga,se SWE,"FW,MF",Newcastle Utd,eng Premier League,23-218,2002,5.5,12,2.19,10,0,0,1,0,1,2,0.36,1,0,0,1,0,0,Matches
652,Daniel Elfadli,ly LBY,DF,Hamburger SV,de Bundesliga,28-239,1997,8.3,9,1.09,7,0,0,0,0,2,1,0.12,0,0,0,0,0,1,Matches
653,Unai Elgezabal,es ESP,"DF,MF",Levante,es La Liga,32-220,1993,10.4,7,0.68,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
654,Mikael Ellertsson,is ISL,"DF,FW",Genoa,it Serie A,23-265,2002,10.0,18,1.79,11,0,1,3,3,0,1,0.10,1,0,0,0,0,0,Matches
655,Harvey Elliott,eng ENG,"MF,FW",Liverpool,eng Premier League,22-241,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
656,Harvey Elliott,eng ENG,"MF,FW",Aston Villa,eng Premier League,22-241,2003,1.1,4,3.67,4,0,0,0,0,0,1,0.92,1,0,0,0,0,0,Matches
657,Elif Elmas,mk MKD,"MF,FW",Napoli,it Serie A,26-068,1999,3.9,11,2.82,5,4,2,0,0,0,0,0.00,0,0,0,0,0,0,Matches
658,Aritz Elustondo,es ESP,DF,Real Sociedad,es La Liga,31-248,1994,2.1,2,0.94,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
659,Nico Elvedi,ch SUI,DF,Gladbach,de Bundesliga,29-062,1996,12.0,8,0.67,6,0,0,1,1,0,1,0.08,0,0,0,0,1,0,Matches
660,Breel Embolo,ch SUI,FW,Rennes,fr Ligue 1,28-290,1997,7.7,15,1.94,11,0,1,1,2,0,3,0.39,3,0,0,0,0,0,Matches
661,Emanuel Emegha,nl NED,FW,Strasbourg,fr Ligue 1,22-301,2003,4.6,5,1.09,2,0,0,2,1,0,2,0.43,1,0,0,1,0,0,Matches
662,Emersonn,br BRA,FW,Toulouse,fr Ligue 1,21-138,2004,7.1,14,1.97,12,0,2,0,0,0,1,0.14,1,0,0,0,0,0,Matches
663,Julio Enciso,py PAR,"MF,FW",Strasbourg,fr Ligue 1,21-312,2004,4.8,15,3.10,7,2,4,1,1,0,0,0.00,0,0,0,0,0,0,Matches
664,Wataru Endo,jp JPN,"MF,DF",Liverpool,eng Premier League,32-295,1993,0.4,2,4.62,2,0,0,0,0,0,1,2.31,1,0,0,0,0,0,Matches
665,Endrick,br BRA,FW,Real Madrid,es La Liga,19-133,2006,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
666,Yannik Engelhardt,de GER,MF,Gladbach,de Bundesliga,24-297,2001,8.9,9,1.01,7,1,0,1,0,0,1,0.11,1,0,0,0,0,0,Matches
667,Christian Eriksen,dk DEN,"MF,FW",Wolfsburg,de Bundesliga,33-290,1992,5.7,20,3.50,14,2,0,4,0,0,2,0.35,2,0,0,0,0,0,Matches
668,Aarón Escandell,es ESP,GK,Oviedo,es La Liga,30-065,1995,14.0,1,0.07,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
669,Carlos Espí,es ESP,FW,Levante,es La Liga,20-130,2005,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
670,Alfonso Espino,uy URU,"FW,DF",Rayo Vallecano,es La Liga,33-330,1992,2.1,5,2.41,3,1,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
671,Francesco Esposito,it ITA,FW,Inter,it Serie A,20-156,2005,4.1,15,3.67,11,0,1,1,2,0,2,0.49,2,0,0,0,0,0,Matches
672,Sebastiano Esposito,it ITA,"FW,MF",Cagliari,it Serie A,23-152,2002,9.6,31,3.25,20,8,1,1,0,1,1,0.10,0,1,0,0,0,0,Matches
673,Romain Esse,eng ENG,FW,Crystal Palace,eng Premier League,20-202,2005,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
674,Samuel Essende,cd COD,FW,Augsburg,de Bundesliga,27-312,1998,3.4,4,1.17,3,0,0,1,0,0,1,0.29,0,0,0,1,0,0,Matches
675,Marco Esteban,es ESP,DF,Oviedo,es La Liga,19-334,2006,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
676,Maxime Estève,fr FRA,DF,Burnley,eng Premier League,23-189,2002,12.9,7,0.54,5,0,0,1,1,0,1,0.08,1,0,0,0,0,0,Matches
677,Nahuel Estévez,ar ARG,MF,Parma,it Serie A,30-017,1995,4.0,7,1.76,3,4,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
678,Pervis Estupiñán,ec ECU,DF,Milan,it Serie A,27-314,1998,4.9,10,2.05,8,1,1,0,0,0,1,0.20,1,0,0,0,0,0,Matches
679,Karl Etta Eyong,cm CMR,FW,Villarreal,es La Liga,22-048,2003,2.8,6,2.11,5,0,0,0,1,0,2,0.70,2,0,0,0,0,0,Matches
680,Karl Etta Eyong,cm CMR,FW,Levante,es La Liga,22-048,2003,9.8,17,1.73,10,0,1,4,2,0,3,0.31,2,0,1,0,0,0,Matches
681,Evanilson,br BRA,FW,Bournemouth,eng Premier League,26-056,1999,9.9,25,2.53,18,0,0,5,2,0,2,0.20,0,0,0,1,1,0,Matches
682,Edu Expósito,es ESP,MF,Espanyol,es La Liga,29-122,1996,9.8,58,5.90,32,23,1,2,0,0,7,0.71,3,4,0,0,0,0,Matches
683,Eberechi Eze,eng ENG,"MF,FW",Arsenal,eng Premier League,27-155,1998,8.7,22,2.54,16,0,3,3,0,0,5,0.58,3,0,1,1,0,0,Matches
684,Eberechi Eze,eng ENG,MF,Crystal Palace,eng Premier League,27-155,1998,0.9,3,3.25,1,0,0,2,0,0,0,0.00,0,0,0,0,0,0,Matches
685,Abde Ezzalzouli,ma MAR,FW,Betis,es La Liga,23-349,2001,7.7,27,3.52,19,0,5,2,1,0,4,0.52,3,0,0,1,0,0,Matches
686,Giovanni Fabbian,it ITA,MF,Bologna,it Serie A,22-321,2003,4.8,10,2.10,7,0,1,1,1,0,1,0.21,1,0,0,0,0,0,Matches
687,Alieu Fadera,gm GAM,FW,Sassuolo,it Serie A,24-028,2001,4.7,16,3.44,9,2,1,1,2,1,2,0.43,1,0,0,0,1,0,Matches
688,Nicolò Fagioli,it ITA,MF,Fiorentina,it Serie A,24-292,2001,6.6,24,3.62,18,5,0,0,1,0,1,0.15,1,0,0,0,0,0,Matches
689,Omar Falah,es ESP,"DF,MF",Oviedo,es La Liga,22-083,2003,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
690,Wladimiro Falcone,it ITA,GK,Lecce,it Serie A,30-233,1995,13.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
691,Ansu Fati,es ESP,"MF,FW",Monaco,fr Ligue 1,23-031,2002,4.7,16,3.38,13,0,1,2,0,0,1,0.21,1,0,0,0,0,0,Matches
692,Abdoulaye Faye,sn SEN,DF,Lorient,fr Ligue 1,21-070,2004,6.4,4,0.63,3,0,0,1,0,0,1,0.16,1,0,0,0,0,0,Matches
693,Jacopo Fazzini,it ITA,"MF,FW",Fiorentina,it Serie A,22-260,2003,4.3,13,3.04,10,1,1,0,1,0,0,0.00,0,0,0,0,0,0,Matches
694,Aleix Febas,es ESP,MF,Elche,es La Liga,29-302,1996,14.0,33,2.36,29,1,0,1,0,2,2,0.14,2,0,0,0,0,0,Matches
695,Mattia Felici,it ITA,"FW,DF",Cagliari,it Serie A,24-228,2001,4.6,15,3.28,10,2,2,1,0,0,3,0.66,2,0,1,0,0,0,Matches
696,Luiz Felipe,it ITA,DF,Rayo Vallecano,es La Liga,28-254,1997,2.4,2,0.82,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
697,Robin Fellhauer,de GER,"MF,DF",Augsburg,de Bundesliga,27-314,1998,10.5,20,1.90,16,0,1,1,0,2,1,0.10,1,0,0,0,0,0,Matches
698,Kiko Femenía,es ESP,"DF,FW",Getafe,es La Liga,34-302,1991,7.5,12,1.59,11,0,0,1,0,0,1,0.13,0,0,0,1,0,0,Matches
699,Evan Ferguson,ie IRL,FW,Roma,it Serie A,21-043,2004,4.2,14,3.32,11,0,1,2,0,0,3,0.71,3,0,0,0,0,0,Matches
700,Lewis Ferguson,sct SCO,MF,Bologna,it Serie A,26-099,1999,5.9,10,1.68,6,3,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
701,Bruno Fernandes,pt POR,MF,Manchester Utd,eng Premier League,31-084,1994,12.9,81,6.28,55,17,1,6,1,1,8,0.62,4,4,0,0,0,0,Matches
702,Mateus Fernandes,pt POR,"MF,FW",West Ham,eng Premier League,21-144,2004,9.0,22,2.46,20,0,1,0,0,1,1,0.11,1,0,0,0,0,0,Matches
703,Enzo Fernández,ar ARG,MF,Chelsea,eng Premier League,24-318,2001,11.8,40,3.40,34,2,0,1,2,1,4,0.34,2,2,0,0,0,0,Matches
704,Ezequiél Fernández,ar ARG,MF,Leverkusen,de Bundesliga,23-129,2002,3.3,10,3.03,9,0,1,0,0,0,1,0.30,1,0,0,0,0,0,Matches
705,Manu Fernández,es ESP,DF,Celta Vigo,es La Liga,24-222,2001,5.2,3,0.58,3,0,0,0,0,0,2,0.39,2,0,0,0,0,0,Matches
706,Pedro Fernandez,es ESP,"MF,FW",Barcelona,es La Liga,17-323,2008,0.8,5,6.00,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
707,Pelayo Fernandez,es ESP,DF,Rayo Vallecano,es La Liga,22-216,2003,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
708,Roberto Férnandez,es ESP,"FW,MF",Espanyol,es La Liga,23-151,2002,10.6,21,1.98,16,0,0,3,2,0,4,0.38,3,0,0,0,1,0,Matches
709,Toni Fernández,es ESP,FW,Barcelona,es La Liga,17-139,2008,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
710,Matias Fernandez-Pardo,be BEL,FW,Lille,fr Ligue 1,20-301,2005,9.8,40,4.07,28,2,3,4,3,0,7,0.71,3,0,2,1,1,0,Matches
711,Max Finkgräfe,de GER,FW,RB Leipzig,de Bundesliga,21-249,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
712,Junior Firpo,do DOM,DF,Betis,es La Liga,29-101,1996,4.8,12,2.51,11,0,0,0,0,1,2,0.42,2,0,0,0,0,0,Matches
713,Jonathan Fischer,dk DEN,GK,Metz,fr Ligue 1,24-022,2001,13.2,4,0.30,4,0,0,0,0,0,1,0.08,1,0,0,0,0,0,Matches
714,Kilian Fischer,de GER,DF,Wolfsburg,de Bundesliga,25-050,2000,6.7,14,2.09,12,2,0,0,0,0,1,0.15,1,0,0,0,0,0,Matches
715,Mark Flekken,nl NED,GK,Leverkusen,de Bundesliga,32-171,1993,12.0,3,0.25,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
716,Zian Flemming,nl NED,"FW,MF",Burnley,eng Premier League,27-122,1998,5.6,6,1.06,4,0,0,1,1,0,1,0.18,1,0,0,0,0,0,Matches
717,Romano Floriani,it ITA,"DF,FW",Cremonese,it Serie A,22-308,2003,5.2,8,1.53,6,1,0,0,1,0,1,0.19,0,0,0,0,1,0,Matches
718,Phil Foden,eng ENG,MF,Manchester City,eng Premier League,25-187,2000,9.9,46,4.66,26,13,1,5,1,0,4,0.41,4,0,0,0,0,0,Matches
719,Malick Fofana,be BEL,FW,Lyon,fr Ligue 1,20-245,2005,8.0,26,3.25,15,0,3,4,4,0,1,0.12,0,0,1,0,0,0,Matches
720,Rayan Fofana,fr FRA,FW,Lens,fr Ligue 1,19-292,2006,4.7,12,2.53,5,0,4,2,1,0,1,0.21,0,0,0,0,1,0,Matches
721,Seko Fofana,ci CIV,MF,Rennes,fr Ligue 1,30-208,1995,7.1,21,2.94,19,0,2,0,0,0,1,0.14,1,0,0,0,0,0,Matches
722,Wesley Fofana,fr FRA,DF,Chelsea,eng Premier League,24-349,2000,4.4,2,0.45,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
723,Youssouf Fofana,fr FRA,MF,Milan,it Serie A,26-325,1999,11.6,31,2.67,28,0,1,1,1,0,2,0.17,2,0,0,0,0,0,Matches
724,Jonas Föhrenbach,de GER,DF,Heidenheim,de Bundesliga,29-309,1996,11.6,22,1.90,13,8,0,0,1,0,1,0.09,1,0,0,0,0,0,Matches
725,Francesco Folino,it ITA,DF,Cremonese,it Serie A,23-312,2002,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
726,Michael Folorunsho,it ITA,"MF,FW",Cagliari,it Serie A,27-297,1998,11.8,20,1.69,16,0,0,2,2,0,1,0.08,1,0,0,0,0,0,Matches
727,Álex Forés,es ESP,FW,Oviedo,es La Liga,24-233,2001,1.5,4,2.55,2,1,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
728,Pablo Fornals,es ESP,MF,Betis,es La Liga,29-282,1996,12.7,64,5.04,50,7,2,3,0,2,10,0.79,8,0,2,0,0,0,Matches
729,Héctor Fort,es ESP,DF,Elche,es La Liga,19-121,2006,2.9,10,3.49,5,0,3,1,0,1,0,0.00,0,0,0,0,0,0,Matches
730,Niccolò Fortini,it ITA,"DF,MF",Fiorentina,it Serie A,19-291,2006,4.0,6,1.51,3,1,0,0,2,0,0,0.00,0,0,0,0,0,0,Matches
731,Lyle Foster,za RSA,FW,Burnley,eng Premier League,25-089,2000,7.5,10,1.34,6,0,0,2,2,0,0,0.00,0,0,0,0,0,0,Matches
732,Dimitri Foulquier,fr FRA,DF,Valencia,es La Liga,32-253,1993,7.1,7,0.99,7,0,0,0,0,0,3,0.42,3,0,0,0,0,0,Matches
733,Juan Foyth,ar ARG,DF,Villarreal,es La Liga,27-323,1998,7.0,5,0.71,4,0,0,1,0,0,1,0.14,0,0,0,1,0,0,Matches
734,Alejandro Francés,es ESP,DF,Girona,es La Liga,23-122,2002,3.1,7,1.83,6,0,0,0,0,1,1,0.26,1,0,0,0,0,0,Matches
735,Przemysław Frankowski,pl POL,DF,Rennes,fr Ligue 1,30-233,1995,7.5,27,3.61,18,7,0,1,1,0,7,0.94,6,1,0,0,0,0,Matches
736,Davide Frattesi,it ITA,"MF,FW",Inter,it Serie A,26-040,1999,2.3,6,2.63,4,0,1,1,0,0,0,0.00,0,0,0,0,0,0,Matches
737,Oscar Fraulo,dk DEN,"MF,DF",Gladbach,de Bundesliga,21-360,2003,0.5,1,2.09,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
738,Morten Frendrup,dk DEN,MF,Genoa,it Serie A,24-238,2001,11.7,16,1.37,14,1,0,0,1,0,1,0.09,0,0,0,0,1,0,Matches
739,Martin Frese,dk DEN,DF,Hellas Verona,it Serie A,27-331,1998,10.1,19,1.88,8,8,0,2,0,1,0,0.00,0,0,0,0,0,0,Matches
740,Remo Freuler,ch SUI,MF,Bologna,it Serie A,33-230,1992,7.6,11,1.45,9,2,0,0,0,0,1,0.13,1,0,0,0,0,0,Matches
741,Marco Friedl,at AUT,DF,Werder Bremen,de Bundesliga,27-260,1998,10.9,10,0.92,9,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
742,Marvin Friedrich,de GER,DF,Gladbach,de Bundesliga,29-353,1995,1.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
743,Jeremie Frimpong,nl NED,"DF,MF",Liverpool,eng Premier League,24-356,2000,1.0,3,3.14,3,0,0,0,0,0,1,1.05,1,0,0,0,0,0,Matches
744,Jorge de Frutos,es ESP,"FW,MF",Rayo Vallecano,es La Liga,28-284,1997,10.4,24,2.31,20,1,0,0,2,1,3,0.29,1,0,0,0,1,1,Matches
745,Chris Führich,de GER,"FW,MF",Stuttgart,de Bundesliga,27-326,1998,4.1,22,5.38,20,0,1,1,0,0,3,0.73,3,0,0,0,0,0,Matches
746,Joel Fujita,jp JPN,MF,St. Pauli,de Bundesliga,23-288,2002,11.8,26,2.21,23,0,1,0,0,2,1,0.08,1,0,0,0,0,0,Matches
747,Niclas Füllkrug,de GER,FW,West Ham,eng Premier League,32-295,1993,4.5,6,1.32,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
748,Matteo Gabbia,it ITA,DF,Milan,it Serie A,26-041,1999,13.0,8,0.62,7,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
749,Tiago Gabriel,pt POR,DF,Lecce,it Serie A,20-340,2004,12.1,3,0.25,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
750,Gianluca Gaetano,it ITA,"MF,FW",Cagliari,it Serie A,25-210,2000,4.6,14,3.06,9,2,1,1,1,0,3,0.66,1,1,0,0,1,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
751,Roberto Gagliardini,it ITA,MF,Hellas Verona,it Serie A,31-238,1994,8.4,17,2.03,16,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
752,Cody Gakpo,nl NED,"FW,MF",Liverpool,eng Premier League,26-208,1999,11.2,48,4.28,37,2,5,1,3,0,5,0.45,4,0,0,1,0,0,Matches
