Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
1828,Isaac Schmidt,ch SUI,"DF,MF",Werder Bremen,de Bundesliga,25-312,1999,1.2,6,4,4,1,1,0,,0,1,0,1,1,7,5,0,Matches
1829,Joël Schmied,ch SUI,DF,Köln,de Bundesliga,27-022,1998,5.4,4,4,4,0,0,1,100.0,0,14,6,8,5,9,30,0,Matches
1830,Jan Schöppner,de GER,"MF,DF",Heidenheim,de Bundesliga,26-125,1999,4.7,8,4,7,1,0,13,46.2,7,4,1,3,8,16,15,2,Matches
1831,Marvin Schwäbe,de GER,GK,Köln,de Bundesliga,30-173,1995,6.0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
1832,Léo Scienza,br BRA,"MF,FW",Heidenheim,de Bundesliga,27-032,1998,2.0,2,2,1,1,0,2,0.0,2,3,0,3,0,2,0,0,Matches
1833,Alex Scott,eng ENG,MF,Bournemouth,eng Premier League,22-055,2003,5.0,15,9,5,7,3,9,55.6,4,4,0,4,7,22,8,0,Matches
1834,Sebastian Sebulonsen,no NOR,DF,Köln,de Bundesliga,25-261,2000,5.3,10,6,8,1,1,6,83.3,1,3,1,2,2,12,22,0,Matches
1835,Jenson Seelt,nl NED,DF,Sunderland,eng Premier League,22-145,2003,1.5,4,0,3,1,0,1,0.0,1,4,1,3,0,4,7,0,Matches
1836,Jenson Seelt,nl NED,DF,Wolfsburg,de Bundesliga,22-145,2003,0.1,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
1837,Alidu Seidu,gh GHA,DF,Rennes,fr Ligue 1,25-133,2000,3.2,7,4,4,2,1,6,83.3,1,2,0,2,9,16,5,1,Matches
1838,Nicolas Seiwald,at AUT,MF,RB Leipzig,de Bundesliga,24-164,2001,5.2,12,6,5,6,1,5,100.0,0,5,1,4,14,26,10,0,Matches
1839,Ayumu Seko,jp JPN,"MF,DF",Le Havre,fr Ligue 1,25-130,2000,6.2,9,4,2,7,0,6,66.7,2,5,1,4,4,13,20,0,Matches
1840,Matz Sels,be BEL,GK,Nott'ham Forest,eng Premier League,33-231,1992,7.0,0,0,0,0,0,0,,0,0,0,0,0,0,4,0,Matches
1841,Antoine Semenyo,gh GHA,"FW,MF",Bournemouth,eng Premier League,25-281,2000,7.0,12,9,5,5,2,12,50.0,6,13,1,12,1,13,5,0,Matches
1842,Adrian Šemper,hr CRO,GK,Pisa,it Serie A,27-276,1998,6.0,0,0,0,0,0,0,,0,0,0,0,0,0,5,1,Matches
1843,Marvin Senaya,tg TOG,DF,Auxerre,fr Ligue 1,24-260,2001,6.8,20,8,9,8,3,16,62.5,6,5,3,2,13,33,31,0,Matches
1844,Marcos Senesi,ar ARG,DF,Bournemouth,eng Premier League,28-158,1997,6.9,12,9,5,7,0,11,36.4,7,9,6,3,13,25,57,0,Matches
1845,Suat Serdar,de GER,MF,Hellas Verona,it Serie A,28-187,1997,5.7,17,12,9,7,1,14,50.0,7,9,1,8,4,21,4,0,Matches
1846,Nicolás Serrano,es ESP,FW,Athletic Club,es La Liga,22-224,2003,1.3,1,1,0,1,0,5,20.0,4,3,0,3,0,1,2,0,Matches
1847,Benjamin Šeško,si SVN,FW,Manchester Utd,eng Premier League,22-137,2003,4.3,3,1,0,3,0,2,100.0,0,3,0,3,1,4,5,0,Matches
1848,Ryan Sessegnon,eng ENG,DF,Fulham,eng Premier League,25-150,2000,5.3,17,7,8,5,4,15,60.0,6,6,4,2,4,21,21,0,Matches
1849,Stephan El Shaarawy,it ITA,"MF,FW",Roma,it Serie A,32-353,1992,1.4,3,2,2,1,0,4,75.0,1,1,0,1,1,4,1,0,Matches
1850,Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,30-095,1995,6.7,14,7,6,8,0,9,66.7,3,7,0,7,5,19,16,0,Matches
1851,Kwasi Sibo,gh GHA,MF,Oviedo,es La Liga,27-113,1998,3.3,8,7,5,2,1,8,62.5,3,3,0,3,3,11,2,0,Matches
1852,Djibril Sidibé,fr FRA,"DF,MF",Toulouse,fr Ligue 1,33-078,1992,4.5,9,6,4,3,2,7,85.7,1,3,1,2,4,13,13,0,Matches
1853,Armindo Sieb,de GER,"FW,MF",Mainz 05,de Bundesliga,22-240,2003,2.6,0,0,0,0,0,0,,0,3,0,3,0,0,2,0,Matches
1854,Jamil Siebert,de GER,DF,Lecce,it Serie A,23-196,2002,0.9,0,0,0,0,0,0,,0,1,1,0,1,1,6,1,Matches
1855,Francisco Sierralta,cl CHI,DF,Auxerre,fr Ligue 1,28-162,1997,5.7,7,2,4,3,0,4,50.0,2,6,3,3,6,13,33,0,Matches
1856,Tim Siersleben,de GER,DF,Heidenheim,de Bundesliga,25-220,2000,3.0,4,3,1,3,0,4,50.0,2,2,1,1,4,8,18,0,Matches
1857,André Silva,pt POR,FW,Elche,es La Liga,29-343,1995,4.0,3,0,1,1,1,7,14.3,6,1,1,0,0,3,5,0,Matches
1858,Bernardo Silva,pt POR,MF,Manchester City,eng Premier League,31-066,1994,4.1,7,4,3,4,0,11,45.5,6,3,1,2,3,10,8,0,Matches
1859,Caio Henrique Oliveira Silva,br BRA,DF,Monaco,fr Ligue 1,28-076,1997,4.6,6,3,3,1,2,6,50.0,3,3,1,2,1,7,13,0,Matches
1860,Fábio Silva,pt POR,FW,Dortmund,de Bundesliga,23-088,2002,0.2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1861,Jota Silva,pt POR,FW,Nott'ham Forest,eng Premier League,26-075,1999,0.1,2,1,1,1,0,2,100.0,0,0,0,0,0,2,1,0,Matches
1862,Marco Silvestri,it ITA,GK,Cremonese,it Serie A,34-227,1991,2.0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,Matches
1863,Abdallah Sima,sn SEN,MF,Lens,fr Ligue 1,24-120,2001,0.6,1,1,0,0,1,0,,0,2,0,2,0,1,2,0,Matches
1864,Giovanni Simeone,ar ARG,FW,Torino,it Serie A,30-102,1995,4.7,3,2,1,2,0,2,0.0,2,1,0,1,0,3,4,0,Matches
1865,Giuliano Simeone,ar ARG,"MF,FW",Atlético Madrid,es La Liga,22-301,2002,6.7,14,6,8,5,1,15,53.3,7,6,1,5,6,20,3,0,Matches
1866,Moses Simon,ng NGA,"FW,MF",Paris FC,fr Ligue 1,30-095,1995,5.8,2,2,0,2,0,1,0.0,1,1,0,1,5,7,1,0,Matches
1867,Unai Simón,es ESP,GK,Athletic Club,es La Liga,28-126,1997,8.0,0,0,0,0,0,0,,0,0,0,0,0,0,6,0,Matches
1868,Xavi Simons,nl NED,"FW,MF",Tottenham,eng Premier League,22-177,2003,2.8,1,1,1,0,0,1,100.0,0,3,0,3,0,1,3,0,Matches
1869,Xavi Simons,nl NED,MF,RB Leipzig,de Bundesliga,22-177,2003,1.0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,Matches
1870,Danel Sinani,lu LUX,MF,St. Pauli,de Bundesliga,28-193,1997,5.8,7,4,1,4,2,8,87.5,1,3,0,3,3,10,1,0,Matches
1871,Lassine Sinayoko,ml MLI,"FW,MF",Auxerre,fr Ligue 1,25-311,1999,6.3,8,4,2,5,1,6,50.0,3,6,0,6,3,11,2,0,Matches
1872,Antonio Sivera,es ESP,GK,Alavés,es La Liga,29-065,1996,8.0,0,0,0,0,0,0,,0,0,0,0,0,0,4,1,Matches
1873,Telli Siwe,fr FRA,DF,Auxerre,fr Ligue 1,20-305,2004,2.5,4,3,4,0,0,2,100.0,0,5,1,4,4,8,6,0,Matches
1874,Tim Skarke,de GER,"MF,DF",Union Berlin,de Bundesliga,29-038,1996,1.4,2,1,1,1,0,3,66.7,1,1,0,1,0,2,5,0,Matches
1875,Ellyes Skhiri,tn TUN,MF,Eint Frankfurt,de Bundesliga,30-158,1995,1.9,2,0,1,1,0,2,50.0,1,1,0,1,5,7,2,0,Matches
1876,Leo Skiri Østigård,no NOR,DF,Genoa,it Serie A,25-321,1999,3.5,2,0,1,1,0,0,,0,3,3,0,4,6,20,0,Matches
1877,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,34-163,1991,6.0,0,0,0,0,0,0,,0,0,0,0,0,0,3,3,Matches
1878,Andreas Skov Olsen,dk DEN,FW,Wolfsburg,de Bundesliga,25-290,1999,3.5,1,1,1,0,0,3,33.3,2,2,0,2,1,2,7,0,Matches
1879,Robert Skov,dk DEN,DF,Union Berlin,de Bundesliga,29-148,1996,2.4,6,6,5,0,1,7,57.1,3,1,0,1,2,8,8,0,Matches
1880,Adam Smith,eng ENG,DF,Bournemouth,eng Premier League,34-169,1991,2.3,1,0,0,1,0,0,,0,1,0,1,1,2,10,0,Matches
1881,Eric Smith,se SWE,DF,St. Pauli,de Bundesliga,28-280,1997,6.0,6,2,1,5,0,8,37.5,5,8,5,3,5,11,27,1,Matches
1882,Emile Smith Rowe,eng ENG,MF,Fulham,eng Premier League,25-079,2000,1.5,1,0,1,0,0,1,100.0,0,1,0,1,0,1,0,0,Matches
1883,Ivan Smolčić,hr CRO,DF,Como,it Serie A,25-059,2000,2.9,8,7,5,3,0,9,55.6,4,7,4,3,5,13,17,0,Matches
1884,Simon Sohm,ch SUI,MF,Fiorentina,it Serie A,24-187,2001,2.7,6,3,3,3,0,2,100.0,0,2,1,1,0,6,2,0,Matches
1885,Alex Sola,es ESP,FW,Getafe,es La Liga,26-128,1999,0.1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1886,Dominic Solanke,eng ENG,FW,Tottenham,eng Premier League,28-031,1997,0.4,1,1,0,1,0,0,,0,1,0,1,1,2,1,0,Matches
1887,Carlos Soler,es ESP,MF,Real Sociedad,es La Liga,28-286,1997,2.4,0,0,0,0,0,2,0.0,2,1,0,1,2,2,0,0,Matches
1888,Julio Soler,ar ARG,FW,Bournemouth,eng Premier League,20-241,2005,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1889,Oumar Solet,fr FRA,DF,Udinese,it Serie A,25-250,2000,6.0,11,11,9,2,0,7,71.4,2,6,2,4,8,19,25,1,Matches
1890,Jhon Solis,co COL,MF,Girona,es La Liga,21-012,2004,3.3,1,1,1,0,0,6,0.0,6,2,1,1,3,4,7,1,Matches
1891,Manor Solomon,il ISR,"MF,DF",Villarreal,es La Liga,26-083,1999,1.1,0,0,0,0,0,2,0.0,2,2,0,2,0,0,0,0,Matches
1892,Yann Sommer,ch SUI,GK,Inter,it Serie A,36-302,1988,4.0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
1893,Oliver Sonne,pe PER,"DF,FW",Burnley,eng Premier League,24-339,2000,1.2,1,1,1,0,0,1,0.0,1,0,0,0,1,2,2,0,Matches
1894,David Soria,es ESP,GK,Getafe,es La Liga,32-194,1993,8.0,0,0,0,0,0,0,,0,0,0,0,0,0,10,0,Matches
1895,Hugo Sotelo,es ESP,MF,Celta Vigo,es La Liga,21-300,2003,6.0,12,6,5,5,2,12,58.3,5,10,3,7,4,16,8,0,Matches
1896,Florian Sotoca,fr FRA,"MF,FW",Lens,fr Ligue 1,34-355,1990,0.3,0,0,0,0,0,1,0.0,1,0,0,0,2,2,1,0,Matches
1897,Riccardo Sottil,it ITA,FW,Lecce,it Serie A,26-134,1999,2.7,0,0,0,0,0,1,0.0,1,2,0,2,0,0,0,0,Matches
1898,Tomáš Souček,cz CZE,MF,West Ham,eng Premier League,30-230,1995,2.6,4,2,3,1,0,3,33.3,2,2,0,2,3,7,13,0,Matches
1899,Matìas Soulé,ar ARG,"MF,FW",Roma,it Serie A,22-183,2003,5.4,2,2,0,1,1,3,33.3,2,10,1,9,4,6,2,0,Matches
1900,Aboubaka Soumahoro,fr FRA,DF,Hamburger SV,de Bundesliga,20-253,2005,0.5,1,0,1,0,0,0,,0,0,0,0,0,1,4,0,Matches
1901,Sambou Soumano,sn SEN,FW,Lorient,fr Ligue 1,24-285,2001,3.3,1,0,0,1,0,0,,0,1,0,1,2,3,4,0,Matches
1902,Issa Soumaré,sn SEN,"FW,MF",Le Havre,fr Ligue 1,25-005,2000,7.0,9,4,1,4,4,7,42.9,4,7,1,6,3,12,7,0,Matches
1903,Vinicius Souza,br BRA,MF,Wolfsburg,de Bundesliga,26-120,1999,5.1,17,10,8,7,2,6,66.7,2,8,4,4,7,24,25,0,Matches
1904,Djibril Sow,ch SUI,MF,Sevilla,es La Liga,28-251,1997,2.8,7,5,3,4,0,6,50.0,3,2,0,2,3,10,1,1,Matches
1905,Djed Spence,eng ENG,DF,Tottenham,eng Premier League,25-067,2000,4.5,3,2,3,0,0,5,60.0,2,4,1,3,1,4,13,0,Matches
1906,Leonardo Spinazzola,it ITA,DF,Napoli,it Serie A,32-204,1993,3.1,3,1,1,2,0,2,50.0,1,4,2,2,2,5,5,0,Matches
1907,Anton Stach,de GER,MF,Leeds United,eng Premier League,26-334,1998,6.7,14,8,6,7,1,7,85.7,1,9,2,7,3,17,13,1,Matches
1908,Jens Stage,dk DEN,MF,Werder Bremen,de Bundesliga,28-341,1996,3.2,4,3,3,1,0,3,33.3,2,2,1,1,3,7,7,0,Matches
1909,Benjamin Stambouli,fr FRA,MF,Metz,fr Ligue 1,35-063,1990,4.9,10,6,4,5,1,13,46.2,7,4,1,3,3,13,9,2,Matches
1910,Nicolae Stanciu,ro ROU,"MF,FW",Genoa,it Serie A,32-161,1993,1.9,3,2,0,3,0,2,100.0,0,1,0,1,3,6,2,0,Matches
1911,Otto Stange,de GER,MF,Hamburger SV,de Bundesliga,18-248,2007,0.2,0,0,0,0,0,0,,0,2,0,2,0,0,1,0,Matches
1912,Josip Stanišić,hr CRO,DF,Bayern Munich,de Bundesliga,25-196,2000,3.0,2,1,1,1,0,2,50.0,1,4,2,2,2,4,15,1,Matches
1913,Carl Starfelt,se SWE,DF,Celta Vigo,es La Liga,30-136,1995,1.4,0,0,0,0,0,1,0.0,1,1,1,0,2,2,7,0,Matches
1914,Niklas Stark,de GER,DF,Werder Bremen,de Bundesliga,30-184,1995,1.5,2,1,1,1,0,2,100.0,0,5,3,2,4,6,11,0,Matches
1915,Orri Steinn Óskarsson,is ISL,FW,Real Sociedad,es La Liga,21-047,2004,1.3,2,1,0,2,0,1,100.0,0,0,0,0,0,2,2,0,Matches
1916,Calvin Stengs,nl NED,MF,Pisa,it Serie A,26-301,1998,0.1,1,0,0,1,0,1,100.0,0,0,0,0,0,1,0,0,Matches
1917,Angelo Stiller,de GER,MF,Stuttgart,de Bundesliga,24-194,2001,5.4,6,3,2,3,1,6,50.0,3,4,1,3,4,10,10,0,Matches
1918,Kevin Stöger,at AUT,MF,Gladbach,de Bundesliga,32-049,1993,3.1,8,3,3,5,0,7,57.1,3,3,0,3,3,11,1,0,Matches
1919,John Stones,eng ENG,DF,Manchester City,eng Premier League,31-140,1994,2.9,0,0,0,0,0,1,0.0,1,2,1,1,2,2,12,0,Matches
1920,Jørgen Strand Larsen,no NOR,FW,Wolves,eng Premier League,25-251,2000,4.0,1,1,0,1,0,2,0.0,2,2,1,1,1,2,7,0,Matches
1921,Pascal Struijk,nl NED,DF,Leeds United,eng Premier League,26-065,1999,7.0,4,4,0,4,0,3,66.7,1,4,2,2,2,6,49,0,Matches
1922,Cristhian Stuani,uy URU,FW,Girona,es La Liga,39-003,1986,1.2,0,0,0,0,0,1,0.0,1,0,0,0,1,1,2,0,Matches
1923,Nikola Štulić,rs SRB,FW,Lecce,it Serie A,24-037,2001,3.8,3,1,0,3,0,2,50.0,1,1,0,1,0,3,3,0,Matches
1924,Denis Suárez,es ESP,MF,Alavés,es La Liga,31-282,1994,1.8,3,1,1,1,1,5,0.0,5,2,1,1,1,4,3,0,Matches
1925,Gabriel Suazo,cl CHI,"DF,MF",Sevilla,es La Liga,28-067,1997,5.3,23,17,12,9,2,26,69.2,8,2,2,0,6,29,12,1,Matches
1926,Luka Sučić,hr CRO,MF,Real Sociedad,es La Liga,23-037,2002,1.4,1,1,0,0,1,2,50.0,1,2,0,2,0,1,0,0,Matches
1927,Petar Sucic,hr CRO,MF,Inter,it Serie A,21-355,2003,3.0,6,2,1,3,2,8,25.0,6,3,0,3,1,7,5,0,Matches
1928,Yukinari Sugawara,jp JPN,DF,Werder Bremen,de Bundesliga,25-109,2000,4.8,7,4,4,3,0,5,60.0,2,4,1,3,0,7,23,0,Matches
1929,Pavel Šulc,cz CZE,"FW,MF",Lyon,fr Ligue 1,24-290,2000,1.7,2,0,1,1,0,4,25.0,3,1,0,1,1,3,0,0,Matches
1930,Kamaldeen Sulemana,gh GHA,MF,Atalanta,it Serie A,23-242,2002,3.8,4,2,2,2,0,6,50.0,3,1,0,1,0,4,3,0,Matches
1931,Crysencio Summerville,nl NED,"MF,FW",West Ham,eng Premier League,23-350,2001,3.5,4,2,2,1,1,5,60.0,2,4,2,2,1,5,10,0,Matches
1932,Yuito Suzuki,jp JPN,MF,Freiburg,de Bundesliga,23-355,2001,1.5,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
1933,Zion Suzuki,jp JPN,GK,Parma,it Serie A,23-055,2002,6.0,0,0,0,0,0,0,,0,0,0,0,0,0,4,0,Matches
1934,Mattias Svanberg,se SWE,MF,Wolfsburg,de Bundesliga,26-283,1999,2.5,2,2,1,1,0,1,100.0,0,1,0,1,0,2,6,0,Matches
1935,Daniel Svensson,se SWE,"DF,MF",Dortmund,de Bundesliga,23-245,2002,6.0,5,3,3,0,2,4,75.0,1,5,2,3,1,6,24,0,Matches
1936,Mile Svilar,rs SRB,GK,Roma,it Serie A,26-049,1999,6.0,1,0,1,0,0,1,100.0,0,0,0,0,0,1,2,0,Matches
1937,Williot Swedberg,se SWE,"MF,FW",Celta Vigo,es La Liga,21-256,2004,2.6,6,6,0,2,4,2,50.0,1,2,0,2,0,6,2,0,Matches
1938,Lamine Sy,mr MTN,DF,Auxerre,fr Ligue 1,23-066,2002,0.3,2,1,1,0,1,1,100.0,0,0,0,0,0,2,1,0,Matches
1939,Fodé Sylla,fr FRA,MF,Lens,fr Ligue 1,19-182,2006,0.7,6,5,6,0,0,3,100.0,0,0,0,0,1,7,3,0,Matches
1940,Wojciech Szczęsny,pl POL,GK,Barcelona,es La Liga,35-180,1990,2.0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1941,Dominik Szoboszlai,hu HUN,"MF,DF",Liverpool,eng Premier League,24-355,2000,7.0,13,11,11,1,1,16,62.5,6,5,1,4,5,18,21,1,Matches
1942,Alexander Sørloth,no NOR,FW,Atlético Madrid,es La Liga,29-314,1995,3.3,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,Matches
1943,Musa Al-Taamari,jo JOR,"FW,MF",Rennes,fr Ligue 1,28-127,1997,3.1,5,5,2,2,1,3,100.0,0,4,0,4,1,6,1,0,Matches
1944,Haris Tabakovic,ba BIH,FW,Gladbach,de Bundesliga,31-117,1994,2.7,0,0,0,0,0,0,,0,0,0,0,0,0,9,0,Matches
1945,Nicolás Tagliafico,ar ARG,DF,Lyon,fr Ligue 1,33-045,1992,3.6,7,4,2,4,1,8,62.5,3,4,2,2,3,10,13,0,Matches
1946,Jonathan Tah,de GER,DF,Bayern Munich,de Bundesliga,29-246,1996,5.7,6,2,4,1,1,9,66.7,3,7,5,2,7,13,31,0,Matches
1947,Chemsdine Talbi,ma MAR,FW,Sunderland,eng Premier League,20-159,2005,5.6,5,2,3,0,2,7,28.6,5,4,0,4,0,5,9,0,Matches
1948,Montassar Talbi,tn TUN,DF,Lorient,fr Ligue 1,27-142,1998,7.0,6,3,6,0,0,8,37.5,5,6,5,1,4,10,35,0,Matches
1949,Adrien Tameze,cm CMR,"DF,MF",Torino,it Serie A,31-253,1994,2.1,2,1,0,0,2,1,0.0,1,2,0,2,7,9,5,1,Matches
1950,Ao Tanaka,jp JPN,MF,Leeds United,eng Premier League,27-035,1998,2.0,1,1,1,0,0,7,14.3,6,2,0,2,3,4,0,0,Matches
1951,Axel Tapé,fr FRA,DF,Leverkusen,de Bundesliga,18-066,2007,1.8,1,1,1,0,0,1,0.0,1,1,0,1,1,2,0,0,Matches
1952,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,26-255,1999,6.0,10,5,6,3,1,6,100.0,0,8,3,5,4,14,28,0,Matches
1953,James Tarkowski,eng ENG,DF,Everton,eng Premier League,32-330,1992,7.0,12,7,9,2,1,10,60.0,4,14,12,2,6,18,49,2,Matches
1954,César Tárrega,es ESP,DF,Valencia,es La Liga,23-231,2002,8.0,13,8,8,3,2,8,62.5,3,12,9,3,8,21,45,0,Matches
1955,Tylel Tati,fr FRA,DF,Nantes,fr Ligue 1,17-269,2008,5.7,5,2,4,1,0,3,100.0,0,4,3,1,6,11,24,1,Matches
1956,Nuno Tavares,pt POR,DF,Lazio,it Serie A,25-262,2000,4.2,6,5,5,1,0,7,42.9,4,7,0,7,4,10,6,1,Matches
1957,Marcus Tavernier,eng ENG,MF,Bournemouth,eng Premier League,26-207,1999,5.5,8,3,1,6,1,7,42.9,4,7,0,7,3,11,11,0,Matches
1958,Loum Tchaouna,fr FRA,MF,Burnley,eng Premier League,22-037,2003,3.5,5,3,2,3,0,7,28.6,5,3,0,3,0,5,5,0,Matches
1959,Jackson Tchatchoua,cm CMR,"DF,MF",Wolves,eng Premier League,24-031,2001,4.0,10,4,8,2,0,9,88.9,1,4,1,3,3,13,15,1,Matches
1960,Aurélien Tchouaméni,fr FRA,"MF,DF",Real Madrid,es La Liga,25-261,2000,7.2,12,6,4,3,5,3,66.7,1,7,6,1,12,24,12,1,Matches
1961,Mathys Tel,fr FRA,FW,Tottenham,eng Premier League,20-171,2005,2.0,4,1,2,2,0,2,100.0,0,1,0,1,0,4,2,0,Matches
1962,Nathan Tella,ng NGA,"MF,FW",Leverkusen,de Bundesliga,26-102,1999,2.8,3,1,1,1,1,5,20.0,4,3,0,3,1,4,1,0,Matches
1963,Nahuel Tenaglia,ar ARG,DF,Alavés,es La Liga,29-236,1996,7.0,9,7,5,4,0,9,66.7,3,11,6,5,7,16,46,0,Matches
1964,Arnau Tenas,es ESP,GK,Villarreal,es La Liga,24-138,2001,2.0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
1965,Filippo Terracciano,it ITA,DF,Cremonese,it Serie A,22-249,2003,5.0,5,5,3,2,0,4,100.0,0,5,4,1,6,11,18,2,Matches
1966,Pietro Terracciano,it ITA,GK,Milan,it Serie A,35-221,1990,1.4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1967,Ramón Terrats,es ESP,MF,Espanyol,es La Liga,24-362,2000,1.1,4,2,2,2,0,3,66.7,1,1,0,1,0,4,2,0,Matches
1968,Tanner Tessmann,us USA,MF,Lyon,fr Ligue 1,24-021,2001,7.0,10,5,3,5,2,8,25.0,6,16,8,8,7,17,19,0,Matches
1969,Kenny Tete,nl NED,DF,Fulham,eng Premier League,30-006,1995,5.0,16,10,10,5,1,6,83.3,1,3,1,2,3,19,18,0,Matches
1970,Jordan Teze,nl NED,"DF,MF",Monaco,fr Ligue 1,26-015,1999,5.5,20,16,8,8,4,19,47.4,10,10,1,9,5,25,12,0,Matches
1971,Florian Thauvin,fr FRA,MF,Lens,fr Ligue 1,32-262,1993,5.7,6,5,1,3,2,6,50.0,3,5,0,5,2,8,4,1,Matches
1972,Arthur Theate,be BEL,DF,Eint Frankfurt,de Bundesliga,25-143,2000,6.0,4,2,1,2,1,5,60.0,2,2,1,1,5,9,36,2,Matches
1973,Thiago,br BRA,FW,Brentford,eng Premier League,24-111,2001,6.2,9,5,1,5,3,5,60.0,2,5,1,4,1,10,14,0,Matches
1974,Malick Thiaw,de GER,DF,Newcastle Utd,eng Premier League,24-068,2001,3.0,4,2,4,0,0,2,100.0,0,4,2,2,8,12,17,0,Matches
1975,Jan Thielmann,de GER,"FW,MF",Köln,de Bundesliga,23-142,2002,4.1,3,2,3,0,0,4,50.0,2,3,1,2,2,5,3,0,Matches
1976,Adrien Thomasson,fr FRA,MF,Lens,fr Ligue 1,31-309,1993,7.0,18,8,9,6,3,20,55.0,9,13,1,12,6,24,14,0,Matches
1977,Morten Thorsby,no NOR,"MF,FW",Genoa,it Serie A,29-163,1996,0.7,0,0,0,0,0,0,,0,1,0,1,1,1,0,0,Matches
1978,Kristian Thorstvedt,no NOR,MF,Sassuolo,it Serie A,26-216,1999,1.1,2,1,1,1,0,0,,0,1,0,1,1,3,6,0,Matches
1979,Khéphren Thuram,fr FRA,MF,Juventus,it Serie A,24-203,2001,4.5,13,6,2,5,6,6,100.0,0,3,0,3,4,17,8,0,Matches
1980,Marcus Thuram,fr FRA,FW,Inter,it Serie A,28-070,1997,4.1,1,0,0,0,1,2,50.0,1,2,1,1,0,1,2,0,Matches
1981,Cheikh Tidiane Sabaly,sn SEN,"MF,FW",Metz,fr Ligue 1,26-225,1999,4.0,7,3,6,0,1,8,25.0,6,4,2,2,3,10,2,0,Matches
1982,Youri Tielemans,be BEL,MF,Aston Villa,eng Premier League,28-161,1997,3.5,5,4,1,4,0,4,50.0,2,4,1,3,1,6,2,0,Matches
1983,Phillip Tietz,de GER,"FW,MF",Augsburg,de Bundesliga,28-098,1997,1.4,1,0,0,0,1,0,,0,1,0,1,0,1,3,0,Matches
1984,Malik Tillman,us USA,MF,Leverkusen,de Bundesliga,23-140,2002,4.2,12,10,5,4,3,5,60.0,2,12,3,9,5,17,5,0,Matches
1985,Jurriën Timber,nl NED,DF,Arsenal,eng Premier League,24-120,2001,5.8,25,14,10,9,6,9,55.6,4,3,0,3,6,31,16,0,Matches
1986,Jean-Clair Todibo,fr FRA,DF,West Ham,eng Premier League,25-289,1999,1.4,3,1,1,2,0,2,50.0,1,1,0,1,3,6,6,0,Matches
1987,Umut Tohumcu,de GER,MF,Hoffenheim,de Bundesliga,21-065,2004,1.3,3,1,2,1,0,2,100.0,0,2,0,2,0,3,2,0,Matches
1988,Corentin Tolisso,fr FRA,"MF,FW",Lyon,fr Ligue 1,31-073,1994,6.7,8,3,5,1,2,9,33.3,6,10,2,8,6,14,7,0,Matches
1989,Jeremy Toljan,de GER,DF,Levante,es La Liga,31-068,1994,7.7,13,7,6,7,0,11,72.7,3,16,3,13,4,17,23,0,Matches
1990,Tiago Tomás,pt POR,"FW,MF",Stuttgart,de Bundesliga,23-121,2002,3.4,3,1,2,0,1,3,66.7,1,5,1,4,0,3,3,0,Matches
1991,Fikayo Tomori,eng ENG,DF,Milan,it Serie A,27-300,1997,5.6,9,5,5,3,1,4,100.0,0,4,3,1,6,15,26,0,Matches
1992,Sandro Tonali,it ITA,MF,Newcastle Utd,eng Premier League,25-160,2000,6.7,11,8,8,3,0,16,37.5,10,12,1,11,7,18,7,1,Matches
1993,Pablo Torre,es ESP,"MF,FW",Mallorca,es La Liga,22-195,2003,5.3,2,2,1,0,1,5,20.0,4,7,1,6,2,4,7,0,Matches
1994,Jofre Torrents,es ESP,DF,Barcelona,es La Liga,18-260,2007,0.4,1,1,1,0,0,0,,0,0,0,0,0,1,0,0,Matches
1995,Ferrán Torres,es ESP,FW,Barcelona,es La Liga,25-228,2000,5.9,3,3,1,1,1,2,50.0,1,5,0,5,1,4,2,0,Matches
1996,Pau Torres,es ESP,DF,Aston Villa,eng Premier League,28-272,1997,2.8,6,4,5,1,0,5,60.0,2,2,2,0,3,9,13,0,Matches
1997,Lucas Torró,es ESP,MF,Osasuna,es La Liga,31-088,1994,6.9,12,7,7,5,0,11,72.7,3,3,1,2,9,21,16,0,Matches
1998,Jordan Torunarigha,de GER,DF,Hamburger SV,de Bundesliga,28-069,1997,2.0,4,1,0,3,1,2,50.0,1,2,2,0,1,5,25,0,Matches
