Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Comp,Unnamed: 6_level_0_Age,Unnamed: 7_level_0_Born,Unnamed: 8_level_0_90s,Unnamed: 9_level_0_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Unnamed: 24_level_0_Matches
1265,Florentino Luís,pt POR,MF,Burnley,eng Premier League,26-104,1999,9.0,379,375,3,2,1,4,2,0,0,0,0,0,323,1,7,Matches
1266,José Luis Gayà,es ESP,DF,Valencia,es La Liga,30-190,1995,9.2,394,338,55,8,2,1,30,47,0,0,0,0,299,1,3,Matches
1267,José Luis Morales,es ESP,"MF,FW",Levante,es La Liga,38-131,1987,2.9,102,98,4,0,0,0,4,3,0,0,0,0,76,0,5,Matches
1268,Douglas Luiz,br BRA,MF,Nott'ham Forest,eng Premier League,27-206,1998,2.1,120,102,18,10,0,0,8,0,6,4,1,0,102,0,2,Matches
1269,Castello Lukeba,fr FRA,DF,RB Leipzig,de Bundesliga,22-349,2002,11.0,742,681,60,25,1,5,3,0,0,0,0,0,664,1,3,Matches
1270,Dodi Lukebakio,be BEL,"FW,MF",Sevilla,es La Liga,28-068,1997,2.0,84,76,7,4,1,0,10,1,2,2,0,0,68,1,2,Matches
1271,Saša Lukić,rs SRB,MF,Fulham,eng Premier League,29-110,1996,7.8,293,238,54,13,1,1,35,0,24,17,6,0,237,1,6,Matches
1272,Kristoffer Lund,us USA,DF,Köln,de Bundesliga,23-201,2002,8.5,388,314,74,8,0,1,17,66,0,0,0,0,293,0,7,Matches
1273,Sebastiano Luperto,it ITA,DF,Cagliari,it Serie A,29-086,1996,10.0,437,382,55,21,0,0,0,3,0,0,0,0,391,0,1,Matches
1274,Mateus Lusuardi,br BRA,DF,Pisa,it Serie A,21-327,2004,2.2,80,74,6,0,0,0,1,0,0,0,0,0,65,0,0,Matches
1275,Zito Luvumbo,ao ANG,"FW,MF",Cagliari,it Serie A,23-267,2002,2.3,36,34,2,0,0,0,3,1,0,0,0,0,27,0,3,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
1276,Charalampos Lykogiannis,gr GRE,DF,Bologna,it Serie A,32-040,1993,3.9,249,178,69,14,0,4,29,43,12,1,9,0,180,2,3,Matches
1277,Senne Lynen,be BEL,MF,Werder Bremen,de Bundesliga,26-285,1999,10.8,532,510,20,19,1,5,2,1,0,0,0,0,464,2,7,Matches
1278,Mathias Løvik,no NOR,DF,Parma,it Serie A,21-360,2003,5.2,163,140,23,2,0,0,15,21,0,0,0,0,119,0,3,Matches
1279,Ian Maatsen,nl NED,DF,Aston Villa,eng Premier League,23-266,2002,2.5,178,153,25,1,0,0,16,20,4,1,3,0,146,0,4,Matches
1280,Alexis Mac Allister,ar ARG,MF,Liverpool,eng Premier League,26-342,1998,9.1,468,450,17,5,3,1,7,1,2,2,0,0,400,1,10,Matches
1281,Deiver Machado,co COL,DF,Lens,fr Ligue 1,32-090,1993,3.0,126,100,26,2,0,1,5,24,0,0,0,0,103,0,2,Matches
1282,Koki Machida,jp JPN,DF,Hoffenheim,de Bundesliga,28-098,1997,0.5,36,36,0,0,0,0,0,0,0,0,0,0,32,0,0,Matches
1283,Lanroy Machine,fr FRA,"FW,MF",Angers,fr Ligue 1,20-049,2005,2.1,48,46,0,0,1,0,2,0,0,0,0,0,37,2,2,Matches
1284,Shuto Machino,jp JPN,"FW,MF",Gladbach,de Bundesliga,26-062,1999,4.8,123,107,16,0,0,0,1,11,0,0,0,0,84,0,7,Matches
1285,Brian Madjo,lu LUX,FW,Metz,fr Ligue 1,16-323,2009,1.7,15,14,1,0,0,0,0,0,0,0,0,0,8,0,3,Matches
1286,Noni Madueke,eng ENG,FW,Arsenal,eng Premier League,23-266,2002,3.9,142,130,11,0,0,0,27,1,10,10,0,0,87,1,7,Matches
1287,Pablo Maffeo,es ESP,DF,Mallorca,es La Liga,28-142,1997,9.3,394,309,85,6,0,2,24,79,0,0,0,0,281,0,15,Matches
1288,Gabriel Magalhães,br BRA,DF,Arsenal,eng Premier League,27-347,1997,11.0,702,668,32,12,2,2,2,1,0,0,0,0,628,2,3,Matches
1289,Soungoutou Magassa,fr FRA,MF,West Ham,eng Premier League,22-054,2003,2.9,112,110,2,1,0,2,1,1,0,0,0,0,91,0,4,Matches
1290,Hugo Magnetti,fr FRA,MF,Brest,fr Ligue 1,27-185,1998,11.5,471,456,13,7,1,2,3,4,0,0,0,0,402,2,9,Matches
1291,Frank Magri,cm CMR,"FW,MF",Toulouse,fr Ligue 1,26-088,1999,12.2,201,193,7,0,2,0,14,0,0,0,0,0,141,1,10,Matches
1292,Harry Maguire,eng ENG,DF,Manchester Utd,eng Premier League,32-271,1993,3.8,160,158,2,1,0,0,1,0,0,0,0,0,133,0,1,Matches
1293,Arne Maier,de GER,DF,Augsburg,de Bundesliga,26-327,1999,0.0,8,6,2,0,0,0,1,2,0,0,0,0,5,0,0,Matches
1294,Mike Maignan,fr FRA,GK,Milan,it Serie A,30-151,1995,11.6,443,365,75,28,0,0,0,0,0,0,0,0,339,3,0,Matches
1295,Linton Maina,de GER,"DF,FW",Köln,de Bundesliga,26-161,1999,2.5,89,87,2,1,0,0,7,1,0,0,0,0,73,0,4,Matches
1296,Patrick Mainka,de GER,DF,Heidenheim,de Bundesliga,31-025,1994,12.0,519,501,17,12,0,0,0,5,0,0,0,0,459,1,5,Matches
1297,Kobbie Mainoo,eng ENG,MF,Manchester Utd,eng Premier League,20-226,2005,2.0,103,98,5,4,1,0,4,0,1,0,0,0,88,0,3,Matches
1298,Ainsley Maitland-Niles,eng ENG,"DF,FW",Lyon,fr Ligue 1,28-094,1997,13.1,627,534,89,14,0,1,28,75,0,0,0,0,523,4,11,Matches
1299,Radosław Majecki,pl POL,GK,Brest,fr Ligue 1,26-015,1999,9.6,342,241,99,38,0,2,0,0,0,0,0,0,244,2,0,Matches
1300,Lovro Majer,hr CRO,MF,Wolfsburg,de Bundesliga,27-318,1998,5.8,230,224,5,2,3,0,10,1,2,1,1,0,189,1,7,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
1301,Hamidou Makalou,ml MLI,"MF,FW",Brest,fr Ligue 1,19-139,2006,1.7,67,62,5,0,1,0,6,0,5,3,2,0,47,0,3,Matches
1302,Jean-Victor Makengo,fr FRA,MF,Lorient,fr Ligue 1,27-172,1998,5.2,165,164,1,1,2,0,7,0,0,0,0,0,133,0,5,Matches
1303,Jordy Makengo,fr FRA,DF,Freiburg,de Bundesliga,24-120,2001,7.3,324,293,31,6,0,0,18,25,0,0,0,0,256,0,4,Matches
1304,Andrija Maksimović,rs SRB,"MF,FW",RB Leipzig,de Bundesliga,18-179,2007,0.3,13,13,0,0,0,1,0,0,0,0,0,0,13,0,0,Matches
1305,Said El Mala,de GER,"FW,MF",Köln,de Bundesliga,19-097,2006,5.6,146,136,8,0,0,1,13,6,0,0,0,0,95,2,12,Matches
1306,Julián Malatini,ar ARG,DF,Werder Bremen,de Bundesliga,24-184,2001,1.0,35,28,7,1,0,0,1,6,0,0,0,0,24,0,2,Matches
1307,Daniel Maldini,it ITA,MF,Atalanta,it Serie A,24-051,2001,2.1,71,66,4,2,0,1,4,0,1,1,0,0,50,1,1,Matches
1308,Youssef Maleh,ma MAR,MF,Lecce,it Serie A,27-101,1998,0.5,22,20,1,0,0,0,2,1,0,0,0,0,16,1,2,Matches
1309,Donyell Malen,nl NED,FW,Aston Villa,eng Premier League,26-326,1999,5.1,82,71,9,0,0,0,4,0,3,0,0,0,63,2,4,Matches
1310,Ruslan Malinovskyi,ua UKR,MF,Genoa,it Serie A,32-211,1993,8.6,410,378,31,9,1,11,16,3,9,4,5,0,331,1,5,Matches
1311,Lennard Maloney,us USA,"DF,MF",Mainz 05,de Bundesliga,26-054,1999,3.4,123,117,6,1,0,0,2,0,0,0,0,0,95,0,2,Matches
1312,Pape Mamadou Sy,sn SEN,GK,Metz,fr Ligue 1,28-213,1997,0.8,29,18,11,3,0,0,0,0,0,0,0,0,14,0,0,Matches
1313,Giorgi Mamardashvili,ge GEO,GK,Liverpool,eng Premier League,25-063,2000,5.0,201,167,34,9,0,0,0,0,0,0,0,0,156,0,0,Matches
1314,Felix Mambimbi,ch SUI,"FW,MF",Le Havre,fr Ligue 1,24-317,2001,3.1,63,60,1,0,1,0,4,0,0,0,0,0,41,2,2,Matches
1315,Gianluca Mancini,it ITA,DF,Roma,it Serie A,29-228,1996,12.9,671,620,50,38,1,3,9,11,0,0,0,0,575,1,5,Matches
1316,Reinildo Mandava,mz MOZ,"DF,MF",Sunderland,eng Premier League,31-314,1994,9.4,400,351,48,2,0,0,12,46,0,0,0,0,332,1,7,Matches
1317,Aïssa Mandi,dz ALG,DF,Lille,fr Ligue 1,34-040,1991,10.2,719,645,70,28,2,4,7,18,0,0,0,0,640,4,4,Matches
1318,Rolando Mandragora,it ITA,MF,Fiorentina,it Serie A,28-155,1997,10.6,423,356,64,26,2,1,35,1,27,13,11,0,316,3,2,Matches
1319,Filippo Mane,it ITA,DF,Dortmund,de Bundesliga,20-268,2005,0.9,67,63,4,3,0,1,0,1,0,0,0,0,61,0,2,Matches
1320,Mateus Mane,pt POR,"FW,MF",Wolves,eng Premier League,18-076,2007,0.4,11,10,1,0,0,0,1,0,0,0,0,0,8,0,1,Matches
1321,Orel Mangala,be BEL,MF,Lyon,fr Ligue 1,27-258,1998,0.1,10,10,0,0,0,0,1,0,0,0,0,0,9,0,1,Matches
1322,Johan Manzambi,ch SUI,MF,Freiburg,de Bundesliga,20-048,2005,8.6,412,387,21,9,3,1,10,5,0,0,0,0,357,4,7,Matches
1323,Sekou Mara,fr FRA,FW,Auxerre,fr Ligue 1,23-124,2002,5.9,105,96,9,1,0,0,0,0,0,0,0,0,78,0,5,Matches
1324,Alessandro Marcandalli,it ITA,DF,Genoa,it Serie A,23-037,2002,5.6,223,208,14,8,0,0,0,6,0,0,0,0,179,1,3,Matches
1325,Marcão,br BRA,DF,Sevilla,es La Liga,29-179,1996,9.7,422,409,10,8,0,2,1,0,0,0,0,0,363,3,3,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
1326,Vincent Marchetti,fr FRA,MF,Paris FC,fr Ligue 1,28-150,1997,5.6,227,222,4,3,1,0,0,1,0,0,0,0,198,1,0,Matches
1327,Pablo Marí,es ESP,DF,Fiorentina,it Serie A,32-092,1993,8.0,372,336,35,14,0,0,0,4,0,0,0,0,340,1,1,Matches
1328,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,30-315,1995,5.0,314,300,14,14,0,1,0,0,0,0,0,0,277,0,3,Matches
1329,Mariano,do DOM,FW,Alavés,es La Liga,32-122,1993,3.1,43,41,2,0,0,0,3,1,0,0,0,0,26,0,0,Matches
1330,Luca Marianucci,it ITA,DF,Napoli,it Serie A,21-131,2004,1.0,102,100,2,2,0,0,0,0,0,0,0,0,100,0,0,Matches
1331,Rafa Marín,es ESP,DF,Villarreal,es La Liga,23-196,2002,10.9,647,618,29,16,0,4,0,3,0,0,0,0,595,0,1,Matches
1332,Marius Marin,ro ROU,MF,Pisa,it Serie A,27-093,1998,7.2,195,183,10,7,1,3,8,0,0,0,0,0,136,2,5,Matches
1333,Pablo Marín,es ESP,MF,Real Sociedad,es La Liga,22-151,2003,6.2,184,174,10,0,2,0,6,6,0,0,0,0,146,0,6,Matches
1334,João Mário Lopes,pt POR,DF,Juventus,it Serie A,25-332,2000,2.7,131,107,23,3,0,1,5,20,0,0,0,0,100,1,7,Matches
1335,Guillermo Maripán,cl CHI,DF,Torino,it Serie A,31-209,1994,11.2,428,394,33,15,0,0,3,2,0,0,0,0,369,1,7,Matches
1336,Omar Marmoush,eg EGY,"FW,MF",Manchester City,eng Premier League,26-297,1999,2.1,58,57,1,1,2,0,2,0,0,0,0,0,48,0,5,Matches
1337,Marquinhos,br BRA,DF,Paris S-G,fr Ligue 1,31-201,1994,4.5,388,373,15,5,0,1,1,10,0,0,0,0,366,0,0,Matches
1338,Callum Marshall,nir NIR,FW,West Ham,eng Premier League,21-003,2004,0.7,4,3,1,0,0,0,0,0,0,0,0,0,2,0,1,Matches
1339,Eric Martel,de GER,"MF,DF",Köln,de Bundesliga,23-216,2002,11.5,593,573,19,14,1,0,3,4,0,0,0,0,515,1,11,Matches
1340,Aarón Martín,es ESP,DF,Genoa,it Serie A,28-223,1997,9.4,508,352,154,36,2,1,76,88,30,15,13,0,360,2,11,Matches
1341,Gerard Martín,es ESP,DF,Barcelona,es La Liga,23-334,2002,6.4,551,499,50,6,0,2,8,40,0,0,0,0,483,2,6,Matches
1342,Iván Martín,es ESP,MF,Girona,es La Liga,26-290,1999,10.8,559,551,7,6,2,3,3,1,0,0,0,0,486,1,5,Matches
1343,Jon Martin,es ESP,DF,Real Sociedad,es La Liga,19-222,2006,6.0,307,301,5,5,0,2,0,0,0,0,0,0,277,1,1,Matches
1344,Mario Martín,es ESP,MF,Getafe,es La Liga,21-271,2004,9.2,228,220,3,3,0,2,6,0,0,0,0,0,166,5,7,Matches
1345,Gabriel Martinelli,br BRA,FW,Arsenal,eng Premier League,24-166,2001,3.1,45,41,3,2,0,1,6,0,1,1,0,0,28,1,3,Matches
1346,Arnau Martinez,es ESP,"DF,MF",Girona,es La Liga,22-220,2003,9.6,540,471,65,19,0,0,18,46,0,0,0,0,444,4,8,Matches
1347,Emiliano Martínez,ar ARG,GK,Aston Villa,eng Premier League,33-090,1992,11.0,434,367,65,31,1,1,0,0,0,0,0,0,335,2,1,Matches
1348,Josep Martinez,es ESP,GK,Inter,it Serie A,27-188,1998,2.0,71,56,14,5,0,0,0,0,0,0,0,0,55,1,0,Matches
1349,Lautaro Martínez,ar ARG,FW,Inter,it Serie A,28-101,1997,10.8,262,243,18,2,1,3,9,3,0,0,0,0,198,1,8,Matches
1350,Lisandro Martínez,ar ARG,DF,Manchester Utd,eng Premier League,27-317,1998,0.1,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
1351,Pablo Martínez,es ESP,MF,Levante,es La Liga,27-282,1998,5.8,199,180,18,11,2,4,15,0,7,4,1,0,143,1,3,Matches
1352,Ramón Martínez,es ESP,DF,Sevilla,es La Liga,23-040,2002,1.1,64,62,2,2,0,1,0,0,0,0,0,0,57,0,0,Matches
1353,Toni Martínez,es ESP,FW,Alavés,es La Liga,28-154,1997,9.9,216,210,6,0,0,2,5,1,0,0,0,0,119,0,4,Matches
1354,Adam Marušić,me MNE,DF,Lazio,it Serie A,33-045,1992,10.6,633,538,95,19,0,2,7,76,0,0,0,0,549,0,11,Matches
1355,Omar Mascarell,gq EQG,MF,Mallorca,es La Liga,32-302,1993,5.1,188,188,0,0,0,1,1,0,0,0,0,0,153,0,4,Matches
1356,Adam Masina,ma MAR,DF,Torino,it Serie A,31-333,1994,2.5,95,80,15,6,0,0,0,4,0,0,0,0,79,0,0,Matches
1357,Patrizio Masini,it ITA,MF,Genoa,it Serie A,24-308,2001,9.5,376,358,18,13,0,2,9,4,0,0,0,0,275,0,14,Matches
1358,Han-Noah Massengo,fr FRA,MF,Augsburg,de Bundesliga,24-147,2001,10.8,467,447,17,9,0,1,8,6,0,0,0,0,398,3,5,Matches
1359,Franco Mastantuono,ar ARG,"FW,DF",Real Madrid,es La Liga,18-109,2007,6.1,305,280,25,7,5,3,23,2,16,7,4,0,262,0,6,Matches
1360,Arthur Masuaku,cd COD,"DF,MF",Sunderland,eng Premier League,32-024,1993,1.4,62,55,7,1,0,2,8,6,0,0,0,0,45,0,2,Matches
1361,Clinton Mata,ao ANG,DF,Lyon,fr Ligue 1,33-024,1992,12.5,784,731,52,21,2,4,5,8,0,0,0,0,702,1,4,Matches
1362,Igor Matanovic,hr CRO,FW,Freiburg,de Bundesliga,22-245,2003,2.7,54,52,2,0,0,0,0,0,0,0,0,0,33,0,1,Matches
1363,Pape Matar Sarr,sn SEN,MF,Tottenham,eng Premier League,23-078,2002,6.8,283,271,11,3,1,1,5,2,0,0,0,0,232,1,5,Matches
1364,Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,eng Premier League,28-156,1997,12.3,168,158,8,0,3,0,4,0,0,0,0,0,107,2,13,Matches
1365,Nemanja Matić,rs SRB,MF,Sassuolo,it Serie A,37-122,1988,11.9,674,629,41,34,2,5,8,4,1,0,0,0,562,4,9,Matches
1366,Rudy Matondo,fr FRA,MF,Auxerre,fr Ligue 1,17-263,2008,4.0,155,152,3,0,0,0,1,3,0,0,0,0,139,0,2,Matches
1367,Chrislain Matsima,fr FRA,DF,Augsburg,de Bundesliga,23-200,2002,12.0,612,579,29,13,0,0,4,15,0,0,0,0,520,4,6,Matches
1368,Jean Mattéo Bahoya,fr FRA,FW,Eint Frankfurt,de Bundesliga,20-208,2005,5.7,193,187,6,0,0,2,19,5,0,0,0,0,144,0,5,Matches
1369,Alan Matturro,uy URU,DF,Levante,es La Liga,21-051,2004,0.8,43,39,3,2,0,0,0,0,0,0,0,0,31,1,2,Matches
1370,Neal Maupay,fr FRA,FW,Marseille,fr Ligue 1,29-109,1996,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
1371,Konstantinos Mavropanos,gr GRE,DF,West Ham,eng Premier League,27-355,1997,6.5,291,284,7,7,0,5,0,0,0,0,0,0,254,0,0,Matches
1372,Christian Mawissa,fr FRA,DF,Monaco,fr Ligue 1,20-227,2005,5.8,428,404,24,10,0,1,1,2,0,0,0,0,399,0,5,Matches
1373,Eliezer Mayenda,es ESP,FW,Sunderland,eng Premier League,20-207,2005,2.9,17,17,0,0,0,0,0,0,0,0,0,0,12,0,1,Matches
1374,Borja Mayoral,es ESP,FW,Getafe,es La Liga,28-240,1997,9.2,211,203,6,0,3,3,6,0,0,0,0,0,165,2,8,Matches
1375,Senny Mayulu,fr FRA,"MF,FW",Paris S-G,fr Ligue 1,19-198,2006,7.7,315,299,15,4,1,1,14,6,4,2,0,0,271,1,9,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
1376,Ibrahim Maza,dz ALG,MF,Leverkusen,de Bundesliga,20-007,2005,5.9,325,312,13,5,1,2,15,2,2,1,1,0,282,0,7,Matches
1377,Noussair Mazraoui,ma MAR,DF,Manchester Utd,eng Premier League,28-017,1997,3.2,183,158,25,1,0,0,8,24,0,0,0,0,148,0,5,Matches
1378,Luca Mazzitelli,it ITA,MF,Cagliari,it Serie A,30-016,1995,0.7,39,35,3,3,0,0,1,0,0,0,0,0,30,1,1,Matches
1379,Pasquale Mazzocchi,it ITA,MF,Napoli,it Serie A,30-127,1995,0.2,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,Matches
1380,Samuel Mbangula,be BEL,FW,Werder Bremen,de Bundesliga,21-319,2004,6.8,248,242,5,2,2,3,3,3,0,0,0,0,208,1,8,Matches
1381,Ethan Mbappé,fr FRA,"FW,MF",Lille,fr Ligue 1,18-337,2006,0.8,50,44,5,2,0,2,3,0,3,1,0,0,41,1,0,Matches
1382,Kylian Mbappé,fr FRA,FW,Real Madrid,es La Liga,26-346,1998,13.6,521,486,32,1,2,4,11,1,4,1,0,0,457,3,13,Matches
1383,Ibrahim Mbaye,sn SEN,FW,Paris S-G,fr Ligue 1,17-311,2008,6.2,353,349,3,0,0,0,10,1,0,0,0,0,296,1,6,Matches
1384,Malick Mbaye,sn SEN,DF,Metz,fr Ligue 1,21-239,2004,0.2,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,Matches
1385,Chancel Mbemba,cd COD,DF,Lille,fr Ligue 1,31-115,1994,6.1,355,343,12,7,0,0,0,0,0,0,0,0,320,0,5,Matches
1386,Bryan Mbeumo,cm CMR,MF,Manchester Utd,eng Premier League,26-116,1999,12.6,441,377,61,10,10,3,59,4,21,18,0,1,320,3,20,Matches
1387,Michel Mboula,ga GAB,DF,Metz,fr Ligue 1,22-215,2003,1.9,96,89,6,4,0,2,1,2,0,0,0,0,79,1,3,Matches
1388,Pathé Mboup,sn SEN,FW,Brest,fr Ligue 1,22-097,2003,6.3,113,111,2,0,1,1,2,1,1,0,0,0,81,0,5,Matches
1389,Moustapha Mbow,sn SEN,DF,Paris FC,fr Ligue 1,25-268,2000,13.0,763,733,29,24,1,17,1,4,0,0,0,0,705,1,3,Matches
1390,James Mcatee,eng ENG,"MF,FW",Nott'ham Forest,eng Premier League,23-044,2002,1.5,68,65,3,0,0,0,5,0,1,1,0,0,60,0,2,Matches
1391,John McGinn,sct SCO,"MF,FW",Aston Villa,eng Premier League,31-044,1994,11.0,417,391,23,9,4,6,41,2,12,9,0,0,321,3,7,Matches
1392,Weston McKennie,us USA,"MF,DF",Juventus,it Serie A,27-095,1998,8.2,361,327,33,2,1,2,8,31,0,0,0,0,297,1,8,Matches
1393,Mark McKenzie,us USA,DF,Toulouse,fr Ligue 1,26-279,1999,12.1,581,488,92,13,2,2,1,77,0,0,0,0,474,1,3,Matches
1394,Dwight McNeil,eng ENG,"FW,MF",Everton,eng Premier League,26-009,1999,0.8,23,22,1,0,0,0,3,0,1,1,0,0,18,0,0,Matches
1395,Scott McTominay,sct SCO,MF,Napoli,it Serie A,28-358,1996,11.0,333,323,10,7,2,3,3,3,0,0,0,0,280,0,8,Matches
1396,Facundo Medina,ar ARG,DF,Marseille,fr Ligue 1,26-187,1999,1.6,137,132,5,1,0,2,0,4,0,0,0,0,131,0,1,Matches
1397,Jonas Meffert,de GER,MF,Hamburger SV,de Bundesliga,31-088,1994,0.9,46,45,1,0,0,1,0,1,0,0,0,0,35,0,2,Matches
1398,Henrik Meister,dk DEN,FW,Pisa,it Serie A,22-014,2003,6.8,60,59,1,0,0,0,0,0,0,0,0,0,34,0,4,Matches
1399,Bamo Meïté,ci CIV,DF,Lorient,fr Ligue 1,23-363,2001,7.4,400,355,45,8,0,0,7,37,0,0,0,0,348,0,8,Matches
1400,Mohamed Meité,fr FRA,FW,Rennes,fr Ligue 1,18-051,2007,4.5,72,70,0,0,0,0,3,0,0,0,0,0,43,2,6,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
1401,Hannibal Mejbri,tn TUN,MF,Burnley,eng Premier League,22-314,2003,4.1,122,107,15,2,3,1,6,3,0,0,0,0,92,0,4,Matches
1402,Cléo Melieres,fr FRA,DF,Metz,fr Ligue 1,20-232,2005,0.3,18,15,3,0,0,0,3,3,0,0,0,0,14,0,1,Matches
1403,Nuno Mendes,pt POR,DF,Paris S-G,fr Ligue 1,23-165,2002,6.4,521,447,72,7,2,6,30,46,19,5,8,0,451,2,4,Matches
1404,Brais Méndez,es ESP,MF,Real Sociedad,es La Liga,28-328,1997,9.1,458,400,53,23,2,5,39,1,15,11,2,0,349,5,16,Matches
1405,Rodrigo Mendoza,es ESP,"MF,FW",Elche,es La Liga,20-261,2005,6.5,322,300,21,8,3,2,12,3,4,0,0,0,264,1,5,Matches
1406,Antoine Mendy,sn SEN,DF,Nice,fr Ligue 1,21-188,2004,11.7,676,615,61,31,1,8,11,28,0,0,0,0,559,0,8,Matches
1407,Batista Mendy,fr FRA,MF,Sevilla,es La Liga,25-323,2000,8.0,263,249,12,12,0,2,1,0,0,0,0,0,216,2,3,Matches
1408,Formose Mendy,sn SEN,DF,Lorient,fr Ligue 1,24-333,2001,1.5,92,84,7,3,0,4,1,4,0,0,0,0,78,1,1,Matches
1409,Nobel Mendy,fr FRA,DF,Rayo Vallecano,es La Liga,21-089,2004,4.5,219,196,23,4,0,4,2,1,0,0,0,0,189,0,6,Matches
1410,Gideon Mensah,gh GHA,DF,Auxerre,fr Ligue 1,27-136,1998,11.5,610,482,127,22,1,5,31,105,0,0,0,0,492,1,10,Matches
1411,Khalis Merah,fr FRA,"MF,FW",Lyon,fr Ligue 1,18-280,2007,4.9,175,173,2,0,0,2,3,0,1,0,0,0,152,0,6,Matches
1412,Alex Meret,it ITA,GK,Napoli,it Serie A,28-254,1997,4.0,110,77,32,8,0,0,0,0,0,0,0,0,98,1,1,Matches
1413,Mikel Merino,es ESP,"FW,MF",Arsenal,eng Premier League,29-162,1996,6.6,208,207,1,0,8,0,4,1,0,0,0,0,149,0,7,Matches
1414,Quentin Merlin,fr FRA,DF,Rennes,fr Ligue 1,23-199,2002,10.4,634,496,133,21,1,1,64,89,23,10,8,0,472,5,24,Matches
1415,Rafik Messali,fr FRA,"MF,DF",Toulouse,fr Ligue 1,22-217,2003,0.7,21,20,1,0,0,0,2,1,0,0,0,0,11,0,2,Matches
1416,Junior Messias,br BRA,"FW,MF",Genoa,it Serie A,34-202,1991,1.1,30,26,3,0,0,2,1,3,0,0,0,0,22,1,2,Matches
1417,Connor Metcalfe,au AUS,"MF,FW",St. Pauli,de Bundesliga,26-026,1999,2.8,128,122,5,0,1,0,8,5,0,0,0,0,95,1,2,Matches
1418,Dayann Methalie,fr FRA,"DF,MF",Toulouse,fr Ligue 1,19-289,2006,11.2,307,253,53,3,0,0,21,50,0,0,0,0,225,1,10,Matches
1419,Karol Mets,ee EST,DF,St. Pauli,de Bundesliga,32-199,1993,5.0,318,283,31,9,0,0,2,1,0,0,0,0,276,4,0,Matches
1420,Thomas Meunier,be BEL,DF,Lille,fr Ligue 1,34-080,1991,9.8,558,480,76,8,1,2,26,68,0,0,0,0,440,2,6,Matches
1421,Lucas Michal,fr FRA,FW,Monaco,fr Ligue 1,20-163,2005,0.5,22,19,3,1,0,0,1,2,0,0,0,0,18,0,2,Matches
1422,Georges Mikautadze,ge GEO,FW,Villarreal,es La Liga,25-031,2000,5.3,90,84,5,0,4,1,2,1,0,0,0,0,62,1,2,Matches
1423,Georges Mikautadze,ge GEO,FW,Lyon,fr Ligue 1,25-031,2000,2.0,32,32,0,0,0,0,0,0,0,0,0,0,27,0,0,Matches
1424,Wisdom Mike,de GER,FW,Bayern Munich,de Bundesliga,17-068,2008,0.2,8,8,0,0,0,0,0,0,0,0,0,0,5,0,1,Matches
1425,William Mikelbrencis,fr FRA,"MF,DF",Hamburger SV,de Bundesliga,21-279,2004,4.9,211,159,50,0,0,2,20,50,0,0,0,0,137,2,4,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
1426,Antoni Milambo,nl NED,MF,Brentford,eng Premier League,20-242,2005,0.5,11,11,0,0,0,0,0,0,0,0,0,0,8,0,0,Matches
1427,Nikola Milenković,rs SRB,DF,Nott'ham Forest,eng Premier League,28-050,1997,13.0,634,620,13,11,0,1,0,1,0,0,0,0,557,1,3,Matches
1428,Lewis Miley,eng ENG,MF,Newcastle Utd,eng Premier League,19-214,2006,4.1,225,217,8,2,0,2,6,0,4,4,0,0,197,0,6,Matches
