rank,player_name,nation,position,squad,competition,age,birth_year,nineties_played,passes_attempted,passes_live,passes_dead,passes_free_kick,passes_through_ball,passes_switched,passes_crosses,passes_throw_in,passes_corner_kick,passes_in,passes_out,passes_straight,passes_completed,passes_offsides,passes_blocks,season,table_type,processed_at
2115,Kalvin Phillips,ENG,MF,West Ham,Premier League,27,1995,3.4,179,170,7,6,1,1,1,1,0,0,0,0,141,2,2,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2116,Kalvin Phillips,ENG,MF,Manchester City,Premier League,27,1995,1.0,70,67,3,3,0,0,2,0,0,0,0,0,62,0,1,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2117,Jaden Philogene Bidace,ENG,FW,Aston Villa,Premier League,21,2002,0.0,4,4,0,0,0,0,0,0,0,0,0,0,3,0,1,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2118,Kamil Piątkowski,POL,DF,Granada,La Liga,23,2000,5.6,230,225,4,3,0,2,2,1,0,0,0,0,197,1,1,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2119,Roberto Piccoli,ITA,FW,Empoli,Serie A,22,2001,0.4,6,5,1,0,0,0,0,0,0,0,0,0,4,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2120,Roberto Piccoli,ITA,FW,Lecce,Serie A,22,2001,15.3,246,229,16,0,1,1,6,1,0,0,0,0,147,1,9,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2121,Florian Pick,GER,"MF,FW",Heidenheim,Bundesliga,27,1995,3.6,183,146,35,13,0,1,32,4,18,9,8,0,118,2,10,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2122,Jordan Pickford,ENG,GK,Everton,Premier League,29,1994,38.0,1576,1074,496,223,1,5,0,0,0,0,0,0,986,6,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2123,Amos Pieper,GER,DF,Werder Bremen,Bundesliga,25,1998,6.6,312,297,12,11,1,1,2,1,0,0,0,0,229,3,6,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2124,Marvin Pieringer,GER,"MF,FW",Heidenheim,Bundesliga,23,1999,16.8,431,415,15,0,3,2,7,2,0,0,0,0,298,1,11,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2125,Santiago Pierotti,ARG,"MF,FW",Lecce,Serie A,22,2001,2.2,67,65,1,0,0,0,4,0,0,0,0,0,48,1,2,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2126,Niccolò Pierozzi,ITA,DF,Salernitana,Serie A,21,2001,9.7,348,294,54,18,0,0,6,36,0,0,0,0,264,0,8,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2127,Ronaël Pierre-Gabriel,FRA,DF,Nantes,Ligue 1,25,1998,6.6,289,238,50,5,0,0,9,45,0,0,0,0,227,1,11,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2128,Andrea Pinamonti,ITA,FW,Sassuolo,Serie A,24,1999,34.2,630,553,75,0,1,1,10,0,0,0,0,0,411,2,27,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2129,Ethan Pinnock,JAM,DF,Brentford,Premier League,30,1993,28.0,1432,1374,55,26,0,8,7,24,0,0,0,0,1192,3,13,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2130,Yeremi Pino,ESP,"MF,FW",Villarreal,La Liga,20,2002,5.3,171,164,5,1,2,0,7,4,0,0,0,0,137,2,1,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2131,Carlo Pinsoglio,ITA,GK,Juventus,Serie A,33,1990,0.5,21,19,2,2,0,0,0,0,0,0,0,0,14,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2132,Lorenzo Pirola,ITA,DF,Salernitana,Serie A,21,2002,22.1,1040,980,59,36,0,3,2,10,0,0,0,0,868,1,12,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2133,Niccolò Pisilli,ITA,MF,Roma,Serie A,18,2004,0.1,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2134,Alassane Pléa,FRA,"FW,MF",Gladbach,Bundesliga,30,1993,21.3,774,720,54,7,13,8,44,4,7,3,3,0,541,0,33,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2135,Tommaso Pobega,ITA,MF,Milan,Serie A,24,1999,3.5,132,131,1,1,1,0,0,0,0,0,0,0,103,0,5,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2136,Paul Pogba,FRA,MF,Juventus,Serie A,30,1993,0.6,35,32,3,3,1,1,1,0,0,0,0,0,27,0,2,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2137,Ole Pohlmann,GER,MF,Dortmund,Bundesliga,22,2001,0.6,20,17,3,1,0,0,3,0,2,2,0,0,13,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2138,Matteo Politano,ITA,FW,Napoli,Serie A,29,1993,26.2,1292,1137,145,36,2,31,135,38,65,30,13,2,994,10,43,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2139,Sebastian Polter,GER,FW,Darmstadt 98,Bundesliga,32,1991,5.0,112,103,7,0,0,0,4,0,0,0,0,0,65,2,7,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2140,Julien Ponceau,FRA,MF,Lorient,Ligue 1,22,2000,24.9,1200,1126,66,26,2,4,49,16,23,8,15,0,1014,8,29,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2141,Marin Pongračić,CRO,DF,Lecce,Serie A,25,1997,35.8,1872,1701,166,139,0,10,1,5,0,0,0,0,1583,5,9,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2142,Nick Pope,ENG,GK,Newcastle Utd,Premier League,31,1992,14.9,399,274,125,30,0,0,0,0,0,0,0,0,307,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2143,Pedro Porro,ESP,DF,Tottenham,Premier League,23,1999,34.3,2369,1907,451,56,14,11,198,295,100,36,36,1,1806,11,68,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2144,Portu,ESP,FW,Getafe,La Liga,31,1992,1.1,23,21,2,1,0,0,2,0,1,0,1,0,17,0,2,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2145,Portu,ESP,"MF,FW",Girona,La Liga,31,1992,13.2,308,291,14,1,4,0,19,0,2,0,2,0,232,3,15,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2146,Stefan Posch,AUT,DF,Bologna,Serie A,26,1997,26.8,2082,1779,298,50,0,7,39,248,0,0,0,0,1712,5,48,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2147,Yussuf Poulsen,DEN,FW,RB Leipzig,Bundesliga,29,1994,13.5,289,272,14,1,3,0,4,2,0,0,0,0,207,3,13,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2148,José Pozo,ESP,MF,Rayo Vallecano,La Liga,27,1996,0.2,11,11,0,0,0,0,0,0,0,0,0,0,11,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2149,Alejandro Pozo Pozo,ESP,"DF,MF",Almería,La Liga,24,1999,10.8,598,481,112,9,1,1,41,103,0,0,0,0,443,5,20,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2150,Beñat Prados,ESP,"MF,DF",Athletic Club,La Liga,22,2001,16.1,811,771,34,20,5,3,10,13,0,0,0,0,667,6,9,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2151,Matteo Prati,ITA,MF,Cagliari,Serie A,19,2003,21.9,755,705,43,25,3,0,15,4,2,0,2,0,560,7,22,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2152,Abdón Prats,ESP,"FW,MF",Mallorca,La Liga,30,1992,14.1,240,228,11,2,5,3,8,0,2,1,1,0,132,1,14,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2153,Sanjin Prcić,BIH,MF,Strasbourg,Ligue 1,29,1993,1.0,47,42,4,4,0,1,0,0,0,0,0,0,44,1,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2154,Grischa Prömel,GER,MF,Hoffenheim,Bundesliga,28,1995,23.8,983,963,17,14,6,5,10,3,0,0,0,0,802,3,27,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2155,Ivan Provedel,ITA,GK,Lazio,Serie A,29,1994,30.0,1022,790,227,51,0,3,0,0,0,0,0,0,835,5,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2156,Marc Pubill,ESP,DF,Almería,La Liga,20,2003,20.9,958,743,213,26,0,3,68,187,0,0,0,0,686,2,32,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2157,Gustavo Puerta,COL,"DF,MF",Leverkusen,Bundesliga,20,2003,0.5,42,40,2,1,0,0,1,0,1,0,1,0,39,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2158,Antonio Puertas,ESP,"MF,FW",Granada,La Liga,31,1992,8.1,214,200,12,0,2,1,20,7,0,0,0,0,154,2,6,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2159,Arnau Puigmal,ESP,"FW,DF",Almería,La Liga,22,2001,2.8,93,80,13,2,0,0,14,5,5,3,2,0,65,0,3,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2160,Christian Pulisic,USA,"FW,MF",Milan,Serie A,24,1998,28.9,1074,1035,36,3,3,2,101,12,21,5,13,0,832,3,48,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2161,George Pușcaș,ROU,FW,Genoa,Serie A,27,1996,2.1,61,58,3,0,0,0,0,0,0,0,0,0,34,0,3,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2162,Jarell Quansah,ENG,DF,Liverpool,Premier League,20,2003,13.2,1172,1147,22,16,1,5,0,4,0,0,0,0,1038,3,2,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2163,Domingos Quina,POR,MF,Udinese,Serie A,23,1999,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2164,Adrien Rabiot,FRA,MF,Juventus,Serie A,28,1995,29.5,1211,1167,40,15,3,7,45,25,0,0,0,0,996,4,27,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2165,Uroš Račić,SRB,MF,Sassuolo,Serie A,25,1998,9.1,396,391,5,4,1,7,2,1,0,0,0,0,322,0,4,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2166,Nemanja Radonjić,SRB,"MF,FW",Torino,Serie A,27,1996,4.2,89,86,2,0,0,1,11,2,0,0,0,0,57,1,5,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2167,Nemanja Radonjić,SRB,"MF,DF",Mallorca,La Liga,27,1996,3.9,119,107,12,0,0,1,20,3,6,0,6,0,78,0,3,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2168,Aleksandar Radovanović,SRB,DF,Almería,La Liga,29,1993,6.3,197,190,6,3,0,4,0,0,0,0,0,0,181,1,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2169,Ionuț Radu,ROU,GK,Bournemouth,Premier League,26,1997,2.0,68,54,14,3,0,0,0,0,0,0,0,0,56,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2170,Boris Radunović,SRB,GK,Cagliari,Serie A,27,1996,7.0,222,139,83,17,0,0,0,0,0,0,0,0,169,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2171,Hamza Rafia,TUN,MF,Lecce,Serie A,24,1999,13.4,504,469,34,12,4,4,38,4,14,5,7,0,359,1,18,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2172,Abdellah Raihani,MAR,FW,Atlético Madrid,La Liga,19,2004,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2173,Antonio Raillo,ESP,DF,Mallorca,La Liga,31,1991,24.4,1159,1084,72,57,0,3,2,0,0,0,0,0,990,3,6,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2174,Luca Raimund,GER,"FW,MF",Stuttgart,Bundesliga,18,2005,0.3,23,23,0,0,0,0,1,0,0,0,0,0,16,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2175,Predrag Rajković,SRB,GK,Mallorca,La Liga,27,1995,36.0,1249,820,426,126,0,2,0,0,0,0,0,0,735,3,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2176,Jesurun Rak Sakyi,ENG,"MF,FW",Crystal Palace,Premier League,20,2002,1.5,50,50,0,0,0,0,3,0,0,0,0,0,37,0,2,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2177,Ivan Rakitić,CRO,MF,Sevilla,La Liga,35,1988,15.8,1095,912,175,71,2,32,131,22,82,24,39,0,821,8,19,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2178,Ylber Ramadani,ALB,MF,Lecce,Serie A,27,1996,33.0,1250,1229,19,17,3,6,14,2,0,0,0,0,991,2,27,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2179,Largie Ramazani,BEL,"FW,MF",Almería,La Liga,22,2001,17.3,340,331,7,1,4,2,32,3,1,1,0,0,203,2,17,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2180,Benito Ramírez,ESP,"FW,MF",Las Palmas,La Liga,28,1995,4.3,196,170,26,6,1,0,33,12,8,3,4,0,136,0,12,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2181,Sandro Ramírez,ESP,FW,Las Palmas,La Liga,28,1995,20.1,690,574,111,12,1,4,89,3,69,18,34,0,516,5,24,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2182,Chris Ramos,ESP,"FW,MF",Cádiz,La Liga,26,1997,29.0,486,469,13,0,0,0,12,3,0,0,0,0,274,4,9,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2183,Gonçalo Ramos,POR,FW,Paris S-G,Ligue 1,22,2001,15.8,397,389,7,1,4,0,3,1,0,0,0,0,304,1,14,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2184,Sergio Ramos,ESP,DF,Sevilla,La Liga,37,1986,28.0,1524,1470,52,46,1,31,2,5,0,0,0,0,1356,2,3,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2185,Aaron Ramsdale,ENG,GK,Arsenal,Premier League,25,1998,6.0,188,153,35,16,0,0,0,0,0,0,0,0,131,0,2,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2186,Aaron Ramsey,ENG,"MF,FW",Burnley,Premier League,20,2003,5.9,151,141,9,1,1,0,2,2,0,0,0,0,118,1,9,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2187,Jacob Ramsey,ENG,"FW,MF",Aston Villa,Premier League,22,2001,9.5,322,310,12,1,3,0,11,1,10,3,0,0,257,0,9,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2188,Luca Ranieri,ITA,DF,Fiorentina,Serie A,24,1999,22.9,1362,1289,69,51,0,5,13,16,0,0,0,0,1142,4,8,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2189,Filippo Ranocchia,ITA,"MF,DF",Empoli,Serie A,22,2001,5.3,216,199,17,13,1,3,10,2,2,2,0,0,152,0,5,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2190,Grant Ranos,ARM,"MF,FW",Gladbach,Bundesliga,20,2003,0.5,25,25,0,0,0,1,1,0,0,0,0,0,20,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2191,Raphinha,BRA,"FW,MF",Barcelona,La Liga,26,1996,15.2,693,600,88,18,6,11,82,19,50,20,19,0,522,5,16,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2192,Nicolai Rapp,GER,DF,Werder Bremen,Bundesliga,26,1996,0.8,40,39,1,0,0,0,0,1,0,0,0,0,32,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2193,Elba Rashani,KVX,"MF,FW",Clermont Foot,Ligue 1,30,1993,13.1,392,382,9,3,1,0,28,3,3,0,0,0,294,1,20,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2194,Marcus Rashford,ENG,FW,Manchester Utd,Premier League,25,1997,25.2,742,708,26,0,6,4,35,16,3,0,0,0,559,8,18,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2195,Giacomo Raspadori,ITA,"FW,MF",Napoli,Serie A,23,2000,17.6,709,638,68,15,6,18,65,5,28,5,18,0,525,3,20,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2196,Andrei Ratiu,ROU,"DF,MF",Rayo Vallecano,La Liga,25,1998,7.0,313,253,60,4,0,1,18,56,0,0,0,0,245,0,14,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2197,Raúl,ESP,FW,Osasuna,La Liga,22,2000,15.1,306,285,18,1,1,0,6,2,0,0,0,0,191,3,11,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2198,David Raum,GER,DF,RB Leipzig,Bundesliga,25,1998,30.4,2154,1675,469,63,2,11,306,277,129,46,54,2,1566,10,61,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2199,Federico Ravaglia,ITA,GK,Bologna,Serie A,23,1999,5.9,206,160,46,12,0,0,0,0,0,0,0,0,166,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2200,David Raya,ESP,GK,Arsenal,Premier League,27,1995,32.0,1068,898,167,71,0,1,0,0,0,0,0,0,800,3,2,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2201,Tim Ream,USA,DF,Fulham,Premier League,35,1987,16.7,1060,1010,49,19,0,8,1,0,0,0,0,0,944,1,9,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2202,Abde Rebbach,ALG,"FW,MF",Alavés,La Liga,24,1998,8.0,225,179,44,3,0,1,63,12,28,10,8,2,124,2,18,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2203,Nathan Redmond,ENG,"FW,MF",Burnley,Premier League,29,1994,1.6,73,71,0,0,0,1,3,0,0,0,0,0,48,2,1,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2204,Harrison Reed,ENG,MF,Fulham,Premier League,28,1995,14.7,748,702,46,23,2,0,19,7,5,2,3,0,627,0,24,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2205,Sergio Reguilón,ESP,DF,Manchester Utd,Premier League,26,1996,4.6,314,252,60,5,0,1,29,49,6,1,4,0,244,2,7,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2206,Sergio Reguilón,ESP,DF,Brentford,Premier League,26,1996,12.4,522,428,91,29,1,1,72,35,27,8,11,0,351,3,19,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2207,Tijjani Reijnders,NED,MF,Milan,Serie A,25,1998,31.3,1746,1669,73,33,7,2,39,14,23,11,7,0,1575,4,22,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2208,Pepe Reina,ESP,GK,Villarreal,La Liga,40,1982,2.0,69,55,14,3,0,0,0,0,0,0,0,0,57,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2209,Reinier,BRA,"MF,FW",Frosinone,Serie A,21,2002,11.8,401,383,18,3,2,2,13,4,8,1,0,0,318,0,10,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2210,Rocco Reitz,GER,MF,Gladbach,Bundesliga,21,2002,23.7,1043,1005,33,18,11,2,15,1,0,0,0,0,782,5,43,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2211,Álex Remiro,ESP,GK,Real Sociedad,La Liga,28,1995,36.4,1258,977,276,113,0,1,0,0,0,0,0,0,965,5,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2212,Guillaume Restes,FRA,GK,Toulouse,Ligue 1,18,2005,34.0,897,604,291,97,0,0,0,1,0,0,0,0,666,2,2,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2213,Mateo Retegui,ITA,FW,Genoa,Serie A,24,1999,24.6,412,381,27,0,0,0,20,2,0,0,0,0,265,4,21,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2214,Marco Reus,GER,"MF,FW",Dortmund,Bundesliga,34,1989,17.8,707,634,70,21,6,2,32,7,19,8,9,0,588,3,19,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2215,Elvis Rexhbeçaj,KVX,MF,Augsburg,Bundesliga,25,1997,22.1,709,670,37,21,3,1,21,3,3,0,2,0,523,2,19,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2216,Gio Reyna,USA,"FW,MF",Nott'ham Forest,Premier League,20,2002,2.6,140,129,9,4,0,0,8,1,4,3,1,0,118,2,3,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2217,Gio Reyna,USA,"MF,FW",Dortmund,Bundesliga,20,2002,3.1,193,188,5,2,0,2,4,2,0,0,0,0,166,0,3,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2218,Chadi Riad,MAR,DF,Betis,La Liga,20,2003,24.0,1198,1166,31,29,0,1,0,2,0,0,0,0,1074,1,9,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2219,Alexsandro Ribeiro,BRA,DF,Lille,Ligue 1,23,1999,24.7,1804,1706,96,65,3,12,2,6,0,0,0,0,1615,2,9,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2220,Rodrigo Ribeiro,POR,"MF,FW",Nott'ham Forest,Premier League,18,2005,0.2,8,8,0,0,0,0,0,0,0,0,0,0,6,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2221,Samuele Ricci,ITA,MF,Torino,Serie A,21,2001,26.6,1310,1224,83,68,1,3,54,7,8,4,2,1,1121,3,21,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2222,Declan Rice,ENG,MF,Arsenal,Premier League,24,1999,35.8,2295,2181,107,48,2,17,60,1,47,38,0,0,2041,7,26,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2223,Chris Richards,USA,"DF,MF",Crystal Palace,Premier League,23,2000,23.3,942,902,37,18,1,5,1,14,0,0,0,0,778,3,15,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2224,Amir Richardson,MAR,MF,Reims,Ligue 1,21,2002,15.0,651,635,14,8,3,3,13,5,0,0,0,0,534,2,11,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2225,Richarlison,BRA,FW,Tottenham,Premier League,26,1997,16.6,392,360,29,3,2,3,14,1,0,0,0,0,267,3,25,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2226,Marco Richter,GER,"MF,FW",Mainz 05,Bundesliga,25,1997,8.0,291,256,34,12,4,3,36,12,10,3,7,0,184,1,10,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2227,Diego Rico,ESP,DF,Getafe,La Liga,30,1993,28.2,1495,1150,335,24,2,28,130,311,0,0,0,0,993,10,49,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2228,Clemens Riedel,GER,DF,Darmstadt 98,Bundesliga,20,2003,8.4,576,545,30,5,0,3,8,25,0,0,0,0,490,1,9,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2229,Fabian Rieder,SUI,MF,Rennes,Ligue 1,21,2002,4.1,212,196,14,9,0,3,9,1,4,3,0,0,169,2,4,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2230,Jaïro Riedewald,NED,"MF,FW",Crystal Palace,Premier League,26,1996,2.6,113,104,7,5,0,0,3,0,2,1,0,1,87,2,3,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2231,Manuel Riemann,GER,GK,Bochum,Bundesliga,34,1988,33.0,1715,1313,393,184,0,8,4,0,0,0,0,0,1031,9,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2232,Luis Rioja,ESP,"FW,MF",Alavés,La Liga,29,1993,27.8,855,757,91,22,2,4,174,16,53,12,22,2,551,7,51,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2233,Rémy Riou,FRA,GK,Lyon,Ligue 1,35,1987,3.0,104,69,35,12,0,0,0,0,0,0,0,0,80,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2234,Rodrigo Riquelme,ESP,"DF,MF",Atlético Madrid,La Liga,23,2000,17.0,673,612,59,14,1,4,65,30,14,7,4,0,501,2,27,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2235,Alberto Risco,ESP,MF,Getafe,La Liga,17,2005,1.5,47,44,3,0,0,0,1,3,0,0,0,0,39,0,1,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2236,Mihailo Ristić,SRB,"DF,MF",Celta Vigo,La Liga,27,1995,9.0,513,408,103,15,0,4,39,83,4,0,4,0,371,2,17,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2237,Matt Ritchie,SCO,"FW,MF",Newcastle Utd,Premier League,33,1989,1.4,93,91,2,0,0,0,7,0,2,1,0,0,70,0,3,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2238,Gorka Rivera Alonso,ESP,DF,Getafe,La Liga,18,2004,0.0,6,5,1,0,0,0,0,1,0,0,0,0,4,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2239,Sergi Roberto,ESP,"MF,DF",Barcelona,La Liga,31,1992,9.6,654,621,30,11,0,0,9,11,0,0,0,0,582,3,10,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2240,Lucas Robertone,ARG,MF,Almería,La Liga,26,1997,26.5,1363,1250,105,58,10,12,67,8,30,7,18,0,1107,8,18,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2241,Connor Roberts,WAL,DF,Burnley,Premier League,27,1995,9.1,495,406,87,13,0,2,10,74,0,0,0,0,395,2,9,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2242,Andrew Robertson,SCO,DF,Liverpool,Premier League,29,1994,18.8,1547,1297,240,41,0,7,184,109,90,34,53,0,1248,10,29,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2243,Antonee Robinson,USA,DF,Fulham,Premier League,25,1997,36.3,2054,1736,314,25,1,11,132,289,0,0,0,0,1514,4,68,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2244,Jack Robinson,ENG,DF,Sheffield Utd,Premier League,29,1993,32.1,1255,1045,205,32,1,7,12,173,0,0,0,0,895,5,21,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2245,Marc Roca,ESP,MF,Betis,La Liga,26,1996,22.0,1193,1118,69,59,1,14,25,4,6,2,2,0,997,6,13,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2246,Sebastian Rode,GER,MF,Eint Frankfurt,Bundesliga,32,1990,0.7,57,56,1,0,0,0,1,1,0,0,0,0,44,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2247,Sergio Rodelas,ESP,"FW,DF",Granada,La Liga,18,2004,1.4,33,30,2,0,0,0,4,2,0,0,0,0,27,1,1,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2248,Rodri,ESP,MF,Manchester City,Premier League,27,1996,32.6,3656,3572,79,69,15,36,12,6,3,0,0,0,3365,5,22,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2249,Rodri,ESP,"FW,MF",Betis,La Liga,23,2000,11.7,570,544,23,5,6,1,36,13,5,5,0,0,449,3,21,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
2250,Álvaro Rodríguez,URU,FW,Real Madrid,La Liga,19,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
